##,Player,GS,MIN,FG,3PT,FT,ORB-DRB,REB,PF,A,TO,BLK,STL,PTS,Team,game_id
12,"Edmundo,Courtney",*,32,4-11,0-3,4-5,5-8,13,3,3,3,0,0,12,Rutgers-Camden,Rutgers-Camden_Drew_1-6-2025
08,"Underwood,Aiya",*,29,5-10,1-4,1-1,3-3,6,3,0,0,0,2,12,Rutgers-Camden,Rutgers-Camden_Drew_1-6-2025
02,"Blocker,Rahzirah",*,28,4-7,0-1,0-0,2-7,9,0,3,1,0,0,8,Rutgers-Camden,Rutgers-Camden_Drew_1-6-2025
00,"Goodwine,Hope",*,31,1-4,1-3,2-2,1-4,5,4,7,8,0,0,5,Rutgers-Camden,Rutgers-Camden_Drew_1-6-2025
04,"Jackson,Na'Caia",*,15,1-10,1-5,0-0,2-0,2,2,1,2,0,1,3,Rutgers-Camden,Rutgers-Camden_Drew_1-6-2025
23,"Brown,Taja",,20,3-4,0-0,4-6,0-3,3,2,0,3,0,1,10,Rutgers-Camden,Rutgers-Camden_Drew_1-6-2025
24,"Hinson,Taylor",,6,3-8,0-0,0-2,3-1,4,0,0,1,0,0,6,Rutgers-Camden,Rutgers-Camden_Drew_1-6-2025
10,"Patino,Mya",,22,1-5,1-4,0-0,1-0,1,3,2,6,0,0,3,Rutgers-Camden,Rutgers-Camden_Drew_1-6-2025
21,"Johnson-Kleinpeter,Lanae",,7,0-0,0-0,0-0,0-4,4,1,1,4,0,0,0,Rutgers-Camden,Rutgers-Camden_Drew_1-6-2025
01,"Foster,Deleon",,2,0-0,0-0,0-0,0-0,0,0,0,1,0,1,0,Rutgers-Camden,Rutgers-Camden_Drew_1-6-2025
03,"Battle,Kaylen",,2,0-1,0-1,0-0,0-1,1,0,0,1,0,0,0,Rutgers-Camden,Rutgers-Camden_Drew_1-6-2025
06,"Perry,Amber",,2,0-0,0-0,0-0,0-0,0,0,0,0,0,0,0,Rutgers-Camden,Rutgers-Camden_Drew_1-6-2025
07,"Albert,Grace",,2,0-2,0-0,0-0,2-1,3,0,0,0,0,0,0,Rutgers-Camden,Rutgers-Camden_Drew_1-6-2025
22,"Zinckgraf,Amelia",,2,0-0,0-0,0-0,0-0,0,1,0,0,0,0,0,Rutgers-Camden,Rutgers-Camden_Drew_1-6-2025
04,"Rachilla,Amy",*,30,5-9,1-3,8-8,0-1,1,1,5,0,0,4,19,Drew,Rutgers-Camden_Drew_1-6-2025
14,"Pica,Gianna",*,20,6-18,0-3,1-1,2-2,4,2,0,0,0,1,13,Drew,Rutgers-Camden_Drew_1-6-2025
20,"Hezel,Brenna",*,26,2-7,0-0,2-3,2-2,4,3,2,2,2,1,6,Drew,Rutgers-Camden_Drew_1-6-2025
02,"Beyer,Maddie",*,19,1-4,1-2,0-0,0-1,1,2,2,0,0,2,3,Drew,Rutgers-Camden_Drew_1-6-2025
30,"Diaz,Miabella",*,17,1-4,0-2,0-0,0-1,1,4,1,0,0,0,2,Drew,Rutgers-Camden_Drew_1-6-2025
23,"Aliotta,Olivia",,20,8-11,0-3,6-7,0-2,2,3,2,2,0,3,22,Drew,Rutgers-Camden_Drew_1-6-2025
24,"Altomare,Alice",,17,1-4,1-2,2-2,0-4,4,2,0,1,0,3,5,Drew,Rutgers-Camden_Drew_1-6-2025
11,"Kingsley,Jocelyn",,21,2-3,0-0,0-0,1-0,1,2,4,3,0,1,4,Drew,Rutgers-Camden_Drew_1-6-2025
22,"Hezel,Gracie",,9,2-4,0-0,0-0,1-3,4,0,0,0,1,2,4,Drew,Rutgers-Camden_Drew_1-6-2025
03,"Lalo,Isabelle",,10,0-3,0-2,0-0,0-1,1,0,1,1,0,0,0,Drew,Rutgers-Camden_Drew_1-6-2025
10,"Bass,Emily",,4,0-2,0-0,0-0,0-0,0,0,0,1,0,0,0,Drew,Rutgers-Camden_Drew_1-6-2025
15,"Debenedittis,Darcy",,3,0-0,0-0,0-0,0-1,1,0,0,0,0,0,0,Drew,Rutgers-Camden_Drew_1-6-2025
12,"Schiralli,Camille",,2,0-1,0-0,0-0,0-1,1,0,0,0,0,0,0,Drew,Rutgers-Camden_Drew_1-6-2025
50,"Hartman,Mia",,2,0-0,0-0,0-0,0-0,0,0,0,0,0,0,0,Drew,Rutgers-Camden_Drew_1-6-2025
