##,Player,GS,MIN,FG,3PT,FT,ORB-DRB,REB,PF,A,TO,BLK,STL,PTS,Team,game_id
10,"Guarente,Brielle",*,29,7-12,0-1,4-4,2-2,4,4,4,1,1,0,18,Moravian,Moravian_Drew_1-31-2024
01,"Osorio,Sam",*,36,5-12,0-1,5-10,2-3,5,3,1,3,1,2,15,Moravian,Moravian_Drew_1-31-2024
24,"Lustig,Lizzie",*,26,3-8,1-4,1-3,2-2,4,1,0,1,0,0,8,Moravian,Moravian_Drew_1-31-2024
21,"Steffen,Grace",*,31,1-10,0-0,1-2,6-5,11,2,0,0,0,1,3,Moravian,Moravian_Drew_1-31-2024
14,"Flannery,Reganne",*,24,0-4,0-3,0-0,0-3,3,0,3,1,0,1,0,Moravian,Moravian_Drew_1-31-2024
04,"Cartagena,Jayda",,23,3-10,0-3,3-3,0-2,2,2,1,5,0,3,9,Moravian,Moravian_Drew_1-31-2024
22,"Vassallo,Juliana",,17,2-6,1-5,0-0,0-3,3,3,1,2,0,0,5,Moravian,Moravian_Drew_1-31-2024
12,"Anderson,Mikayla",,14,0-2,0-0,0-0,1-2,3,2,1,0,1,1,0,Moravian,Moravian_Drew_1-31-2024
25,"Lew,Bellisima",,0+,0-0,0-0,0-0,0-0,0,0,0,0,0,0,0,Moravian,Moravian_Drew_1-31-2024
25,"Struble,Jamie",*,31,5-10,0-0,2-2,2-1,3,4,2,5,0,1,12,Drew,Moravian_Drew_1-31-2024
04,"Rachilla,Amy",*,25,2-5,0-2,7-8,1-0,1,2,1,2,0,1,11,Drew,Moravian_Drew_1-31-2024
05,"Smout,Sarah",*,25,2-5,0-2,1-2,2-4,6,2,2,2,1,0,5,Drew,Moravian_Drew_1-31-2024
12,"Morgan,Maddy",*,24,2-5,1-2,0-0,1-2,3,1,2,1,0,2,5,Drew,Moravian_Drew_1-31-2024
14,"Pica,Gianna",*,31,1-7,0-1,0-0,0-9,9,1,1,2,0,0,2,Drew,Moravian_Drew_1-31-2024
02,"Beyer,Maddie",,23,6-9,4-4,2-2,0-2,2,2,3,2,0,1,18,Drew,Moravian_Drew_1-31-2024
23,"Aliotta,Olivia",,15,3-9,1-2,0-0,0-4,4,3,0,1,1,0,7,Drew,Moravian_Drew_1-31-2024
20,"Hezel,Brenna",,10,1-1,0-0,0-0,0-0,0,1,2,0,1,0,2,Drew,Moravian_Drew_1-31-2024
30,"Diaz,Miabella",,5,1-1,0-0,0-0,0-0,0,2,0,2,0,2,2,Drew,Moravian_Drew_1-31-2024
03,"Lalo,Izzy",,3,1-1,0-0,0-0,0-1,1,1,0,0,0,0,2,Drew,Moravian_Drew_1-31-2024
22,"Hezel,Gracie",,6,0-0,0-0,0-0,0-0,0,1,0,0,0,0,0,Drew,Moravian_Drew_1-31-2024
11,"Dobrich,Beth",,2,0-0,0-0,0-0,0-1,1,0,0,0,0,0,0,Drew,Moravian_Drew_1-31-2024
