##,Player,GS,MIN,FG,3PT,FT,ORB-DRB,REB,PF,A,TO,BLK,STL,PTS,Team,game_id
12,"Haggins,Briyah",*,28,3-10,1-3,0-0,2-1,3,0,2,1,0,0,7,Goucher,Goucher_Shenandoah_12-30-2023
05,"Johnson,Brianna",*,25,3-14,0-3,0-0,0-3,3,2,0,1,0,1,6,Goucher,Goucher_Shenandoah_12-30-2023
03,"Villanueva,Maiya",*,34,1-14,1-7,1-2,0-1,1,1,1,5,0,0,4,Goucher,Goucher_Shenandoah_12-30-2023
04,"Cavoli,Julia",*,29,0-4,0-2,0-0,0-1,1,3,1,1,0,1,0,Goucher,Goucher_Shenandoah_12-30-2023
22,"Turner,Merci",*,23,0-8,0-4,0-0,0-4,4,0,1,2,2,0,0,Goucher,Goucher_Shenandoah_12-30-2023
21,"Holmes,Savannah",,23,3-10,2-4,4-6,0-6,6,2,0,3,0,2,12,Goucher,Goucher_Shenandoah_12-30-2023
44,"McCoy,Zion",,19,2-3,0-0,0-2,0-2,2,3,0,1,0,2,4,Goucher,Goucher_Shenandoah_12-30-2023
34,"Sherman,Darby",,11,0-4,0-2,0-0,0-0,0,0,0,0,0,0,0,Goucher,Goucher_Shenandoah_12-30-2023
10,"Lavaux,Louise",,8,0-2,0-1,0-0,0-1,1,2,0,0,1,1,0,Goucher,Goucher_Shenandoah_12-30-2023
50,"Campbell,Shawnise",*,13,6-7,0-0,1-1,3-10,13,0,0,1,0,2,13,Shenandoah,Goucher_Shenandoah_12-30-2023
01,"Williams,Emily",*,18,6-9,0-0,0-0,2-5,7,1,4,0,0,1,12,Shenandoah,Goucher_Shenandoah_12-30-2023
03,"Greene,Terese",*,13,4-8,0-2,0-0,2-1,3,1,2,0,1,1,8,Shenandoah,Goucher_Shenandoah_12-30-2023
02,"Kimble,Maddie",*,17,2-7,2-3,0-0,2-1,3,1,4,1,1,0,6,Shenandoah,Goucher_Shenandoah_12-30-2023
22,"Krystofiak,Gabby",*,12,1-3,1-3,0-0,0-1,1,0,3,0,0,0,3,Shenandoah,Goucher_Shenandoah_12-30-2023
13,"Maxson,Kayla",,11,3-9,0-1,2-2,2-1,3,0,0,1,0,0,8,Shenandoah,Goucher_Shenandoah_12-30-2023
10,"Rooklin,Maggie",,14,2-9,0-3,2-2,0-5,5,0,2,0,0,0,6,Shenandoah,Goucher_Shenandoah_12-30-2023
30,"Hostetter,Kiersten",,9,2-3,0-0,2-2,1-1,2,0,1,0,0,2,6,Shenandoah,Goucher_Shenandoah_12-30-2023
44,"Martin,Mya",,6,3-3,0-0,0-0,1-2,3,0,1,0,0,0,6,Shenandoah,Goucher_Shenandoah_12-30-2023
34,"Smith,Zoe",,11,2-4,0-0,1-2,2-3,5,1,0,0,1,0,5,Shenandoah,Goucher_Shenandoah_12-30-2023
04,"Clay,Madison",,7,1-1,0-0,3-4,0-1,1,1,0,1,1,0,5,Shenandoah,Goucher_Shenandoah_12-30-2023
24,"Littlejohn,Jessica",,12,2-6,0-0,0-0,0-4,4,1,3,1,0,1,4,Shenandoah,Goucher_Shenandoah_12-30-2023
12,"Banks,Addisyn",,8,2-4,0-0,0-0,0-2,2,0,1,1,0,0,4,Shenandoah,Goucher_Shenandoah_12-30-2023
20,"Nesselrodt,Brynna",,7,1-2,0-0,0-0,1-3,4,0,0,1,0,0,2,Shenandoah,Goucher_Shenandoah_12-30-2023
25,"Lloyd,Meredith",,6,0-0,0-0,2-4,0-1,1,1,2,1,0,0,2,Shenandoah,Goucher_Shenandoah_12-30-2023
40,"Smith,Reagan",,6,1-2,0-0,0-0,0-0,0,2,0,0,0,0,2,Shenandoah,Goucher_Shenandoah_12-30-2023
11,"Star,Zoe",,13,0-0,0-0,0-0,1-2,3,0,0,1,0,0,0,Shenandoah,Goucher_Shenandoah_12-30-2023
23,"Shepos,Sydney",,11,0-3,0-0,0-0,0-5,5,1,0,0,1,0,0,Shenandoah,Goucher_Shenandoah_12-30-2023
00,"Pedersen,Lydia",,6,0-1,0-0,0-0,1-1,2,0,0,0,0,1,0,Shenandoah,Goucher_Shenandoah_12-30-2023
