##,Player,GS,MIN,FG,3PT,FT,ORB-DRB,REB,PF,A,TO,BLK,STL,PTS,Team,game_id
02,Kayla Yoegel,*,27,5-14,0-0,3-4,1-5,6,3,1,1,2,1,13,Moravian,Moravian_Juniata_12-4-2021
01,Sam Osorio,*,21,5-10,0-0,2-2,3-4,7,1,2,2,2,1,12,Moravian,Moravian_Juniata_12-4-2021
23,Madison Amy,*,28,3-10,1-7,1-2,0-1,1,1,6,0,0,0,8,Moravian,Moravian_Juniata_12-4-2021
24,Morgan Amy,*,30,2-4,0-2,0-2,0-1,1,2,3,5,0,4,4,Moravian,Moravian_Juniata_12-4-2021
04,Jackie Kelly,*,20,1-6,0-3,0-0,0-2,2,2,0,0,0,2,2,Moravian,Moravian_Juniata_12-4-2021
25,Ashley Robinson,,10,2-3,0-0,3-4,3-1,4,2,0,0,0,1,7,Moravian,Moravian_Juniata_12-4-2021
14,Reganne Flannery,,15,2-2,0-0,1-1,0-1,1,1,2,0,0,1,5,Moravian,Moravian_Juniata_12-4-2021
10,Brielle Guarente,,16,2-4,0-0,0-0,1-1,2,2,0,1,0,1,4,Moravian,Moravian_Juniata_12-4-2021
03,Vicky Donovan,,3,1-1,1-1,0-0,0-0,0,0,1,0,0,0,3,Moravian,Moravian_Juniata_12-4-2021
15,Sydney DeFranco,,2,1-1,1-1,0-0,0-1,1,1,0,0,0,0,3,Moravian,Moravian_Juniata_12-4-2021
30,Gracie Hezel,,13,1-5,0-0,0-0,1-6,7,0,0,1,0,1,2,Moravian,Moravian_Juniata_12-4-2021
12,Mikayla Anderson,,4,0-0,0-0,0-0,0-0,0,2,0,0,0,1,0,Moravian,Moravian_Juniata_12-4-2021
20,Anika Buzzy,,3,0-0,0-0,0-0,0-0,0,0,1,0,0,0,0,Moravian,Moravian_Juniata_12-4-2021
11,Brielle Smith,,2,0-0,0-0,0-2,0-2,2,0,0,1,0,0,0,Moravian,Moravian_Juniata_12-4-2021
13,Rileigh Serroni,,2,0-1,0-0,0-0,0-0,0,0,0,1,0,0,0,Moravian,Moravian_Juniata_12-4-2021
22,Meghan Ansel,,2,0-0,0-0,0-0,0-0,0,0,0,0,0,0,0,Moravian,Moravian_Juniata_12-4-2021
40,Sara Geary,,2,0-0,0-0,0-0,0-0,0,1,0,1,1,0,0,Moravian,Moravian_Juniata_12-4-2021
13,Haily Sherman,*,21,3-9,0-2,1-2,0-5,5,4,0,4,1,0,7,Juniata,Moravian_Juniata_12-4-2021
30,Averie Hess,*,17,3-7,0-1,1-2,0-0,0,2,0,5,0,1,7,Juniata,Moravian_Juniata_12-4-2021
11,Grace Long,*,26,2-11,0-4,1-2,2-5,7,2,1,2,0,2,5,Juniata,Moravian_Juniata_12-4-2021
23,Cassie Mock,*,23,2-6,1-3,0-0,1-2,3,2,2,1,0,0,5,Juniata,Moravian_Juniata_12-4-2021
03,Kynnedy Miller,*,18,0-3,0-2,0-0,1-1,2,0,3,4,0,1,0,Juniata,Moravian_Juniata_12-4-2021
05,Steph Emert,,17,2-6,0-1,3-4,3-1,4,0,1,1,0,1,7,Juniata,Moravian_Juniata_12-4-2021
35,Sarah Betts,,21,2-5,1-3,0-0,0-2,2,3,0,2,0,1,5,Juniata,Moravian_Juniata_12-4-2021
40,Emelie Nonemaker,,18,1-2,0-1,1-2,1-1,2,2,0,2,0,0,3,Juniata,Moravian_Juniata_12-4-2021
34,Dani Scipioni,,20,1-5,0-0,0-2,0-0,0,1,1,1,0,0,2,Juniata,Moravian_Juniata_12-4-2021
22,Aleya Eisenberg,,6,0-1,0-0,0-0,0-0,0,1,0,0,0,1,0,Juniata,Moravian_Juniata_12-4-2021
21,Jamie Mahigel,,5,0-0,0-0,0-0,0-4,4,0,1,1,0,0,0,Juniata,Moravian_Juniata_12-4-2021
24,Marta Celebic,,3,0-0,0-0,0-0,1-0,1,0,0,1,0,0,0,Juniata,Moravian_Juniata_12-4-2021
42,Taylor Vrabel,,3,0-0,0-0,0-0,0-1,1,2,0,0,0,0,0,Juniata,Moravian_Juniata_12-4-2021
33,Halle Rittenhouse,,2,0-0,0-0,0-0,0-1,1,0,0,0,0,0,0,Juniata,Moravian_Juniata_12-4-2021
