##,Player,GS,MIN,FG,3PT,FT,ORB-DRB,REB,PF,A,TO,BLK,STL,PTS,Team,game_id
04,"Thompson,Erin",*,35,6-12,0-4,7-7,0-2,2,3,4,1,0,3,19,Catholic,Catholic_Elizabethtown_2-8-2023
01,"Bussanich,Rachel",*,35,5-14,0-0,2-4,3-4,7,4,1,2,1,2,12,Catholic,Catholic_Elizabethtown_2-8-2023
25,"Doherty,Erin",*,29,5-13,2-5,0-0,2-1,3,3,1,3,0,1,12,Catholic,Catholic_Elizabethtown_2-8-2023
33,"Douglas,Keegan",*,27,3-10,1-4,0-0,1-1,2,1,1,3,0,3,7,Catholic,Catholic_Elizabethtown_2-8-2023
13,"Scoblick,Anna",*,28,2-5,0-0,0-0,0-4,4,2,1,2,1,0,4,Catholic,Catholic_Elizabethtown_2-8-2023
22,"Mulvaney,Carly",,19,2-7,0-2,0-0,1-4,5,0,2,2,0,3,4,Catholic,Catholic_Elizabethtown_2-8-2023
10,"Baldo,Amelia",,13,0-2,0-0,0-0,0-2,2,2,1,0,0,0,0,Catholic,Catholic_Elizabethtown_2-8-2023
12,"McCarter,Sammie",,8,0-2,0-2,0-0,1-1,2,0,0,0,0,0,0,Catholic,Catholic_Elizabethtown_2-8-2023
05,"White,Sarah",,5,0-2,0-1,0-0,0-0,0,1,0,0,0,0,0,Catholic,Catholic_Elizabethtown_2-8-2023
40,"Greenhut,Kathryn",,1,0-0,0-0,0-0,0-0,0,1,0,2,0,0,0,Catholic,Catholic_Elizabethtown_2-8-2023
25,"McNulty,Summer",*,40,9-15,4-4,6-6,1-2,3,0,2,4,1,3,28,Elizabethtown,Catholic_Elizabethtown_2-8-2023
34,"Renno,DaniRae",*,31,7-10,0-0,1-1,1-5,6,3,0,3,5,0,15,Elizabethtown,Catholic_Elizabethtown_2-8-2023
30,"King,Jessica",*,26,3-7,0-0,1-3,3-4,7,1,2,2,1,1,7,Elizabethtown,Catholic_Elizabethtown_2-8-2023
03,"Boyd,Lindsay",*,24,2-5,0-2,2-4,0-4,4,4,3,2,1,2,6,Elizabethtown,Catholic_Elizabethtown_2-8-2023
04,"Wilson,Cyleigh",*,21,1-4,0-3,0-0,0-1,1,1,2,0,0,0,2,Elizabethtown,Catholic_Elizabethtown_2-8-2023
14,"Romanowski,Kaeli",,31,2-4,0-0,0-2,1-6,7,3,3,4,0,2,4,Elizabethtown,Catholic_Elizabethtown_2-8-2023
35,"Peris,Cass",,9,1-2,0-0,0-0,2-4,6,1,2,3,0,1,2,Elizabethtown,Catholic_Elizabethtown_2-8-2023
31,"Kennedy,Allyia",,4,1-1,0-0,0-0,0-0,0,2,1,2,0,0,2,Elizabethtown,Catholic_Elizabethtown_2-8-2023
02,"Mummert,Makenna",,2,1-1,0-0,0-0,0-1,1,0,0,0,0,0,2,Elizabethtown,Catholic_Elizabethtown_2-8-2023
13,"Huyck,Taylor",,12,0-2,0-2,0-0,0-0,0,1,2,1,0,2,0,Elizabethtown,Catholic_Elizabethtown_2-8-2023
