##,Player,GS,MIN,FG,3PT,FT,ORB-DRB,REB,PF,A,TO,BLK,STL,PTS,Team,game_id
12,"Nardolillo,Angelina",*,27,7-13,0-2,0-1,1-7,8,3,1,1,1,1,14,Rhode Island Col.,Rhode Island Col._Scranton_3-4-2023
22,"Medbury,Madison",*,34,4-9,0-1,4-4,2-10,12,3,0,1,1,0,12,Rhode Island Col.,Rhode Island Col._Scranton_3-4-2023
33,"Jones,Jeniyah",*,36,4-8,1-1,2-3,2-6,8,3,1,1,1,0,11,Rhode Island Col.,Rhode Island Col._Scranton_3-4-2023
03,"Booth,Izabelle",*,30,3-8,2-3,2-2,0-5,5,5,1,1,0,0,10,Rhode Island Col.,Rhode Island Col._Scranton_3-4-2023
02,"Corsinetti,Antonia",*,26,1-3,0-1,1-2,0-2,2,0,2,5,0,0,3,Rhode Island Col.,Rhode Island Col._Scranton_3-4-2023
24,"Bing,Jayda",,29,2-6,0-1,4-8,0-4,4,1,2,1,0,0,8,Rhode Island Col.,Rhode Island Col._Scranton_3-4-2023
30,"Meunier,Neleesha",,13,2-3,0-0,0-0,1-1,2,2,0,0,0,0,4,Rhode Island Col.,Rhode Island Col._Scranton_3-4-2023
04,"Middleton,Dejah",,5,0-1,0-0,0-0,0-0,0,0,1,0,0,0,0,Rhode Island Col.,Rhode Island Col._Scranton_3-4-2023
24,"Monaghan,Bridget",*,38,11-25,3-6,9-10,1-3,4,4,1,1,0,1,34,Scranton,Rhode Island Col._Scranton_3-4-2023
11,"Kranson,Kaci",*,35,4-14,0-1,6-6,1-5,6,2,0,1,0,0,14,Scranton,Rhode Island Col._Scranton_3-4-2023
00,"Angelini,Hannah",*,34,1-7,0-3,2-2,1-5,6,3,1,0,2,2,4,Scranton,Rhode Island Col._Scranton_3-4-2023
32,"Walsh,Sara",*,14,1-2,0-1,1-2,0-1,1,0,0,0,2,1,3,Scranton,Rhode Island Col._Scranton_3-4-2023
20,"Rajza,Samantha",*,18,0-5,0-2,0-0,0-2,2,0,1,0,0,0,0,Scranton,Rhode Island Col._Scranton_3-4-2023
13,"Hartnett,Maddie",,26,0-5,0-4,0-0,3-0,3,3,0,0,0,0,0,Scranton,Rhode Island Col._Scranton_3-4-2023
23,"Larrabee,Jenna",,25,0-3,0-1,0-0,0-4,4,3,1,2,2,2,0,Scranton,Rhode Island Col._Scranton_3-4-2023
10,"Lynch,Allie",,10,0-2,0-0,0-0,1-1,2,0,0,1,0,0,0,Scranton,Rhode Island Col._Scranton_3-4-2023
