##,Player,GS,MIN,FG,3PT,FT,ORB-DRB,REB,PF,A,TO,BLK,STL,PTS,Team,game_id
23,Kyani Quarles,*,31,6-18,0-0,1-4,10-1,11,4,1,4,1,2,13,Goucher,Goucher_Juniata_1-12-2022
21,Alayna McFadden,*,32,3-13,1-4,2-3,0-3,3,3,2,2,0,2,9,Goucher,Goucher_Juniata_1-12-2022
12,Briyah Haggins,*,33,3-10,0-1,0-0,1-4,5,0,3,6,0,0,6,Goucher,Goucher_Juniata_1-12-2022
34,Julia Cavoli,*,24,2-4,2-3,0-0,0-0,0,4,1,1,0,1,6,Goucher,Goucher_Juniata_1-12-2022
32,Claire Flynn,*,17,2-6,2-5,0-0,0-0,0,3,1,2,1,0,6,Goucher,Goucher_Juniata_1-12-2022
10,Belle Carini,,31,4-10,0-1,2-3,0-4,4,0,1,0,0,2,10,Goucher,Goucher_Juniata_1-12-2022
15,Ta'Niya Kees,,16,0-5,0-1,0-0,2-2,4,1,0,4,0,0,0,Goucher,Goucher_Juniata_1-12-2022
30,Ava Cox,,9,0-0,0-0,0-0,1-3,4,1,0,0,0,0,0,Goucher,Goucher_Juniata_1-12-2022
05,Serrena Gonzales,,7,0-1,0-0,0-0,1-0,1,1,0,2,0,0,0,Goucher,Goucher_Juniata_1-12-2022
30,Averie Hess,*,35,7-13,1-3,0-0,3-3,6,1,2,8,1,0,15,Juniata,Goucher_Juniata_1-12-2022
13,Haily Sherman,*,30,5-11,1-3,2-4,3-4,7,4,1,1,1,3,13,Juniata,Goucher_Juniata_1-12-2022
11,Grace Long,*,26,5-15,3-8,0-0,2-6,8,3,4,1,1,0,13,Juniata,Goucher_Juniata_1-12-2022
23,Cassie Mock,*,38,2-4,2-3,0-0,2-5,7,0,8,2,0,3,6,Juniata,Goucher_Juniata_1-12-2022
05,Steph Emert,*,15,1-4,1-3,0-0,0-5,5,0,1,2,0,1,3,Juniata,Goucher_Juniata_1-12-2022
35,Sarah Betts,,17,2-3,1-2,0-0,1-3,4,0,0,3,0,0,5,Juniata,Goucher_Juniata_1-12-2022
40,Emelie Nonemaker,,10,0-1,0-0,3-6,0-1,1,1,0,0,0,0,3,Juniata,Goucher_Juniata_1-12-2022
21,Jamie Mahigel,,7,1-1,0-0,0-0,0-1,1,1,1,1,0,0,2,Juniata,Goucher_Juniata_1-12-2022
42,Taylor Vrabel,,5,1-1,0-0,0-0,0-0,0,1,0,0,0,0,2,Juniata,Goucher_Juniata_1-12-2022
03,Kynnedy Miller,,7,0-3,0-2,0-0,2-2,4,0,0,2,0,1,0,Juniata,Goucher_Juniata_1-12-2022
34,Dani Scipioni,,6,0-3,0-2,0-0,0-0,0,1,0,1,0,0,0,Juniata,Goucher_Juniata_1-12-2022
24,Marta Celebic,,3,0-1,0-1,0-0,0-0,0,0,0,1,0,0,0,Juniata,Goucher_Juniata_1-12-2022
22,Aleya Eisenberg,,1,0-0,0-0,0-0,0-0,0,1,0,0,0,0,0,Juniata,Goucher_Juniata_1-12-2022
