##,Player,GS,MIN,FG,3PT,FT,ORB-DRB,REB,PF,A,TO,BLK,STL,PTS,Team,game_id
10,"Haefele,Morgan",*,34,6-14,5-11,6-9,0-2,2,1,2,1,0,0,23,Misericordia,Misericordia_Susquehanna_11-20-2022
12,"Santacroce,Melina",*,30,2-3,0-0,8-12,1-6,7,2,0,3,0,3,12,Misericordia,Misericordia_Susquehanna_11-20-2022
22,"Delfino,Gianna",*,26,5-12,1-3,1-1,1-4,5,4,2,4,1,5,12,Misericordia,Misericordia_Susquehanna_11-20-2022
45,"Bondi,Alyssa",*,27,3-12,1-7,2-2,1-2,3,0,0,3,0,2,9,Misericordia,Misericordia_Susquehanna_11-20-2022
02,"Fasti,Elizabeth",*,29,0-4,0-1,2-2,1-3,4,0,3,0,0,1,2,Misericordia,Misericordia_Susquehanna_11-20-2022
23,"Grosch,Jocelyn",,12,1-4,1-3,2-2,2-0,2,1,0,2,0,0,5,Misericordia,Misericordia_Susquehanna_11-20-2022
03,"Dowling,Skylar",,14,1-4,0-1,2-3,0-0,0,1,2,0,0,1,4,Misericordia,Misericordia_Susquehanna_11-20-2022
15,"Postiglione,Jordan",,17,1-2,0-0,0-0,0-2,2,0,0,0,0,1,2,Misericordia,Misericordia_Susquehanna_11-20-2022
33,"McCaffrey,Meaghan",,11,0-0,0-0,2-2,2-3,5,1,1,1,0,0,2,Misericordia,Misericordia_Susquehanna_11-20-2022
00,"Pinckert,Julia",*,40,5-10,3-5,2-2,1-11,12,4,8,8,0,5,15,Susquehanna,Misericordia_Susquehanna_11-20-2022
30,"Lynch,Kaitlyn",*,32,7-14,1-5,0-0,0-1,1,4,2,5,2,0,15,Susquehanna,Misericordia_Susquehanna_11-20-2022
03,"Selvaggi,Kenzie",*,39,4-11,1-5,0-0,0-3,3,3,0,3,0,1,9,Susquehanna,Misericordia_Susquehanna_11-20-2022
14,"Schwabe,Isabella",*,22,3-8,0-0,2-2,0-2,2,5,0,2,0,0,8,Susquehanna,Misericordia_Susquehanna_11-20-2022
25,"Goldenziel,Alicia",*,38,1-4,0-0,4-4,1-3,4,4,4,4,0,0,6,Susquehanna,Misericordia_Susquehanna_11-20-2022
33,"Dorsey,Bri",,12,1-1,0-0,1-2,1-4,5,0,0,1,0,0,3,Susquehanna,Misericordia_Susquehanna_11-20-2022
02,"Sabol,Vanessa",,8,0-1,0-0,0-0,1-1,2,0,0,0,0,0,0,Susquehanna,Misericordia_Susquehanna_11-20-2022
05,"Klein,Lauren",,5,0-0,0-0,0-0,0-1,1,2,0,0,0,0,0,Susquehanna,Misericordia_Susquehanna_11-20-2022
13,"Hildebrandt,Kate",,4,0-0,0-0,0-0,0-0,0,0,0,1,0,0,0,Susquehanna,Misericordia_Susquehanna_11-20-2022
