##,Player,GS,MIN,FG,3PT,FT,ORB-DRB,REB,PF,A,TO,BLK,STL,PTS,Team,game_id
01,Sam Osorio,*,34,8-12,0-0,0-0,5-4,9,2,3,2,0,4,16,Moravian,Moravian_Russell Sage College_11-13-2021
05,Emily Markowski,*,19,3-6,1-1,5-6,1-3,4,4,0,3,1,0,12,Moravian,Moravian_Russell Sage College_11-13-2021
02,Kayla Yoegel,*,31,4-14,2-5,0-0,3-3,6,4,1,4,0,0,10,Moravian,Moravian_Russell Sage College_11-13-2021
24,Morgan Amy,*,36,2-7,1-5,3-4,0-2,2,2,7,2,0,4,8,Moravian,Moravian_Russell Sage College_11-13-2021
23,Madison Amy,*,33,3-11,2-9,0-0,0-1,1,3,5,3,0,1,8,Moravian,Moravian_Russell Sage College_11-13-2021
04,Jackie Kelly,,7,2-6,1-4,1-2,1-0,1,0,1,2,0,0,6,Moravian,Moravian_Russell Sage College_11-13-2021
10,Brielle Guarente,,23,2-4,0-0,1-2,2-4,6,3,2,2,0,2,5,Moravian,Moravian_Russell Sage College_11-13-2021
14,Reganne Flannery,,12,0-0,0-0,0-0,0-0,0,1,0,1,0,0,0,Moravian,Moravian_Russell Sage College_11-13-2021
30,Gracie Hezel,,5,0-2,0-0,0-0,0-0,0,2,0,0,1,0,0,Moravian,Moravian_Russell Sage College_11-13-2021
30,Syrita Faraj,*,36,5-10,0-0,5-9,2-1,3,4,4,6,0,2,15,Russell Sage College,Moravian_Russell Sage College_11-13-2021
23,Savannah Sommer,*,33,5-7,2-2,1-4,1-3,4,2,0,2,0,1,13,Russell Sage College,Moravian_Russell Sage College_11-13-2021
33,Kyra Oeffler,*,38,1-4,0-0,5-6,3-1,4,3,1,1,0,1,7,Russell Sage College,Moravian_Russell Sage College_11-13-2021
31,Meghan Murray,*,32,2-3,1-1,2-2,2-7,9,5,2,4,0,2,7,Russell Sage College,Moravian_Russell Sage College_11-13-2021
22,Sammy Pasinella,*,22,3-9,0-2,0-0,0-1,1,5,3,5,0,0,6,Russell Sage College,Moravian_Russell Sage College_11-13-2021
11,Lily Batule,,17,2-5,2-3,3-5,2-3,5,0,3,3,1,0,9,Russell Sage College,Moravian_Russell Sage College_11-13-2021
32,Bre Lott,,6,1-3,0-0,0-0,1-4,5,0,0,1,0,0,2,Russell Sage College,Moravian_Russell Sage College_11-13-2021
14,Renna Poulin,,16,0-7,0-2,1-2,1-1,2,1,2,2,1,3,1,Russell Sage College,Moravian_Russell Sage College_11-13-2021
