##,Player,GS,MIN,FG,3PT,FT,ORB-DRB,REB,PF,A,TO,BLK,STL,PTS,Team,game_id
25,"Doherty,Erin",*,23,7-16,2-5,0-0,1-3,4,1,2,4,0,5,16,Catholic,Catholic_Susquehanna_1-8-2022
01,"Bussanich,Rachel",*,19,3-6,1-1,3-4,1-3,4,2,0,1,1,1,10,Catholic,Catholic_Susquehanna_1-8-2022
23,"Johnson,Amanda",*,24,2-13,1-6,0-0,1-2,3,1,4,0,0,3,5,Catholic,Catholic_Susquehanna_1-8-2022
22,"Mulvaney,Carly",*,21,1-4,0-0,2-2,4-5,9,1,1,2,0,1,4,Catholic,Catholic_Susquehanna_1-8-2022
10,"Baldo,Amelia",*,18,1-4,0-0,0-0,0-1,1,1,0,0,0,1,2,Catholic,Catholic_Susquehanna_1-8-2022
12,"McCarter,Sammie",,19,5-8,1-3,1-2,2-2,4,1,1,3,0,2,12,Catholic,Catholic_Susquehanna_1-8-2022
04,"Thompson,Erin",,13,2-3,0-0,1-1,1-0,1,1,3,1,0,5,5,Catholic,Catholic_Susquehanna_1-8-2022
35,"Mamula,Luca",,9,1-5,0-0,2-4,3-0,3,4,0,0,0,1,4,Catholic,Catholic_Susquehanna_1-8-2022
15,"Aromando,Molly",,11,1-4,1-3,0-0,1-0,1,1,0,0,0,0,3,Catholic,Catholic_Susquehanna_1-8-2022
20,"Beirne,Kaleigh",,6,1-2,1-1,0-0,0-0,0,0,0,0,0,0,3,Catholic,Catholic_Susquehanna_1-8-2022
40,"Greenhut,Kathryn",,15,1-1,0-0,0-2,0-1,1,1,0,3,0,0,2,Catholic,Catholic_Susquehanna_1-8-2022
05,"White,Sarah",,10,0-1,0-1,2-2,1-2,3,0,0,1,1,1,2,Catholic,Catholic_Susquehanna_1-8-2022
43,"DeGross,Sienna",,5,0-2,0-1,0-0,0-0,0,0,0,0,0,0,0,Catholic,Catholic_Susquehanna_1-8-2022
33,"Huyer,Nicole",,4,0-0,0-0,0-0,0-0,0,0,0,1,0,0,0,Catholic,Catholic_Susquehanna_1-8-2022
34,"Bednarek,Maggie",,3,0-0,0-0,0-0,0-0,0,1,1,1,0,1,0,Catholic,Catholic_Susquehanna_1-8-2022
21,"Brandt,Olivia",*,37,6-15,0-5,6-8,4-7,11,3,4,2,1,2,18,Susquehanna,Catholic_Susquehanna_1-8-2022
14,"Schwabe,Isabella",*,29,3-5,0-0,1-2,3-1,4,4,2,7,0,2,7,Susquehanna,Catholic_Susquehanna_1-8-2022
03,"Selvaggi,Kenzie",*,29,2-5,2-4,0-0,0-1,1,2,0,9,0,0,6,Susquehanna,Catholic_Susquehanna_1-8-2022
20,"Emlet,Megan",*,23,1-3,0-1,2-3,0-4,4,1,1,8,1,1,4,Susquehanna,Catholic_Susquehanna_1-8-2022
24,"Comfort,Sadie",*,33,1-7,0-3,0-0,1-4,5,2,0,1,1,0,2,Susquehanna,Catholic_Susquehanna_1-8-2022
13,"Hildebrandt,Kate",,28,1-4,0-0,0-2,0-4,4,1,1,7,0,0,2,Susquehanna,Catholic_Susquehanna_1-8-2022
04,"Clarke,Victoria",,6,1-2,0-1,0-0,0-1,1,0,0,1,0,0,2,Susquehanna,Catholic_Susquehanna_1-8-2022
15,"Schmus,Sydney",,1,1-1,0-0,0-0,0-0,0,0,0,0,0,0,2,Susquehanna,Catholic_Susquehanna_1-8-2022
25,"Goldenziel,Alicia",,13,0-0,0-0,0-0,0-2,2,2,0,2,0,0,0,Susquehanna,Catholic_Susquehanna_1-8-2022
31,"Meehan,Grace",,1,0-0,0-0,0-0,0-1,1,0,0,1,0,0,0,Susquehanna,Catholic_Susquehanna_1-8-2022
