##,Player,GS,MIN,FG,3PT,FT,ORB-DRB,REB,PF,A,TO,BLK,STL,PTS,Team,game_id
30,"Achtyl,Ava",*,16,5-9,0-0,4-4,2-1,3,1,0,1,2,0,14,Marymount (VA),Marymount (VA)_Juniata_11-11-2022
03,"Dzambo,Terra",*,18,5-9,1-4,0-0,2-2,4,2,1,0,0,3,11,Marymount (VA),Marymount (VA)_Juniata_11-11-2022
10,"Shackelford,Symantha",*,33,3-11,1-5,2-2,2-2,4,3,3,6,0,2,9,Marymount (VA),Marymount (VA)_Juniata_11-11-2022
23,"Eddleton,Chandler",*,28,4-7,0-0,0-0,3-7,10,4,1,4,0,3,8,Marymount (VA),Marymount (VA)_Juniata_11-11-2022
21,"Smith,Claire",*,18,1-3,0-0,2-4,2-2,4,3,1,2,0,1,4,Marymount (VA),Marymount (VA)_Juniata_11-11-2022
22,"Vezendy,Ally",,4,2-3,2-2,1-2,0-1,1,0,1,0,0,0,7,Marymount (VA),Marymount (VA)_Juniata_11-11-2022
00,"Bulik,Samantha",,6,1-1,0-0,2-4,0-0,0,2,0,0,0,1,4,Marymount (VA),Marymount (VA)_Juniata_11-11-2022
35,"Damato,Grace",,20,0-2,0-0,2-2,2-1,3,0,1,1,1,0,2,Marymount (VA),Marymount (VA)_Juniata_11-11-2022
02,"Schools,Anna",,14,1-7,0-1,0-0,0-1,1,0,0,3,0,0,2,Marymount (VA),Marymount (VA)_Juniata_11-11-2022
24,"Knabel,Emily",,5,1-1,0-0,0-0,0-0,0,0,0,0,0,0,2,Marymount (VA),Marymount (VA)_Juniata_11-11-2022
33,"Ceroll,Kelly",,19,0-3,0-0,0-0,1-4,5,0,1,1,1,3,0,Marymount (VA),Marymount (VA)_Juniata_11-11-2022
12,"Treadwell,Kyla",,15,0-3,0-3,0-0,0-5,5,2,1,4,0,0,0,Marymount (VA),Marymount (VA)_Juniata_11-11-2022
04,"Morrison,Ella",,4,0-1,0-1,0-0,0-0,0,0,0,0,0,1,0,Marymount (VA),Marymount (VA)_Juniata_11-11-2022
13,"Sherman,Haily",*,28,2-14,1-3,2-3,1-5,6,4,0,2,0,0,7,Juniata,Marymount (VA)_Juniata_11-11-2022
21,"Bodtorf,Bri",*,28,3-5,1-2,0-0,1-4,5,4,2,5,1,1,7,Juniata,Marymount (VA)_Juniata_11-11-2022
05,"Emert,Steph",*,16,3-4,0-0,0-0,0-3,3,0,1,2,0,1,6,Juniata,Marymount (VA)_Juniata_11-11-2022
03,"Miller,Kynnedy",*,31,2-7,1-4,0-0,0-2,2,3,0,4,1,2,5,Juniata,Marymount (VA)_Juniata_11-11-2022
40,"Nonemaker,Emelie",*,25,1-6,0-0,1-2,1-1,2,3,0,0,0,2,3,Juniata,Marymount (VA)_Juniata_11-11-2022
11,"Berg,Olivia",,14,3-4,3-3,2-2,0-0,0,4,0,0,0,0,11,Juniata,Marymount (VA)_Juniata_11-11-2022
24,"Coolidge,Emma",,21,1-4,0-0,0-0,2-0,2,2,1,2,0,3,2,Juniata,Marymount (VA)_Juniata_11-11-2022
35,"Betts,Sarah",,16,0-5,0-2,0-0,1-1,2,0,0,2,1,2,0,Juniata,Marymount (VA)_Juniata_11-11-2022
44,"McCann,Emily",,14,0-4,0-2,0-0,0-0,0,0,0,5,0,2,0,Juniata,Marymount (VA)_Juniata_11-11-2022
34,"Scipioni,Dani",,5,0-0,0-0,0-0,0-2,2,1,0,0,0,0,0,Juniata,Marymount (VA)_Juniata_11-11-2022
22,"Eisenberg,Aleya",,2,0-0,0-0,0-0,0-1,1,0,0,1,0,1,0,Juniata,Marymount (VA)_Juniata_11-11-2022
