##,Player,GS,MIN,FG,3PT,FT,ORB-DRB,REB,PF,A,TO,BLK,STL,PTS,Team,game_id
12,"Dufner,Meghan",*,37,7-16,2-3,2-2,2-3,5,1,3,4,0,1,18,Lycoming,Lycoming_Susquehanna_2-7-2024
10,"Wetzel,Mya",*,27,4-11,4-11,0-0,1-2,3,0,1,2,0,1,12,Lycoming,Lycoming_Susquehanna_2-7-2024
25,"Goldenziel,Alicia",*,30,2-6,0-0,2-2,1-1,2,2,0,1,0,0,6,Lycoming,Lycoming_Susquehanna_2-7-2024
21,"Yoh,Ashley",*,27,2-6,0-0,2-2,2-2,4,0,1,4,1,2,6,Lycoming,Lycoming_Susquehanna_2-7-2024
22,"Lockard,Emily",*,26,1-4,0-0,4-4,2-4,6,0,0,1,1,0,6,Lycoming,Lycoming_Susquehanna_2-7-2024
14,"McMurtrie,Ann-Marie",,9,0-3,0-2,1-2,0-1,1,0,0,0,1,0,1,Lycoming,Lycoming_Susquehanna_2-7-2024
15,"Hartman,Makenna",,5,0-0,0-0,1-2,0-1,1,0,0,0,0,0,1,Lycoming,Lycoming_Susquehanna_2-7-2024
02,"Abdo,Kami",,15,0-5,0-2,0-0,0-1,1,1,0,3,0,1,0,Lycoming,Lycoming_Susquehanna_2-7-2024
20,"Pumputis,Jillian",,8,0-1,0-0,0-0,0-0,0,0,1,0,0,0,0,Lycoming,Lycoming_Susquehanna_2-7-2024
04,"Orich,Maddie",,7,0-0,0-0,0-0,0-1,1,1,0,1,0,0,0,Lycoming,Lycoming_Susquehanna_2-7-2024
11,"Bena,Katie",,5,0-1,0-1,0-0,0-0,0,1,0,0,0,0,0,Lycoming,Lycoming_Susquehanna_2-7-2024
24,"Fave,Isabella",,4,0-0,0-0,0-0,0-0,0,2,0,1,0,0,0,Lycoming,Lycoming_Susquehanna_2-7-2024
30,"Lynch,Kaitlyn",*,25,6-11,2-4,2-2,1-0,1,1,3,2,1,1,16,Susquehanna,Lycoming_Susquehanna_2-7-2024
21,"Roth,Julia",*,31,6-7,0-0,1-3,1-8,9,2,6,2,2,5,13,Susquehanna,Lycoming_Susquehanna_2-7-2024
03,"Selvaggi,Kenzie",*,25,4-11,2-8,0-0,0-0,0,0,1,2,0,0,10,Susquehanna,Lycoming_Susquehanna_2-7-2024
12,"George,Carly",*,15,3-5,0-0,0-0,3-5,8,3,0,0,1,1,6,Susquehanna,Lycoming_Susquehanna_2-7-2024
00,"Pinckert,Julia",*,34,2-7,1-3,0-0,3-4,7,1,9,2,1,1,5,Susquehanna,Lycoming_Susquehanna_2-7-2024
05,"Klein,Lauren",,15,3-6,1-3,2-2,1-1,2,2,0,1,0,1,9,Susquehanna,Lycoming_Susquehanna_2-7-2024
15,"Greek,Annie",,17,3-5,1-2,0-0,0-1,1,1,1,0,0,0,7,Susquehanna,Lycoming_Susquehanna_2-7-2024
24,"Maffei,Zoie",,20,2-5,0-0,0-0,1-1,2,3,0,1,0,0,4,Susquehanna,Lycoming_Susquehanna_2-7-2024
31,"Meehan,Grace",,6,1-3,1-3,0-0,1-1,2,1,0,0,0,0,3,Susquehanna,Lycoming_Susquehanna_2-7-2024
04,"Rodriguez,Macayla",,4,1-1,0-0,0-0,0-1,1,0,0,0,0,0,2,Susquehanna,Lycoming_Susquehanna_2-7-2024
11,"Miller,Madison",,4,0-1,0-0,2-2,0-0,0,0,3,0,0,1,2,Susquehanna,Lycoming_Susquehanna_2-7-2024
20,"Staver,Elke",,4,1-1,0-0,0-0,0-1,1,1,0,0,0,0,2,Susquehanna,Lycoming_Susquehanna_2-7-2024
