##,Player,GS,MIN,FG,3PT,FT,ORB-DRB,REB,PF,A,TO,BLK,STL,PTS,Team,game_id
03,Maiya Villanueva,*,37,5-16,4-10,0-0,1-0,1,3,0,8,0,2,14,Goucher,Goucher_Juniata_1-7-2024
12,Briyah Haggins,*,33,4-10,1-5,3-3,1-7,8,3,5,4,2,2,12,Goucher,Goucher_Juniata_1-7-2024
04,Julia Cavoli,*,37,4-9,2-5,0-0,0-1,1,4,0,2,0,1,10,Goucher,Goucher_Juniata_1-7-2024
22,Merci Turner,*,29,1-8,0-1,2-2,0-5,5,4,4,4,0,1,4,Goucher,Goucher_Juniata_1-7-2024
21,Savannah Holmes,*,14,0-2,0-1,0-0,0-2,2,4,0,2,0,3,0,Goucher,Goucher_Juniata_1-7-2024
05,Brianna Johnson,,28,2-9,1-3,1-2,1-3,4,4,1,5,1,1,6,Goucher,Goucher_Juniata_1-7-2024
34,Darby Sherman,,11,1-4,1-1,0-0,0-1,1,0,0,3,0,0,3,Goucher,Goucher_Juniata_1-7-2024
44,Zion McCoy,,11,0-3,0-0,0-0,1-2,3,2,1,0,0,0,0,Goucher,Goucher_Juniata_1-7-2024
TM,TMTeam,,0,0-0,0-0,0-0,1-5,6,0,0,0,0,0,0,Goucher,Goucher_Juniata_1-7-2024
21,Bri Bodtorf,*,32,4-8,2-4,6-7,2-5,7,2,3,5,1,5,16,Juniata,Goucher_Juniata_1-7-2024
13,Haily Sherman,*,26,7-15,0-0,1-2,3-9,12,2,1,3,0,0,15,Juniata,Goucher_Juniata_1-7-2024
04,Steph Emert,*,16,2-6,0-3,2-4,0-4,4,2,1,6,0,3,6,Juniata,Goucher_Juniata_1-7-2024
03,Kynnedy Miller,*,24,0-7,0-4,5-6,3-3,6,1,2,3,0,1,5,Juniata,Goucher_Juniata_1-7-2024
11,Olivia Berg,*,5,0-3,0-3,0-0,0-1,1,0,1,1,0,0,0,Juniata,Goucher_Juniata_1-7-2024
34,Dani Scipioni,,30,3-5,1-1,2-2,3-1,4,3,1,1,0,0,9,Juniata,Goucher_Juniata_1-7-2024
24,Emma Coolidge,,11,3-3,0-0,0-0,0-2,2,4,0,0,0,0,6,Juniata,Goucher_Juniata_1-7-2024
35,Sarah Betts,,18,2-7,0-0,0-0,0-3,3,0,1,3,0,3,4,Juniata,Goucher_Juniata_1-7-2024
25,Chloe Sauer,,8,1-4,0-0,0-0,1-2,3,0,0,1,0,1,2,Juniata,Goucher_Juniata_1-7-2024
43,Emily McCann,,7,0-2,0-2,2-2,0-0,0,0,1,1,0,3,2,Juniata,Goucher_Juniata_1-7-2024
22,Aleya Eisenberg,,3,1-2,0-1,0-0,0-2,2,0,0,2,0,0,2,Juniata,Goucher_Juniata_1-7-2024
40,Emelie Nonemaker,,3,0-0,0-0,2-4,1-0,1,1,1,0,0,0,2,Juniata,Goucher_Juniata_1-7-2024
31,Laney Gerdich,,10,0-1,0-0,0-0,2-3,5,1,0,1,0,0,0,Juniata,Goucher_Juniata_1-7-2024
02,McKenna Kelley,,3,0-0,0-0,0-0,0-0,0,0,0,0,0,0,0,Juniata,Goucher_Juniata_1-7-2024
10,Halie Green,,3,0-1,0-0,0-0,0-0,0,0,0,0,0,0,0,Juniata,Goucher_Juniata_1-7-2024
42,Katie Della,,1,0-0,0-0,0-0,0-1,1,0,0,0,0,0,0,Juniata,Goucher_Juniata_1-7-2024
TM,TMTeam,,0,0-0,0-0,0-0,2-3,5,0,0,0,0,0,0,Juniata,Goucher_Juniata_1-7-2024
