##,Player,GS,MIN,FG,3PT,FT,ORB-DRB,REB,PF,A,TO,BLK,STL,PTS,Team,game_id
13,"Hartnett,Maddie",*,18,4-8,2-4,0-0,0-0,0,2,0,2,0,0,10,Scranton,Scranton_Moravian_2-12-2025
11,"Kranson,Kaci",*,16,4-9,0-2,2-3,0-3,3,1,1,3,0,2,10,Scranton,Scranton_Moravian_2-12-2025
33,"Quigley,Kyra",*,14,4-5,0-0,0-0,2-4,6,0,0,2,2,0,8,Scranton,Scranton_Moravian_2-12-2025
01,"Romanowski,Kaeli",*,17,2-4,0-0,2-3,3-5,8,1,2,0,0,4,6,Scranton,Scranton_Moravian_2-12-2025
20,"Lamanna,Meghan",*,19,1-5,1-3,0-0,0-1,1,1,2,1,0,2,3,Scranton,Scranton_Moravian_2-12-2025
05,"Gorski,Katie",,22,5-6,1-2,6-6,1-5,6,1,1,3,0,2,17,Scranton,Scranton_Moravian_2-12-2025
15,"Bennett,Elizabeth",,16,5-11,1-2,2-2,0-2,2,2,2,0,1,0,13,Scranton,Scranton_Moravian_2-12-2025
14,"Stoupakis,Natalie",,20,4-9,1-5,1-1,1-0,1,2,1,2,0,0,10,Scranton,Scranton_Moravian_2-12-2025
22,"Halligan,Lizzie",,6,1-2,1-1,0-0,0-0,0,0,2,0,0,0,3,Scranton,Scranton_Moravian_2-12-2025
10,"Lynch,Allie",,6,1-1,0-0,0-0,0-1,1,0,1,0,0,0,2,Scranton,Scranton_Moravian_2-12-2025
12,"Sloan,Jenna",,16,0-0,0-0,0-0,0-2,2,1,1,1,0,1,0,Scranton,Scranton_Moravian_2-12-2025
24,"Francione,Marisa",,10,0-0,0-0,0-0,0-1,1,0,2,0,0,0,0,Scranton,Scranton_Moravian_2-12-2025
00,"Cieszko,Selena",,4,0-2,0-1,0-0,0-0,0,0,0,0,0,1,0,Scranton,Scranton_Moravian_2-12-2025
02,"Bender,Ashlyn",,4,0-0,0-0,0-0,1-0,1,2,0,0,0,0,0,Scranton,Scranton_Moravian_2-12-2025
03,"Brewer,Morgan",,4,0-0,0-0,0-0,0-1,1,1,0,0,0,0,0,Scranton,Scranton_Moravian_2-12-2025
23,"Montgomery,Elyse",,4,0-1,0-0,0-0,0-0,0,0,0,1,0,1,0,Scranton,Scranton_Moravian_2-12-2025
30,"Kraker,Sabrina",,4,0-1,0-0,0-0,0-0,0,0,0,0,0,0,0,Scranton,Scranton_Moravian_2-12-2025
24,"Lustig,Lizzie",*,28,4-8,3-4,2-2,2-3,5,2,0,2,0,0,13,Moravian,Scranton_Moravian_2-12-2025
01,"Osorio,Sam",*,23,2-6,0-1,2-4,0-3,3,3,0,3,1,2,6,Moravian,Scranton_Moravian_2-12-2025
22,"Vassallo,Juliana",*,12,1-4,0-1,0-0,0-0,0,0,0,3,0,0,2,Moravian,Scranton_Moravian_2-12-2025
20,"Herbert,Lanie",*,14,0-2,0-0,0-0,0-2,2,2,0,1,1,0,0,Moravian,Scranton_Moravian_2-12-2025
12,"Anderson,Mikayla",*,6,0-0,0-0,0-0,0-2,2,2,1,3,0,1,0,Moravian,Scranton_Moravian_2-12-2025
14,"Pukszyn,Emma",,23,2-4,0-0,0-0,0-2,2,1,1,1,0,1,4,Moravian,Scranton_Moravian_2-12-2025
05,"Wallbillich,Ellie",,17,2-7,0-2,0-0,3-1,4,0,1,2,0,0,4,Moravian,Scranton_Moravian_2-12-2025
04,"Cartagena,Jayda",,13,1-7,0-3,2-4,0-2,2,1,1,6,0,0,4,Moravian,Scranton_Moravian_2-12-2025
23,"Cabana,Kylie",,10,1-3,0-0,1-1,0-0,0,1,1,2,0,0,3,Moravian,Scranton_Moravian_2-12-2025
11,"Squizziato,Sofia",,7,1-1,1-1,0-0,0-1,1,0,1,2,0,0,3,Moravian,Scranton_Moravian_2-12-2025
30,"Elias,Mallory",,6,0-0,0-0,1-2,1-2,3,0,0,0,0,0,1,Moravian,Scranton_Moravian_2-12-2025
03,"Sena,Allie",,10,0-1,0-0,0-0,0-0,0,0,1,1,0,0,0,Moravian,Scranton_Moravian_2-12-2025
42,"Ohlhoff,Brynn",,8,0-2,0-0,0-0,1-0,1,1,1,1,0,0,0,Moravian,Scranton_Moravian_2-12-2025
25,"Lew,Bellisima",,7,0-1,0-0,0-0,2-1,3,2,0,1,0,0,0,Moravian,Scranton_Moravian_2-12-2025
00,"Altmire,Emma",,6,0-2,0-2,0-0,0-1,1,0,0,1,0,1,0,Moravian,Scranton_Moravian_2-12-2025
15,"Elias,Megan",,6,0-1,0-0,0-0,0-0,0,0,0,0,0,0,0,Moravian,Scranton_Moravian_2-12-2025
34,"Donaldson,Kate",,4,0-1,0-0,0-0,1-1,2,0,0,0,1,0,0,Moravian,Scranton_Moravian_2-12-2025
