##,Player,GS,MIN,FG,3PT,FT,ORB-DRB,REB,PF,A,TO,BLK,STL,PTS,Team,game_id
03,Brielle Fitzpatrick,*,33,5-13,0-2,4-7,1-5,6,1,0,2,0,3,14,Cabrini,Cabrini_Elizabethtown_12-11-2022
21,Abby Paolini,*,30,3-10,3-9,0-0,2-3,5,1,1,5,0,1,9,Cabrini,Cabrini_Elizabethtown_12-11-2022
30,Miranda Liebtag,*,32,3-8,0-2,2-5,2-4,6,2,2,4,0,0,8,Cabrini,Cabrini_Elizabethtown_12-11-2022
34,Katie Rodriguez,*,22,1-2,0-0,0-0,2-2,4,2,0,1,1,2,2,Cabrini,Cabrini_Elizabethtown_12-11-2022
05,Ella Gordon,*,20,0-3,0-2,2-2,0-2,2,2,0,4,0,0,2,Cabrini,Cabrini_Elizabethtown_12-11-2022
22,Emma Pyne,,27,1-6,1-4,0-0,1-1,2,1,1,0,0,0,3,Cabrini,Cabrini_Elizabethtown_12-11-2022
25,Kai Williams,,15,0-2,0-0,3-4,0-2,2,1,0,0,0,0,3,Cabrini,Cabrini_Elizabethtown_12-11-2022
42,Giana Rullo,,15,0-2,0-0,1-2,1-1,2,0,1,2,1,0,1,Cabrini,Cabrini_Elizabethtown_12-11-2022
35,Allison Clarke,,6,0-0,0-0,0-0,1-2,3,2,0,3,0,0,0,Cabrini,Cabrini_Elizabethtown_12-11-2022
34,DaniRae Renno,*,30,8-15,0-0,3-5,1-7,8,2,1,2,1,1,19,Elizabethtown,Cabrini_Elizabethtown_12-11-2022
25,Summer McNulty,*,28,8-16,2-4,0-0,1-0,1,3,5,1,0,3,18,Elizabethtown,Cabrini_Elizabethtown_12-11-2022
03,Lindsay Boyd,*,20,3-5,0-1,0-1,1-5,6,0,1,1,0,3,6,Elizabethtown,Cabrini_Elizabethtown_12-11-2022
04,Cyleigh Wilson,*,21,2-3,1-2,0-0,0-1,1,3,1,0,0,0,5,Elizabethtown,Cabrini_Elizabethtown_12-11-2022
30,Jessica King,*,19,1-5,0-1,0-2,1-4,5,2,2,0,0,4,2,Elizabethtown,Cabrini_Elizabethtown_12-11-2022
13,Taylor Huyck,,17,3-6,1-3,0-0,0-2,2,1,0,2,0,0,7,Elizabethtown,Cabrini_Elizabethtown_12-11-2022
35,Cass Peris,,20,2-3,0-0,0-0,2-2,4,1,3,0,0,0,4,Elizabethtown,Cabrini_Elizabethtown_12-11-2022
14,Kaeli Romanowski,,17,2-7,0-1,0-0,2-0,2,3,0,3,0,4,4,Elizabethtown,Cabrini_Elizabethtown_12-11-2022
05,Megan Desmet,,2,1-2,1-2,0-0,0-0,0,0,0,1,0,0,3,Elizabethtown,Cabrini_Elizabethtown_12-11-2022
02,Makenna Mummert,,8,0-1,0-0,1-2,1-1,2,0,0,0,0,1,1,Elizabethtown,Cabrini_Elizabethtown_12-11-2022
31,Allyia Kennedy,,7,0-1,0-0,0-0,1-0,1,0,2,0,0,0,0,Elizabethtown,Cabrini_Elizabethtown_12-11-2022
33,Clare Marchese,,5,0-0,0-0,0-0,0-0,0,1,1,0,0,0,0,Elizabethtown,Cabrini_Elizabethtown_12-11-2022
24,Ellie Fasick,,4,0-1,0-0,0-0,0-0,0,1,0,1,0,1,0,Elizabethtown,Cabrini_Elizabethtown_12-11-2022
12,Georgia Panopoulos,,2,0-0,0-0,0-0,1-0,1,1,0,0,0,0,0,Elizabethtown,Cabrini_Elizabethtown_12-11-2022
