##,Player,GS,MIN,FG,3PT,FT,ORB-DRB,REB,PF,A,TO,BLK,STL,PTS,Team,game_id
01,"Altavilla,Morgan",*,39,8-24,1-7,5-7,3-4,7,0,3,3,0,2,22,Penn St.-Behrend,Penn St.-Behrend_Catholic_3-1-2024
05,"Majewski,Rachel",*,38,4-18,0-4,4-4,3-1,4,2,3,5,0,1,12,Penn St.-Behrend,Penn St.-Behrend_Catholic_3-1-2024
33,"Furyes,Alexis",*,36,3-6,0-0,0-0,3-7,10,2,0,3,4,2,6,Penn St.-Behrend,Penn St.-Behrend_Catholic_3-1-2024
12,"Kaulis,Rachel",*,33,3-7,0-0,0-2,1-5,6,1,2,0,0,0,6,Penn St.-Behrend,Penn St.-Behrend_Catholic_3-1-2024
23,"Balaski,Julia",*,33,3-9,0-1,0-0,1-4,5,4,1,2,0,1,6,Penn St.-Behrend,Penn St.-Behrend_Catholic_3-1-2024
21,"Harpst,Anna",,18,1-1,1-1,0-0,0-0,0,3,0,0,1,0,3,Penn St.-Behrend,Penn St.-Behrend_Catholic_3-1-2024
30,"Boyer,Madilyn",,2,0-0,0-0,0-0,0-0,0,0,0,0,0,1,0,Penn St.-Behrend,Penn St.-Behrend_Catholic_3-1-2024
04,"Schirmer,Brooke",,1,0-0,0-0,0-0,0-0,0,0,0,0,0,0,0,Penn St.-Behrend,Penn St.-Behrend_Catholic_3-1-2024
22,"Mulvaney,Carly",*,33,10-16,2-3,0-0,2-5,7,2,2,1,2,0,22,Catholic,Penn St.-Behrend_Catholic_3-1-2024
10,"Flaherty,Kerry",*,31,5-12,3-7,0-0,2-3,5,0,2,0,0,1,13,Catholic,Penn St.-Behrend_Catholic_3-1-2024
33,"Douglas,Keegan",*,35,3-12,0-2,0-0,5-2,7,2,4,2,1,3,6,Catholic,Penn St.-Behrend_Catholic_3-1-2024
13,"Scoblick,Anna",*,23,1-9,0-0,3-4,2-4,6,2,4,1,0,0,5,Catholic,Penn St.-Behrend_Catholic_3-1-2024
05,"White,Sarah",*,36,1-7,1-4,1-2,4-6,10,3,4,7,0,4,4,Catholic,Penn St.-Behrend_Catholic_3-1-2024
20,"Beirne,Kaleigh",,16,5-8,0-0,3-6,4-4,8,0,1,2,2,0,13,Catholic,Penn St.-Behrend_Catholic_3-1-2024
24,"Kenah,Alexa",,21,4-8,0-0,0-0,2-6,8,2,2,2,2,0,8,Catholic,Penn St.-Behrend_Catholic_3-1-2024
30,"Fernandez,Tori",,5,0-1,0-1,0-0,0-0,0,1,0,1,0,1,0,Catholic,Penn St.-Behrend_Catholic_3-1-2024
