##,Player,GS,MIN,FG,3PT,FT,ORB-DRB,REB,PF,A,TO,BLK,STL,PTS,Team,game_id
23,"Johnson, Amanda",*,34+,3-8,1-2,8-8,1-8,9,1,1,2,0,0,15,Catholic,Catholic_Salisbury_11-16-2021
1,"Bussanich, Rachel",*,32,5-11,0-1,3-3,4-4,8,3,2,2,0,0,13,Catholic,Catholic_Salisbury_11-16-2021
40,"Greenhut, Kathryn",*,25+,2-2,0-0,0-0,0-0,0,2,0,1,0,1,4,Catholic,Catholic_Salisbury_11-16-2021
22,"Mulvaney, Carly",*,12+,1-2,1-2,0-0,0-2,2,2,0,2,0,1,3,Catholic,Catholic_Salisbury_11-16-2021
10,"Baldo, Amelia",*,28+,0-1,0-0,0-0,1-4,5,1,2,1,0,0,0,Catholic,Catholic_Salisbury_11-16-2021
25,"Doherty, Erin",,28+,5-12,0-2,5-5,0-0,0,1,2,3,0,3,15,Catholic,Catholic_Salisbury_11-16-2021
35,"Mamula, Luca",,18+,3-8,0-1,4-4,2-1,3,4,0,0,1,0,10,Catholic,Catholic_Salisbury_11-16-2021
15,"Aromando, Molly",,11+,2-2,2-2,0-0,0-1,1,1,0,3,0,1,6,Catholic,Catholic_Salisbury_11-16-2021
12,"McCarter, Sammie",,10+,0-0,0-0,0-0,0-2,2,2,1,2,0,0,0,Catholic,Catholic_Salisbury_11-16-2021
4,"Thompson, Erin",,2+,0-0,0-0,0-0,0-0,0,0,0,0,0,0,0,Catholic,Catholic_Salisbury_11-16-2021
20,"Beirne, Kaleigh",,0+,0-0,0-0,0-0,0-0,0,0,0,0,0,0,0,Catholic,Catholic_Salisbury_11-16-2021
1,"Fortescue, Lauren",*,40+,5-14,2-9,0-2,2-1,3,3,4,3,0,3,12,Salisbury,Catholic_Salisbury_11-16-2021
33,"Dilger, Emily",*,27+,5-9,0-0,2-2,0-1,1,3,1,1,1,1,12,Salisbury,Catholic_Salisbury_11-16-2021
11,"Welbon, Jada",*,32+,1-6,1-4,2-2,1-0,1,2,3,2,0,0,5,Salisbury,Catholic_Salisbury_11-16-2021
22,"Webb, Kylie",*,24+,0-4,0-4,0-0,1-1,2,0,0,0,0,2,0,Salisbury,Catholic_Salisbury_11-16-2021
21,"Otlowski, Kaylee",*,11+,0-3,0-0,0-0,1-2,3,2,0,1,1,1,0,Salisbury,Catholic_Salisbury_11-16-2021
30,"Burrows, Ashlynn",,32+,4-12,0-0,5-6,2-4,6,1,4,2,0,0,13,Salisbury,Catholic_Salisbury_11-16-2021
40,"Ader, Hailey",,10+,2-2,0-0,0-0,1-2,3,1,0,1,0,0,4,Salisbury,Catholic_Salisbury_11-16-2021
42,"Gibson, Catherine",,8+,1-2,1-2,0-0,0-0,0,0,0,0,0,0,3,Salisbury,Catholic_Salisbury_11-16-2021
3,"Wilkinson, Abby",,10+,1-2,0-1,0-0,1-1,2,1,1,2,0,1,2,Salisbury,Catholic_Salisbury_11-16-2021
12,"Rumbaugh, Tori",,3+,0-0,0-0,0-0,0-0,0,0,0,2,0,0,0,Salisbury,Catholic_Salisbury_11-16-2021
24,"Brown, Kolby",,3+,0-0,0-0,0-0,0-0,0,1,0,0,0,0,0,Salisbury,Catholic_Salisbury_11-16-2021
