##,Player,GS,MIN,FG,3PT,FT,ORB-DRB,REB,PF,A,TO,BLK,STL,PTS,Team,game_id
03,Averi Jordan,*,21,8-12,2-4,3-4,1-6,7,4,1,3,1,1,21,DeSales,DeSales_Moravian_11-23-2021
33,Rylie Rittenhouse,*,31,4-11,0-1,6-6,4-6,10,1,2,1,0,2,14,DeSales,DeSales_Moravian_11-23-2021
22,Megan Bealer,*,20,2-4,1-2,1-4,1-3,4,3,2,0,0,0,6,DeSales,DeSales_Moravian_11-23-2021
21,Mikaela Reese,*,13,2-5,0-2,0-0,0-1,1,2,0,0,1,0,4,DeSales,DeSales_Moravian_11-23-2021
23,Maria Newsome,*,30,1-8,0-3,0-0,1-3,4,3,8,4,0,2,2,DeSales,DeSales_Moravian_11-23-2021
14,Amelia Saunders,,26,5-10,3-7,0-0,0-1,1,1,1,1,0,1,13,DeSales,DeSales_Moravian_11-23-2021
32,Kate Early,,21,2-5,0-0,3-4,2-1,3,3,1,1,0,1,7,DeSales,DeSales_Moravian_11-23-2021
24,Lindsey Welsh,,16,2-4,1-3,0-0,0-4,4,2,2,1,0,0,5,DeSales,DeSales_Moravian_11-23-2021
35,Bianca Coltenback,,4,1-3,0-0,1-2,2-2,4,1,0,1,0,0,3,DeSales,DeSales_Moravian_11-23-2021
31,Grace Kelleher,,10,0-0,0-0,0-2,0-1,1,0,0,0,0,0,0,DeSales,DeSales_Moravian_11-23-2021
25,Kelsey Gemmill,,5,0-0,0-0,0-0,0-0,0,0,1,0,0,0,0,DeSales,DeSales_Moravian_11-23-2021
10,Isabella Greenwald,,3,0-0,0-0,0-0,0-0,0,1,0,0,0,0,0,DeSales,DeSales_Moravian_11-23-2021
TM,TMTeam,,0,0-0,0-0,0-0,2-6,8,0,0,0,0,0,0,DeSales,DeSales_Moravian_11-23-2021
23,Madison Amy,*,30,2-12,0-8,3-6,1-4,5,3,1,1,0,0,7,Moravian,DeSales_Moravian_11-23-2021
24,Morgan Amy,*,31,2-8,1-4,0-0,0-2,2,2,2,3,0,1,5,Moravian,DeSales_Moravian_11-23-2021
2,Kayla Yoegel,*,16,2-8,0-1,1-1,1-2,3,4,1,2,0,0,5,Moravian,DeSales_Moravian_11-23-2021
5,Emily Markowski,*,17,1-5,0-0,0-0,1-2,3,1,2,1,0,1,2,Moravian,DeSales_Moravian_11-23-2021
30,Gracie Hezel,*,17,0-1,0-0,0-4,4-3,7,2,0,2,0,0,0,Moravian,DeSales_Moravian_11-23-2021
4,Jackie Kelly,,22,3-15,1-8,3-4,4-2,6,3,0,0,0,0,10,Moravian,DeSales_Moravian_11-23-2021
1,Sam Osorio,,20,1-5,0-0,2-2,1-1,2,3,0,2,1,1,4,Moravian,DeSales_Moravian_11-23-2021
10,Brielle Guarente,,13,1-3,0-0,0-0,1-0,1,4,1,2,1,0,2,Moravian,DeSales_Moravian_11-23-2021
14,Reganne Flannery,,9,1-2,0-0,0-0,0-1,1,0,0,2,0,0,2,Moravian,DeSales_Moravian_11-23-2021
20,Anika Buzzy,,9,0-2,0-0,0-0,1-1,2,0,1,2,0,0,0,Moravian,DeSales_Moravian_11-23-2021
40,Sara Geary,,8,0-0,0-0,0-0,0-2,2,0,1,0,0,0,0,Moravian,DeSales_Moravian_11-23-2021
11,Brielle Smith,,6,0-3,0-3,0-0,0-0,0,0,0,0,0,1,0,Moravian,DeSales_Moravian_11-23-2021
15,Sydney DeFranco,,2,0-0,0-0,0-0,0-0,0,0,0,0,0,1,0,Moravian,DeSales_Moravian_11-23-2021
TM,TMTeam,,0,0-0,0-0,0-0,7-4,11,0,0,1,0,0,0,Moravian,DeSales_Moravian_11-23-2021
