##,Player,GS,MIN,FG,3PT,FT,ORB-DRB,REB,PF,A,TO,BLK,STL,PTS,Team,game_id
35,Alex Bull,*,36,5-13,0-4,1-1,3-6,9,1,1,4,0,2,11,Salisbury,Salisbury_Juniata_12-31-2024
24,Nicole Miller,*,33,3-14,1-7,1-2,2-2,4,1,0,2,0,0,8,Salisbury,Salisbury_Juniata_12-31-2024
20,Jen Juhring,*,34,3-6,0-0,0-0,3-4,7,3,1,1,1,2,6,Salisbury,Salisbury_Juniata_12-31-2024
23,Kayla Nieberlein,*,12,1-4,0-0,3-4,1-2,3,0,0,2,0,1,5,Salisbury,Salisbury_Juniata_12-31-2024
12,Tori Rumbaugh,*,37,1-4,0-1,0-0,1-1,2,1,4,2,1,2,2,Salisbury,Salisbury_Juniata_12-31-2024
42,Abby Plaugher,,29,5-16,2-8,2-2,1-5,6,4,0,2,1,3,14,Salisbury,Salisbury_Juniata_12-31-2024
22,Remy Tolar,,12,2-4,0-0,0-0,2-0,2,4,0,1,0,0,4,Salisbury,Salisbury_Juniata_12-31-2024
21,Kisa Lilly,,7,0-0,0-0,0-1,0-0,0,0,1,1,0,0,0,Salisbury,Salisbury_Juniata_12-31-2024
TM,TMTeam,,0,0-0,0-0,0-0,3-1,4,0,0,1,0,0,0,Salisbury,Salisbury_Juniata_12-31-2024
21,Bri Bodtorf,*,31,9-12,1-2,1-1,2-3,5,3,4,3,2,2,20,Juniata,Salisbury_Juniata_12-31-2024
13,Haily Sherman,*,30,8-14,1-4,0-2,0-6,6,2,1,0,2,4,17,Juniata,Salisbury_Juniata_12-31-2024
31,Laney Gerdich,*,32,4-7,0-0,3-4,1-3,4,1,2,1,1,0,11,Juniata,Salisbury_Juniata_12-31-2024
4,Steph Emert,*,25,2-9,0-2,0-0,1-2,3,3,1,2,0,2,4,Juniata,Salisbury_Juniata_12-31-2024
11,Olivia Berg,*,26,1-3,0-0,0-0,0-3,3,1,3,3,0,0,2,Juniata,Salisbury_Juniata_12-31-2024
23,Deja Gillo,,20,1-7,0-2,1-1,1-1,2,0,1,2,0,0,3,Juniata,Salisbury_Juniata_12-31-2024
35,Sarah Betts,,17,0-1,0-1,0-0,0-4,4,1,0,2,0,0,0,Juniata,Salisbury_Juniata_12-31-2024
43,Emily McCann,,12,0-1,0-1,0-0,2-0,2,0,0,0,0,0,0,Juniata,Salisbury_Juniata_12-31-2024
40,Emelie Nonemaker,,7,0-0,0-0,0-0,0-1,1,1,1,2,0,0,0,Juniata,Salisbury_Juniata_12-31-2024
TM,TMTeam,,0,0-0,0-0,0-0,2-4,6,0,0,1,0,0,0,Juniata,Salisbury_Juniata_12-31-2024
