##,Player,GS,MIN,FG,3PT,FT,ORB-DRB,REB,PF,A,TO,BLK,STL,PTS,Team,game_id
12,"Simpson,Taylor",*,22,4-9,3-4,2-3,0-1,1,1,1,3,0,0,13,Wilkes,Wilkes_Neumann_12-4-2023
05,"Babcock,Brenna",*,27,3-5,0-0,2-3,2-1,3,1,2,2,1,0,8,Wilkes,Wilkes_Neumann_12-4-2023
11,"Matos,Yamirelis",*,27,3-8,1-1,0-4,0-5,5,2,0,0,0,6,7,Wilkes,Wilkes_Neumann_12-4-2023
02,"Marino,Julia",*,26,1-5,0-1,0-0,0-4,4,2,4,3,0,1,2,Wilkes,Wilkes_Neumann_12-4-2023
21,"Shober,Erin",*,23,1-5,0-0,0-0,0-6,6,1,0,3,1,1,2,Wilkes,Wilkes_Neumann_12-4-2023
22,"Stout,Emma",,22,3-8,0-3,0-0,0-0,0,1,0,3,0,3,6,Wilkes,Wilkes_Neumann_12-4-2023
04,"Robel,Madison",,20,1-6,0-0,1-2,3-3,6,3,1,3,1,2,3,Wilkes,Wilkes_Neumann_12-4-2023
13,"Holden,Reagan",,15,1-3,1-1,0-0,0-1,1,3,1,2,0,2,3,Wilkes,Wilkes_Neumann_12-4-2023
00,"Askins,Julianna",,13,1-5,1-3,0-0,2-0,2,4,0,3,0,0,3,Wilkes,Wilkes_Neumann_12-4-2023
25,"Edwards,Tess",,5,0-2,0-1,0-0,0-0,0,0,0,1,0,0,0,Wilkes,Wilkes_Neumann_12-4-2023
21,"Klieber,Lauren",*,39,6-15,2-7,0-0,1-8,9,1,2,4,2,7,14,Neumann,Wilkes_Neumann_12-4-2023
34,"Breisblatt,Aubrie",*,28,5-9,1-2,2-2,1-0,1,0,4,2,1,0,13,Neumann,Wilkes_Neumann_12-4-2023
14,"DuPont,Emily",*,25,5-8,0-1,2-3,1-5,6,4,6,3,2,2,12,Neumann,Wilkes_Neumann_12-4-2023
25,"Hunt,Terea",*,24,3-13,0-4,0-0,3-6,9,4,1,3,2,1,6,Neumann,Wilkes_Neumann_12-4-2023
02,"Holden,Lindsay",*,22,0-1,0-1,4-6,0-1,1,1,1,2,0,1,4,Neumann,Wilkes_Neumann_12-4-2023
32,"Wardrop,Jacqueline",,26,2-3,1-2,0-0,1-3,4,1,1,1,0,0,5,Neumann,Wilkes_Neumann_12-4-2023
23,"Cella,Jordan",,3,2-3,0-1,1-2,0-1,1,0,0,0,0,0,5,Neumann,Wilkes_Neumann_12-4-2023
03,"Guerzon,Elaina",,12,1-1,1-1,0-0,0-1,1,0,0,1,1,0,3,Neumann,Wilkes_Neumann_12-4-2023
10,"Ciszkowski,Keeley",,4,1-1,0-0,0-0,1-1,2,0,0,0,0,0,2,Neumann,Wilkes_Neumann_12-4-2023
44,"Asaka,Hannah",,10,0-1,0-0,1-2,1-2,3,0,0,3,2,0,1,Neumann,Wilkes_Neumann_12-4-2023
00,"Pagliuso,Olivia",,4,0-0,0-0,0-0,0-0,0,0,1,0,0,0,0,Neumann,Wilkes_Neumann_12-4-2023
01,"Simmons,Cioni",,3,0-0,0-0,0-0,0-0,0,0,0,1,0,1,0,Neumann,Wilkes_Neumann_12-4-2023
