##,Player,GS,MIN,FG,3PT,FT,ORB-DRB,REB,PF,A,TO,BLK,STL,PTS,Team,game_id
13,"Sherman,Haily",*,33,5-18,0-2,2-3,3-4,7,3,1,2,1,2,12,Juniata,Juniata_Marywood_11-16-2024
31,"Gerdich,Laney",*,33,5-10,0-0,0-0,3-3,6,1,0,3,0,0,10,Juniata,Juniata_Marywood_11-16-2024
21,"Bodtorf,Bri",*,37,3-17,0-6,3-4,1-3,4,4,5,2,1,0,9,Juniata,Juniata_Marywood_11-16-2024
11,"Berg,Olivia",*,30,2-5,2-3,2-2,0-4,4,5,1,2,0,2,8,Juniata,Juniata_Marywood_11-16-2024
04,"Emert,Steph",*,37,1-10,0-4,5-5,3-6,9,0,4,1,0,3,7,Juniata,Juniata_Marywood_11-16-2024
24,"Coolidge,Emma",,12,2-3,0-0,1-2,1-3,4,2,0,1,0,0,5,Juniata,Juniata_Marywood_11-16-2024
23,"Gillo,Deja",,13,1-4,0-2,0-0,0-2,2,0,1,1,0,0,2,Juniata,Juniata_Marywood_11-16-2024
43,"McCann,Emily",,4,0-0,0-0,0-0,2-0,2,0,0,1,0,0,0,Juniata,Juniata_Marywood_11-16-2024
40,"Nonemaker,Emelie",,1,0-0,0-0,0-0,0-0,0,0,0,0,0,0,0,Juniata,Juniata_Marywood_11-16-2024
10,"Cavoli,Megan",*,34,6-14,4-6,2-2,1-5,6,3,6,3,0,0,18,Marywood,Juniata_Marywood_11-16-2024
15,"Blume,Mia",*,38,3-12,2-8,2-6,2-6,8,1,2,1,0,1,10,Marywood,Juniata_Marywood_11-16-2024
22,"Ciullo,Olivia",*,35,4-10,1-1,0-0,3-11,14,4,2,4,0,3,9,Marywood,Juniata_Marywood_11-16-2024
14,"McDonald,Rachel",*,32,3-8,1-4,2-4,0-2,2,2,2,0,0,1,9,Marywood,Juniata_Marywood_11-16-2024
25,"Klemick,Stephanie",*,24,3-3,0-0,3-3,1-4,5,3,2,2,0,1,9,Marywood,Juniata_Marywood_11-16-2024
05,"Bittenbender,Finley",,10,1-3,1-3,0-0,0-1,1,1,1,2,0,1,3,Marywood,Juniata_Marywood_11-16-2024
11,"Card,Kendel",,10,1-1,0-0,1-2,1-2,3,2,0,4,0,0,3,Marywood,Juniata_Marywood_11-16-2024
12,"Simpson,Taylor",,8,1-3,0-1,0-0,0-0,0,1,0,0,0,1,2,Marywood,Juniata_Marywood_11-16-2024
13,"Cantor,Miranda",,6,0-1,0-1,0-0,0-1,1,0,1,0,0,0,0,Marywood,Juniata_Marywood_11-16-2024
24,"Kendricks,Faith",,3,0-1,0-1,0-0,0-0,0,1,1,0,0,0,0,Marywood,Juniata_Marywood_11-16-2024
