##,Player,GS,MIN,FG,3PT,FT,ORB-DRB,REB,PF,A,TO,BLK,STL,PTS,Team,game_id
20,"Zamolyi,Tessa",*,35,6-12,2-2,2-3,3-4,7,1,3,1,1,3,16,Moravian,Moravian_Dickinson_11-16-2022
02,"Yoegel,Kayla",*,33,6-16,3-4,1-2,0-2,2,1,2,1,0,0,16,Moravian,Moravian_Dickinson_11-16-2022
24,"Amy,Morgan",*,34,1-6,0-1,1-1,0-3,3,2,5,3,0,2,3,Moravian,Moravian_Dickinson_11-16-2022
05,"Markowski,Emily",*,33,1-2,0-1,0-0,0-1,1,4,2,2,0,0,2,Moravian,Moravian_Dickinson_11-16-2022
25,"Robinson,Ashley",*,14,1-4,0-2,0-0,0-1,1,0,0,2,0,0,2,Moravian,Moravian_Dickinson_11-16-2022
01,"Osorio,Sam",,23,3-5,0-0,3-4,0-2,2,2,0,2,1,2,9,Moravian,Moravian_Dickinson_11-16-2022
10,"Guarente,Brielle",,18,2-7,0-1,0-0,0-0,0,4,0,1,1,0,4,Moravian,Moravian_Dickinson_11-16-2022
12,"Anderson,Mikayla",,7,1-3,0-1,0-0,0-0,0,0,0,1,0,0,2,Moravian,Moravian_Dickinson_11-16-2022
04,"Cartagena,Jayda",,3,0-1,0-1,0-0,0-0,0,1,0,0,0,1,0,Moravian,Moravian_Dickinson_11-16-2022
12,"Marion,Clair",*,36,6-17,1-4,4-6,5-2,7,2,3,4,0,3,17,Dickinson,Moravian_Dickinson_11-16-2022
04,"Blackman,Caitlin",*,34,6-14,2-4,0-0,5-4,9,1,0,3,0,2,14,Dickinson,Moravian_Dickinson_11-16-2022
23,"Montgomery,Kate",*,30,5-11,0-0,0-0,3-4,7,2,3,4,0,0,10,Dickinson,Moravian_Dickinson_11-16-2022
03,"Kolb,Mia",*,29,2-4,0-0,5-6,3-5,8,4,1,3,0,0,9,Dickinson,Moravian_Dickinson_11-16-2022
15,"Neigel,Gina",*,23,3-6,0-0,0-0,3-7,10,3,0,1,0,1,6,Dickinson,Moravian_Dickinson_11-16-2022
21,"Weinstein,Jenna",,11,3-6,0-0,1-2,0-2,2,1,0,1,0,0,7,Dickinson,Moravian_Dickinson_11-16-2022
05,"Hollenshead,Lindsey",,26,1-3,0-1,1-2,2-3,5,3,6,1,0,0,3,Dickinson,Moravian_Dickinson_11-16-2022
43,"John,Abby",,5,0-1,0-0,0-0,0-0,0,1,0,0,1,1,0,Dickinson,Moravian_Dickinson_11-16-2022
22,"Smith,Ella",,3,0-0,0-0,0-0,0-0,0,0,0,0,0,0,0,Dickinson,Moravian_Dickinson_11-16-2022
01,"Dubin,Leah",,2,0-1,0-0,0-0,0-2,2,0,0,0,0,0,0,Dickinson,Moravian_Dickinson_11-16-2022
11,"Zerbe,Victoria",,1,0-0,0-0,0-0,0-0,0,1,0,0,0,0,0,Dickinson,Moravian_Dickinson_11-16-2022
