##,Player,GS,MIN,FG,3PT,FT,ORB-DRB,REB,PF,A,TO,BLK,STL,PTS,Team,game_id
12,"Boggs,Gabby",*,40,8-14,0-0,7-9,5-10,15,2,4,3,4,1,23,Albright College,Albright College_Moravian University_11-9-2022
24,"Rauf,Amina",*,36,3-12,0-3,5-8,1-3,4,2,1,1,0,0,11,Albright College,Albright College_Moravian University_11-9-2022
22,"Edmond,Orianna",*,24,3-6,0-0,5-6,4-2,6,2,0,3,0,1,11,Albright College,Albright College_Moravian University_11-9-2022
01,"Dover,Mackenzie",*,36,2-11,1-4,2-2,3-5,8,2,5,5,0,0,7,Albright College,Albright College_Moravian University_11-9-2022
03,"Williamson,Lindsey",*,25,1-8,1-2,0-0,1-1,2,0,2,1,0,0,3,Albright College,Albright College_Moravian University_11-9-2022
05,"Jones,Amy",,10,2-4,0-0,1-2,1-0,1,1,0,0,0,0,5,Albright College,Albright College_Moravian University_11-9-2022
23,"Zakovitch,Julia",,16,1-2,0-0,1-2,1-3,4,3,0,0,1,1,3,Albright College,Albright College_Moravian University_11-9-2022
13,"Apistar,Crisanta",,11,0-2,0-2,1-2,2-0,2,0,0,1,0,0,1,Albright College,Albright College_Moravian University_11-9-2022
33,"Pool,Lauren",,2,0-0,0-0,0-0,0-0,0,0,0,1,0,0,0,Albright College,Albright College_Moravian University_11-9-2022
20,Tessa Zamolyi,*,22,9-16,1-2,0-2,5-5,10,4,3,0,0,0,19,Moravian University,Albright College_Moravian University_11-9-2022
2,Kayla Yoegel,*,37,5-21,2-3,0-0,2-1,3,1,1,6,1,0,12,Moravian University,Albright College_Moravian University_11-9-2022
24,Morgan Amy,*,33,4-10,1-4,0-0,0-7,7,5,7,1,0,0,9,Moravian University,Albright College_Moravian University_11-9-2022
5,Emily Markowski,*,33,2-5,0-0,1-2,1-3,4,1,2,1,0,3,5,Moravian University,Albright College_Moravian University_11-9-2022
1,Sam Osorio,*,18,0-3,0-0,2-2,2-3,5,5,0,2,2,1,2,Moravian University,Albright College_Moravian University_11-9-2022
10,Brielle Guarente,,28,5-7,0-0,0-0,2-2,4,3,3,1,3,1,10,Moravian University,Albright College_Moravian University_11-9-2022
25,Ashley Robinson,,14,3-5,0-0,0-0,0-1,1,3,1,0,0,0,6,Moravian University,Albright College_Moravian University_11-9-2022
4,Jayda Cartagena,,10,1-3,0-0,1-2,0-0,0,2,0,0,1,1,3,Moravian University,Albright College_Moravian University_11-9-2022
12,Mikayla Anderson,,5,0-0,0-0,0-0,0-1,1,0,0,0,0,0,0,Moravian University,Albright College_Moravian University_11-9-2022
