##,Player,GS,MIN,FG,3PT,FT,ORB-DRB,REB,PF,A,TO,BLK,STL,PTS,Team,game_id
22,"Mulvaney,Carly",*,39,7-12,4-8,2-3,0-9,9,1,1,5,0,5,20,Catholic,Catholic_Vassar_12-30-2024
13,"Scoblick,Anna",*,32,6-13,0-0,4-6,1-8,9,4,2,2,0,2,16,Catholic,Catholic_Vassar_12-30-2024
10,"Flaherty,Kerry",*,35,4-7,2-5,1-1,0-3,3,1,2,1,0,2,11,Catholic,Catholic_Vassar_12-30-2024
33,"Douglas,Keegan",*,31,2-11,1-4,5-6,2-1,3,1,4,2,0,0,10,Catholic,Catholic_Vassar_12-30-2024
24,"Kenah,Alexa",*,18,0-2,0-1,1-2,1-5,6,3,1,0,2,0,1,Catholic,Catholic_Vassar_12-30-2024
11,"Kennedy,Amelia",,14,2-3,1-1,0-0,1-2,3,3,0,0,0,1,5,Catholic,Catholic_Vassar_12-30-2024
25,"Kraft,Lauren",,16,2-6,0-2,0-0,0-2,2,1,1,2,0,1,4,Catholic,Catholic_Vassar_12-30-2024
41,"Blumenthal,Sam",,10,1-3,0-0,0-0,0-0,0,2,0,0,0,0,2,Catholic,Catholic_Vassar_12-30-2024
03,"Travieso,Sofia",,5,0-0,0-0,0-0,0-3,3,0,0,0,1,0,0,Catholic,Catholic_Vassar_12-30-2024
15,"McDermed,Sierra",*,35,7-14,1-3,4-6,3-4,7,4,3,2,0,0,19,Vassar,Catholic_Vassar_12-30-2024
23,"Harvey,Julia",*,36,5-23,2-11,4-4,2-5,7,1,1,3,0,2,16,Vassar,Catholic_Vassar_12-30-2024
22,"Gelb,Tova",*,34,2-10,2-4,3-4,1-7,8,1,0,1,0,1,9,Vassar,Catholic_Vassar_12-30-2024
03,"Ahearn,Maddie",*,32,2-5,2-3,0-0,0-3,3,3,1,1,0,2,6,Vassar,Catholic_Vassar_12-30-2024
04,"Tawney,Bella",*,8,0-0,0-0,0-2,0-2,2,4,1,3,0,0,0,Vassar,Catholic_Vassar_12-30-2024
21,"Siekman,Caroline",,28,3-4,0-0,2-2,1-6,7,3,3,2,0,2,8,Vassar,Catholic_Vassar_12-30-2024
11,"Thompson,Tash",,15,0-1,0-1,0-0,0-0,0,0,0,1,0,0,0,Vassar,Catholic_Vassar_12-30-2024
00,"Regan,Maureen",,12,0-2,0-1,0-0,0-2,2,0,0,1,0,1,0,Vassar,Catholic_Vassar_12-30-2024
