##,Player,GS,MIN,FG,3PT,FT,ORB-DRB,REB,PF,A,TO,BLK,STL,PTS,Team,game_id
01,Kerine Thomas,*,40,6-14,5-9,2-2,1-1,2,4,2,7,0,0,19,Raritan Valley CC,Raritan Valley CC_Drew_12-10-2022
04,Le'Ana Brown,*,26,3-11,2-7,0-0,0-3,3,2,2,8,0,0,8,Raritan Valley CC,Raritan Valley CC_Drew_12-10-2022
20,Alexia Mia Marti,*,26,1-9,0-1,0-0,1-5,6,2,0,1,1,0,2,Raritan Valley CC,Raritan Valley CC_Drew_12-10-2022
22,Tiana Presley,*,26,1-5,0-0,0-0,1-5,6,2,0,1,1,1,2,Raritan Valley CC,Raritan Valley CC_Drew_12-10-2022
11,Antonia Polvere,*,22,0-4,0-4,0-0,1-1,2,1,1,1,0,0,0,Raritan Valley CC,Raritan Valley CC_Drew_12-10-2022
03,Makhia Robinson,,24,3-9,0-0,0-0,6-7,13,3,0,0,2,1,6,Raritan Valley CC,Raritan Valley CC_Drew_12-10-2022
23,Emily Norgard,,14,1-1,0-0,0-0,1-1,2,1,0,1,0,0,2,Raritan Valley CC,Raritan Valley CC_Drew_12-10-2022
02,Rocio Martin Munoz,,22,0-4,0-1,0-0,0-0,0,1,5,2,0,0,0,Raritan Valley CC,Raritan Valley CC_Drew_12-10-2022
02,Gwen Alberici,*,22,6-6,1-1,1-2,0-2,2,2,4,0,0,2,14,Drew,Raritan Valley CC_Drew_12-10-2022
23,Joey Meyers,*,22,5-12,2-6,2-3,0-5,5,0,7,0,0,2,14,Drew,Raritan Valley CC_Drew_12-10-2022
22,Gracie Hezel,*,17,2-4,0-0,2-2,1-3,4,1,1,1,1,1,6,Drew,Raritan Valley CC_Drew_12-10-2022
12,Madelyn Morgan,*,17,1-5,1-2,2-2,3-4,7,2,1,0,0,2,5,Drew,Raritan Valley CC_Drew_12-10-2022
25,Jamie Struble,*,18,0-1,0-0,0-0,0-1,1,0,1,2,0,1,0,Drew,Raritan Valley CC_Drew_12-10-2022
03,Izzy Lalo,,10,2-8,2-6,2-2,0-0,0,0,1,0,0,1,8,Drew,Raritan Valley CC_Drew_12-10-2022
05,Ryane Wood,,8,3-5,2-4,0-0,0-1,1,3,2,1,0,1,8,Drew,Raritan Valley CC_Drew_12-10-2022
04,Katrina Wojtowicz,,14,3-9,0-3,0-1,6-0,6,1,1,0,0,0,6,Drew,Raritan Valley CC_Drew_12-10-2022
42,Gianna Pica,,11,1-2,0-0,2-2,0-2,2,2,0,0,1,0,4,Drew,Raritan Valley CC_Drew_12-10-2022
10,Carlye Graff,,9,1-3,1-3,0-0,0-2,2,0,0,0,0,0,3,Drew,Raritan Valley CC_Drew_12-10-2022
13,Kyra Mann,,14,1-4,0-2,0-0,0-1,1,1,0,1,0,1,2,Drew,Raritan Valley CC_Drew_12-10-2022
33,Maddie Beyer,,13,1-2,0-0,0-0,0-0,0,1,2,1,0,0,2,Drew,Raritan Valley CC_Drew_12-10-2022
20,Brenna Hezel,,12,0-4,0-0,2-2,4-0,4,0,0,2,0,1,2,Drew,Raritan Valley CC_Drew_12-10-2022
11,Beth Dobrich,,8,0-1,0-0,0-2,0-3,3,0,0,0,1,0,0,Drew,Raritan Valley CC_Drew_12-10-2022
50,Sam Antin,,5,0-0,0-0,0-0,0-2,2,0,0,0,0,0,0,Drew,Raritan Valley CC_Drew_12-10-2022
