##,Player,GS,MIN,FG,3PT,FT,ORB-DRB,REB,PF,A,TO,BLK,STL,PTS,Team,game_id
11,"Weyant,Sydney",*,34,8-11,0-0,5-7,1-4,5,3,2,4,0,0,21,Susquehanna,Susquehanna_Goucher_11-20-2024
15,"Greek,Annie",*,23,4-7,1-3,4-4,1-4,5,2,1,6,1,0,13,Susquehanna,Susquehanna_Goucher_11-20-2024
05,"Klein,Lauren",*,20,3-8,1-2,2-2,3-3,6,1,4,11,0,0,9,Susquehanna,Susquehanna_Goucher_11-20-2024
00,"Pinckert,Julia",*,29,4-5,0-1,0-0,2-8,10,3,6,7,0,4,8,Susquehanna,Susquehanna_Goucher_11-20-2024
24,"Maffei,Zoie",*,23,1-1,0-0,0-0,0-2,2,2,3,4,0,0,2,Susquehanna,Susquehanna_Goucher_11-20-2024
03,"Selvaggi,Kenzie",,33,10-18,2-7,2-2,0-6,6,2,3,3,0,1,24,Susquehanna,Susquehanna_Goucher_11-20-2024
14,"Meehan,Grace",,18,3-4,1-2,0-2,2-5,7,2,1,3,0,1,7,Susquehanna,Susquehanna_Goucher_11-20-2024
12,"George,Carly",,12,3-4,0-0,0-0,0-3,3,1,3,1,0,0,6,Susquehanna,Susquehanna_Goucher_11-20-2024
33,"Dorsey,Bri",,4,0-1,0-0,0-0,0-1,1,1,0,0,0,0,0,Susquehanna,Susquehanna_Goucher_11-20-2024
25,"Pukszyn,Emma",,2,0-0,0-0,0-0,0-0,0,0,0,2,0,0,0,Susquehanna,Susquehanna_Goucher_11-20-2024
32,"Servitto,Greta",,2,0-0,0-0,0-0,0-1,1,0,0,0,0,0,0,Susquehanna,Susquehanna_Goucher_11-20-2024
02,"Boykin,Meona",*,13,9-16,1-4,2-4,3-1,4,0,1,2,0,2,21,Goucher,Susquehanna_Goucher_11-20-2024
31,"Edens,Nia",*,11,3-9,1-5,1-3,0-1,1,1,1,2,0,3,8,Goucher,Susquehanna_Goucher_11-20-2024
22,"Turner,Merci",*,15,1-6,0-4,1-1,1-2,3,2,0,3,0,3,3,Goucher,Susquehanna_Goucher_11-20-2024
12,"Haggins,Briyah",*,14,1-3,0-1,0-0,1-0,1,1,2,3,0,4,2,Goucher,Susquehanna_Goucher_11-20-2024
25,"Knox,Sanai",*,13,0-4,0-0,0-0,1-1,2,1,1,0,0,1,0,Goucher,Susquehanna_Goucher_11-20-2024
23,"Towns,Lauryn",,17,5-12,0-4,0-0,2-1,3,4,0,1,0,0,10,Goucher,Susquehanna_Goucher_11-20-2024
20,"Whitaker,Amira",,22,3-11,1-4,1-2,3-2,5,0,0,0,0,1,8,Goucher,Susquehanna_Goucher_11-20-2024
34,"Sherman,Darby",,5,1-2,1-1,2-2,0-0,0,0,1,1,0,1,5,Goucher,Susquehanna_Goucher_11-20-2024
15,"George,Nia",,17,1-5,0-3,2-2,2-1,3,2,0,1,1,1,4,Goucher,Susquehanna_Goucher_11-20-2024
03,"Villanueva,Maiya",,14,1-7,0-4,2-2,2-1,3,0,1,5,0,0,4,Goucher,Susquehanna_Goucher_11-20-2024
21,"Holmes,Savannah",,12,1-2,0-0,0-2,1-2,3,4,0,0,0,4,2,Goucher,Susquehanna_Goucher_11-20-2024
08,"Washington,Kayley",,1,1-1,0-0,0-0,0-0,0,0,0,0,0,0,2,Goucher,Susquehanna_Goucher_11-20-2024
04,"Igwe,Chi",,19,0-2,0-0,0-2,2-0,2,3,1,6,0,0,0,Goucher,Susquehanna_Goucher_11-20-2024
06,"Vaselaros,Kiara",,11,0-1,0-0,0-0,2-2,4,1,0,0,0,0,0,Goucher,Susquehanna_Goucher_11-20-2024
05,"Johnson,Brianna",,10,0-6,0-3,0-0,0-0,0,2,0,0,0,1,0,Goucher,Susquehanna_Goucher_11-20-2024
10,"Townsend,Leila",,6,0-2,0-1,0-0,0-0,0,2,0,0,0,2,0,Goucher,Susquehanna_Goucher_11-20-2024
01,"Pace,Zion",,0+,0-0,0-0,0-0,0-0,0,0,0,0,0,0,0,Goucher,Susquehanna_Goucher_11-20-2024
