##,Player,GS,MIN,FG,3PT,FT,ORB-DRB,REB,PF,A,TO,BLK,STL,PTS,Team,game_id
04,"Emert,Steph",*,33,6-16,3-9,6-7,0-5,5,3,1,1,0,2,21,Juniata,Juniata_Misericordia_11-25-2024
13,"Sherman,Haily",*,34,6-15,4-8,1-2,0-2,2,1,2,3,0,3,17,Juniata,Juniata_Misericordia_11-25-2024
31,"Gerdich,Laney",*,32,4-9,0-0,1-1,4-3,7,1,1,0,0,2,9,Juniata,Juniata_Misericordia_11-25-2024
21,"Bodtorf,Bri",*,34,3-12,0-1,0-0,1-3,4,2,2,4,0,2,6,Juniata,Juniata_Misericordia_11-25-2024
11,"Berg,Olivia",*,23,0-2,0-0,0-0,1-3,4,4,2,0,0,1,0,Juniata,Juniata_Misericordia_11-25-2024
23,"Gillo,Deja",,21,1-3,0-1,0-0,0-1,1,1,0,1,0,0,2,Juniata,Juniata_Misericordia_11-25-2024
24,"Coolidge,Emma",,13,1-3,0-0,0-0,1-2,3,2,0,0,0,0,2,Juniata,Juniata_Misericordia_11-25-2024
40,"Nonemaker,Emelie",,6,0-2,0-0,0-0,0-1,1,0,0,0,0,0,0,Juniata,Juniata_Misericordia_11-25-2024
43,"McCann,Emily",,3,0-1,0-1,0-0,0-0,0,1,0,0,0,0,0,Juniata,Juniata_Misericordia_11-25-2024
35,"Betts,Sarah",,1,0-0,0-0,0-0,0-0,0,0,0,1,0,0,0,Juniata,Juniata_Misericordia_11-25-2024
22,"Carmosino,Jordan",*,32,4-11,1-2,8-12,0-3,3,2,1,2,0,2,17,Misericordia,Juniata_Misericordia_11-25-2024
23,"Grosch,Jocelyn",*,37,6-13,0-5,0-0,4-6,10,1,4,2,1,1,12,Misericordia,Juniata_Misericordia_11-25-2024
14,"Romanowski,Emily",*,38,4-8,0-0,2-4,2-5,7,0,5,6,0,2,10,Misericordia,Juniata_Misericordia_11-25-2024
02,"Cirigliano,Ava",*,33,3-10,1-4,0-0,2-7,9,3,3,5,1,0,7,Misericordia,Juniata_Misericordia_11-25-2024
10,"Torchia,Alina",*,12,0-0,0-0,0-0,0-2,2,2,0,2,0,0,0,Misericordia,Juniata_Misericordia_11-25-2024
33,"Landgraf,Caitlin",,18,3-7,0-0,0-0,1-3,4,2,1,0,0,1,6,Misericordia,Juniata_Misericordia_11-25-2024
43,"Captoni,Chloe",,19,1-4,1-4,0-0,1-1,2,1,2,1,0,0,3,Misericordia,Juniata_Misericordia_11-25-2024
03,"Sweeney,Caitlin",,5,1-1,0-0,0-0,0-0,0,1,0,0,0,0,2,Misericordia,Juniata_Misericordia_11-25-2024
30,"Ryan,Katie",,5,1-2,0-1,0-0,0-0,0,0,0,0,0,0,2,Misericordia,Juniata_Misericordia_11-25-2024
32,"Casey,Samantha",,1,0-1,0-0,0-0,0-0,0,1,0,0,0,0,0,Misericordia,Juniata_Misericordia_11-25-2024
