##,Player,GS,MIN,FG,3PT,FT,ORB-DRB,REB,PF,A,TO,BLK,STL,PTS,Team,game_id
24,Bridget Monaghan,*,31,5-15,2-5,4-4,2-1,3,2,3,4,0,4,16,Univ. of Scranton,Univ. of Scranton_Moravian College_2-9-2021
20,Emily Shurina,*,26,2-9,1-6,5-6,2-4,6,1,0,1,3,1,10,Univ. of Scranton,Univ. of Scranton_Moravian College_2-9-2021
13,Maddie Hartnett,*,20,2-8,1-6,2-2,0-3,3,3,1,2,0,0,7,Univ. of Scranton,Univ. of Scranton_Moravian College_2-9-2021
40,Danielle McCurdy,*,30,2-4,0-0,0-2,1-8,9,3,0,2,6,0,4,Univ. of Scranton,Univ. of Scranton_Moravian College_2-9-2021
33,Kyra Quigley,*,20,2-5,0-0,0-0,2-9,11,5,1,4,1,0,4,Univ. of Scranton,Univ. of Scranton_Moravian College_2-9-2021
21,Maddy Ryan,,14,1-2,0-0,2-2,3-1,4,2,0,1,0,0,4,Univ. of Scranton,Univ. of Scranton_Moravian College_2-9-2021
23,Jenna Larrabee,,6,1-1,0-0,2-2,0-2,2,1,0,0,1,0,4,Univ. of Scranton,Univ. of Scranton_Moravian College_2-9-2021
10,Allie Lynch,,11,1-2,1-2,0-0,0-0,0,1,0,1,0,0,3,Univ. of Scranton,Univ. of Scranton_Moravian College_2-9-2021
05,Carly Heineman,,23,1-3,0-1,0-0,1-1,2,0,3,1,0,0,2,Univ. of Scranton,Univ. of Scranton_Moravian College_2-9-2021
22,Leah Nolan,,7,1-2,0-1,0-0,0-1,1,1,1,0,0,0,2,Univ. of Scranton,Univ. of Scranton_Moravian College_2-9-2021
32,Sara Walsh,,7,0-1,0-1,0-0,0-1,1,1,0,1,0,0,0,Univ. of Scranton,Univ. of Scranton_Moravian College_2-9-2021
11,Kayla Farney,,3,0-1,0-1,0-0,0-0,0,0,0,0,0,0,0,Univ. of Scranton,Univ. of Scranton_Moravian College_2-9-2021
30,Mackenzie Steele,,2,0-0,0-0,0-0,0-0,0,0,0,1,0,0,0,Univ. of Scranton,Univ. of Scranton_Moravian College_2-9-2021
23,Madison Amy,*,32,6-15,3-7,7-7,2-3,5,2,2,0,0,8,22,Moravian College,Univ. of Scranton_Moravian College_2-9-2021
01,Sam Osorio,*,25,3-9,0-0,2-6,6-4,10,2,1,0,2,2,8,Moravian College,Univ. of Scranton_Moravian College_2-9-2021
24,Morgan Amy,*,34,3-10,0-3,1-4,0-1,1,0,2,2,0,0,7,Moravian College,Univ. of Scranton_Moravian College_2-9-2021
02,Kayla Yoegel,*,33,2-15,0-1,0-0,0-6,6,3,0,2,2,2,4,Moravian College,Univ. of Scranton_Moravian College_2-9-2021
21,Alix Buskirk,*,20,1-4,0-0,0-0,0-1,1,1,0,0,0,1,2,Moravian College,Univ. of Scranton_Moravian College_2-9-2021
04,Jackie Kelly,,14,0-4,0-2,2-2,1-1,2,1,0,1,0,0,2,Moravian College,Univ. of Scranton_Moravian College_2-9-2021
30,Gracie Hezel,,3,1-2,0-0,0-0,0-0,0,0,0,0,0,0,2,Moravian College,Univ. of Scranton_Moravian College_2-9-2021
05,Emily Markowski,,18,0-3,0-0,0-0,2-0,2,3,1,1,0,0,0,Moravian College,Univ. of Scranton_Moravian College_2-9-2021
14,Reganne Flannery,,8,0-1,0-1,0-0,0-2,2,1,0,0,0,0,0,Moravian College,Univ. of Scranton_Moravian College_2-9-2021
15,Jordan Beneducci,,6,0-0,0-0,0-0,1-0,1,1,0,0,0,0,0,Moravian College,Univ. of Scranton_Moravian College_2-9-2021
40,Sara Geary,,4,0-1,0-0,0-0,0-1,1,0,0,0,0,0,0,Moravian College,Univ. of Scranton_Moravian College_2-9-2021
20,Rachel Sutton,,3,0-1,0-0,0-0,1-0,1,0,0,0,0,0,0,Moravian College,Univ. of Scranton_Moravian College_2-9-2021
