##,Player,GS,MIN,FG,3PT,FT,ORB-DRB,REB,PF,A,TO,BLK,STL,PTS,Team,game_id
24,"Monaghan,Bridget",*,38,7-11,3-5,4-4,1-7,8,0,3,2,0,1,21,Scranton,Scranton_Catholic_1-7-2023
21,"Ryan,Maddy",*,32,7-13,0-0,2-6,4-5,9,1,1,1,1,1,16,Scranton,Scranton_Catholic_1-7-2023
11,"Kranson,Kaci",*,23,4-8,0-0,2-2,0-1,1,4,1,2,0,0,10,Scranton,Scranton_Catholic_1-7-2023
20,"Rajza,Samantha",*,33,2-7,2-3,0-0,0-4,4,3,5,2,0,2,6,Scranton,Scranton_Catholic_1-7-2023
00,"Angelini,Hannah",*,27,0-5,0-1,2-2,0-1,1,2,3,1,0,0,2,Scranton,Scranton_Catholic_1-7-2023
13,"Hartnett,Maddie",,26,3-9,1-4,4-4,1-3,4,2,3,2,0,1,11,Scranton,Scranton_Catholic_1-7-2023
10,"Lynch,Allie",,9,1-3,1-2,0-0,0-2,2,1,1,1,0,0,3,Scranton,Scranton_Catholic_1-7-2023
32,"Walsh,Sara",,12,1-3,0-0,0-0,1-2,3,0,0,0,0,0,2,Scranton,Scranton_Catholic_1-7-2023
25,"Doherty,Erin",*,30,7-19,0-3,0-0,3-5,8,3,4,3,0,1,14,Catholic,Scranton_Catholic_1-7-2023
33,"Douglas,Keegan",*,26,4-8,0-2,1-1,0-2,2,4,3,0,0,2,9,Catholic,Scranton_Catholic_1-7-2023
01,"Bussanich,Rachel",*,34,4-12,0-1,0-2,4-2,6,1,1,2,2,0,8,Catholic,Scranton_Catholic_1-7-2023
13,"Scoblick,Anna",*,22,2-7,0-0,1-4,4-4,8,3,0,4,1,0,5,Catholic,Scranton_Catholic_1-7-2023
04,"Thompson,Erin",*,19,2-3,1-1,0-0,0-1,1,1,0,0,0,0,5,Catholic,Scranton_Catholic_1-7-2023
22,"Mulvaney,Carly",,23,3-9,1-3,2-2,3-6,9,3,0,2,1,0,9,Catholic,Scranton_Catholic_1-7-2023
05,"White,Sarah",,15,2-5,1-4,2-2,2-0,2,2,1,0,0,1,7,Catholic,Scranton_Catholic_1-7-2023
10,"Baldo,Amelia",,21,2-6,0-1,0-0,0-2,2,1,0,0,0,0,4,Catholic,Scranton_Catholic_1-7-2023
12,"McCarter,Sammie",,10,0-1,0-1,0-0,0-3,3,0,0,0,0,1,0,Catholic,Scranton_Catholic_1-7-2023
