##,Player,GS,MIN,FG,3PT,FT,ORB-DRB,REB,PF,A,TO,BLK,STL,PTS,Team,game_id
02,"Yunker, Abigail",*,26,3-9,1-4,6-6,4-3,7,1,1,2,2,1,13,Wittenberg Univ.,Wittenberg Univ._Juniata College_12-30-2021
01,"Williams, Delaney",*,28,5-8,1-2,0-2,0-4,4,2,3,1,0,1,11,Wittenberg Univ.,Wittenberg Univ._Juniata College_12-30-2021
32,"Simpson, Jade",*,25,3-7,0-0,4-6,4-4,8,1,3,1,0,3,10,Wittenberg Univ.,Wittenberg Univ._Juniata College_12-30-2021
20,"Kalis, Kristie",*,27,3-12,2-6,0-0,1-5,6,1,0,0,0,2,8,Wittenberg Univ.,Wittenberg Univ._Juniata College_12-30-2021
00,"Cash, Taryn",*,22,1-7,0-3,0-0,0-4,4,2,2,2,1,2,2,Wittenberg Univ.,Wittenberg Univ._Juniata College_12-30-2021
23,"Baker, McKenna",,7,3-4,1-2,0-0,0-0,0,1,0,1,0,0,7,Wittenberg Univ.,Wittenberg Univ._Juniata College_12-30-2021
11,"Malone, Jaida",,15,2-7,0-2,1-2,1-2,3,1,1,2,1,1,5,Wittenberg Univ.,Wittenberg Univ._Juniata College_12-30-2021
42,"Legate, Lauren",,14,2-4,0-1,1-2,1-3,4,0,1,2,0,0,5,Wittenberg Univ.,Wittenberg Univ._Juniata College_12-30-2021
14,"Slone, Kylee",,10,1-2,0-1,0-0,0-2,2,0,0,1,1,2,2,Wittenberg Univ.,Wittenberg Univ._Juniata College_12-30-2021
22,"Wyatt, Sam",,8,1-1,0-0,0-0,0-1,1,0,2,1,0,1,2,Wittenberg Univ.,Wittenberg Univ._Juniata College_12-30-2021
04,"Snyder, Mack",,3,1-1,0-0,0-0,0-0,0,0,0,1,0,0,2,Wittenberg Univ.,Wittenberg Univ._Juniata College_12-30-2021
12,"Pauley, Mackenzie",,6,0-0,0-0,1-2,0-1,1,0,0,0,0,0,1,Wittenberg Univ.,Wittenberg Univ._Juniata College_12-30-2021
31,"Sloan, Madison",,3,0-1,0-0,1-2,0-0,0,1,0,1,0,0,1,Wittenberg Univ.,Wittenberg Univ._Juniata College_12-30-2021
21,"Williams, Josie",,6,0-1,0-0,0-0,0-0,0,1,0,1,0,0,0,Wittenberg Univ.,Wittenberg Univ._Juniata College_12-30-2021
13,Haily Sherman,*,26,4-11,0-1,1-2,1-3,4,2,1,5,0,0,9,Juniata College,Wittenberg Univ._Juniata College_12-30-2021
30,Averie Hess,*,24,4-10,1-3,0-0,1-4,5,3,0,0,0,2,9,Juniata College,Wittenberg Univ._Juniata College_12-30-2021
05,Steph Emert,*,20,4-8,0-0,0-0,2-5,7,1,0,5,0,0,8,Juniata College,Wittenberg Univ._Juniata College_12-30-2021
11,Grace Long,*,29,2-9,1-6,0-0,1-5,6,5,2,4,0,2,5,Juniata College,Wittenberg Univ._Juniata College_12-30-2021
03,Kynnedy Miller,*,18,1-7,1-3,0-0,1-1,2,0,1,2,0,0,3,Juniata College,Wittenberg Univ._Juniata College_12-30-2021
24,Marta Celebic,,15,2-3,0-0,0-0,1-2,3,2,1,2,0,0,4,Juniata College,Wittenberg Univ._Juniata College_12-30-2021
21,Jamie Mahigel,,14,1-2,0-0,0-0,0-0,0,0,0,1,0,0,2,Juniata College,Wittenberg Univ._Juniata College_12-30-2021
42,Taylor Vrabel,,10,0-2,0-1,2-2,0-5,5,2,0,0,0,0,2,Juniata College,Wittenberg Univ._Juniata College_12-30-2021
35,Sarah Betts,,14,0-2,0-1,1-1,0-1,1,0,0,3,0,0,1,Juniata College,Wittenberg Univ._Juniata College_12-30-2021
34,Dani Scipioni,,6,0-3,0-1,1-2,0-1,1,1,0,0,0,0,1,Juniata College,Wittenberg Univ._Juniata College_12-30-2021
40,Emelie Nonemaker,,14,0-1,0-0,0-0,2-1,3,2,0,2,0,0,0,Juniata College,Wittenberg Univ._Juniata College_12-30-2021
22,Aleya Eisenberg,,10,0-4,0-2,0-0,0-0,0,0,0,1,0,0,0,Juniata College,Wittenberg Univ._Juniata College_12-30-2021
