##,Player,GS,MIN,FG,3PT,FT,ORB-DRB,REB,PF,A,TO,BLK,STL,PTS,Team,game_id
21,"Roth,Julia",*,37,6-10,0-0,6-7,5-5,10,2,3,0,0,3,18,Susquehanna,Susquehanna_Lebanon Valley_12-19-2023
30,"Lynch,Kaitlyn",*,34,9-17,0-4,0-0,5-4,9,1,1,2,1,3,18,Susquehanna,Susquehanna_Lebanon Valley_12-19-2023
03,"Selvaggi,Kenzie",*,25,3-8,0-4,0-0,0-2,2,2,0,2,0,2,6,Susquehanna,Susquehanna_Lebanon Valley_12-19-2023
00,"Pinckert,Julia",*,38,2-7,0-1,1-2,0-4,4,0,2,0,0,1,5,Susquehanna,Susquehanna_Lebanon Valley_12-19-2023
12,"George,Carly",*,16,0-3,0-0,0-0,0-3,3,4,3,2,1,0,0,Susquehanna,Susquehanna_Lebanon Valley_12-19-2023
31,"Meehan,Grace",,15,4-7,3-5,0-0,0-3,3,2,0,1,0,0,11,Susquehanna,Susquehanna_Lebanon Valley_12-19-2023
05,"Klein,Lauren",,18,0-1,0-1,1-2,0-3,3,1,0,0,0,0,1,Susquehanna,Susquehanna_Lebanon Valley_12-19-2023
24,"Maffei,Zoie",,10,0-3,0-0,0-0,0-1,1,0,0,1,1,1,0,Susquehanna,Susquehanna_Lebanon Valley_12-19-2023
15,"Greek,Annie",,7,0-2,0-1,0-0,0-0,0,0,1,1,0,1,0,Susquehanna,Susquehanna_Lebanon Valley_12-19-2023
04,"Fitzpatrick,Kate",*,38,11-21,4-9,0-0,2-2,4,3,1,3,0,0,26,Lebanon Valley,Susquehanna_Lebanon Valley_12-19-2023
32,"Reidinger,Brielle",*,34,3-7,0-1,5-6,2-6,8,3,3,3,1,0,11,Lebanon Valley,Susquehanna_Lebanon Valley_12-19-2023
14,"Hevelow,Riley",*,35,3-9,0-3,0-0,0-6,6,0,2,2,0,0,6,Lebanon Valley,Susquehanna_Lebanon Valley_12-19-2023
10,"Santiague,Samya",*,39,0-4,0-3,0-0,0-5,5,2,1,2,0,1,0,Lebanon Valley,Susquehanna_Lebanon Valley_12-19-2023
01,"Fernandez,Cristina",*,31,0-4,0-0,0-0,1-2,3,2,1,5,1,0,0,Lebanon Valley,Susquehanna_Lebanon Valley_12-19-2023
34,"Eckhart,Kailey",,6,3-3,0-0,0-0,0-0,0,0,0,2,0,0,6,Lebanon Valley,Susquehanna_Lebanon Valley_12-19-2023
22,"Reed,Abbie",,15,0-1,0-0,0-0,0-2,2,1,1,0,1,0,0,Lebanon Valley,Susquehanna_Lebanon Valley_12-19-2023
31,"Balmer,Elise",,1,0-0,0-0,0-0,0-0,0,1,0,0,0,0,0,Lebanon Valley,Susquehanna_Lebanon Valley_12-19-2023
33,"Zimmerman,Jordan",,1,0-1,0-0,0-0,0-0,0,0,0,0,0,0,0,Lebanon Valley,Susquehanna_Lebanon Valley_12-19-2023
