##,Player,GS,MIN,FG,3PT,FT,ORB-DRB,REB,PF,A,TO,BLK,STL,PTS,Team,game_id
11,Grace Long,*,30,5-10,4-8,1-4,2-3,5,4,2,1,0,2,15,Juniata,Juniata_Elizabethtown_1-26-2022
30,Averie Hess,*,28,4-10,1-1,0-0,1-3,4,2,2,4,0,3,9,Juniata,Juniata_Elizabethtown_1-26-2022
13,Haily Sherman,*,24,3-9,0-0,0-0,0-3,3,0,2,0,3,3,6,Juniata,Juniata_Elizabethtown_1-26-2022
23,Cassie Mock,*,24,0-3,0-1,0-0,0-1,1,4,1,3,0,0,0,Juniata,Juniata_Elizabethtown_1-26-2022
03,Kynnedy Miller,*,11,0-0,0-0,0-0,0-0,0,1,1,1,0,0,0,Juniata,Juniata_Elizabethtown_1-26-2022
05,Steph Emert,,28,2-7,0-0,2-4,2-2,4,0,3,6,1,0,6,Juniata,Juniata_Elizabethtown_1-26-2022
22,Aleya Eisenberg,,18,2-2,2-2,0-0,2-1,3,3,0,0,0,1,6,Juniata,Juniata_Elizabethtown_1-26-2022
40,Emelie Nonemaker,,14,1-4,0-0,2-2,1-2,3,1,0,1,0,0,4,Juniata,Juniata_Elizabethtown_1-26-2022
21,Jamie Mahigel,,3,1-1,0-0,0-0,0-0,0,0,0,1,0,0,2,Juniata,Juniata_Elizabethtown_1-26-2022
42,Taylor Vrabel,,14,0-4,0-1,0-0,0-2,2,2,1,2,1,0,0,Juniata,Juniata_Elizabethtown_1-26-2022
34,Dani Scipioni,,4,0-0,0-0,0-0,1-0,1,0,0,1,0,0,0,Juniata,Juniata_Elizabethtown_1-26-2022
35,Sarah Betts,,2,0-0,0-0,0-0,0-0,0,0,0,3,0,0,0,Juniata,Juniata_Elizabethtown_1-26-2022
22,Veronica Christ,*,32,8-16,2-5,2-2,2-4,6,2,3,5,1,1,20,Elizabethtown,Juniata_Elizabethtown_1-26-2022
34,DaniRae Renno,*,16,6-11,0-0,1-1,4-0,4,1,2,0,1,1,13,Elizabethtown,Juniata_Elizabethtown_1-26-2022
30,Jessica King,*,30,5-7,0-0,2-4,2-5,7,0,3,4,1,2,12,Elizabethtown,Juniata_Elizabethtown_1-26-2022
10,Summer McNulty,*,25,2-5,0-0,1-1,1-4,5,0,4,1,0,1,5,Elizabethtown,Juniata_Elizabethtown_1-26-2022
04,Cyleigh Wilson,*,24,1-8,1-4,2-2,0-2,2,0,3,1,0,0,5,Elizabethtown,Juniata_Elizabethtown_1-26-2022
13,Taylor Huyck,,12,3-5,0-2,5-6,0-0,0,1,0,2,1,0,11,Elizabethtown,Juniata_Elizabethtown_1-26-2022
05,Jillian Nagy,,15,3-3,0-0,0-0,0-0,0,1,0,1,0,1,6,Elizabethtown,Juniata_Elizabethtown_1-26-2022
21,Emily Prowell,,20,1-3,0-0,0-0,0-2,2,0,1,0,1,4,2,Elizabethtown,Juniata_Elizabethtown_1-26-2022
03,Lindsay Boyd,,14,1-2,0-1,0-0,0-2,2,0,1,0,1,2,2,Elizabethtown,Juniata_Elizabethtown_1-26-2022
35,Cassandra Peris,,5,0-0,0-0,0-0,0-3,3,1,1,0,0,0,0,Elizabethtown,Juniata_Elizabethtown_1-26-2022
33,Clare Marchese,,4,0-0,0-0,0-0,0-0,0,0,0,0,0,0,0,Elizabethtown,Juniata_Elizabethtown_1-26-2022
31,Emily Kramer,,2,0-0,0-0,0-0,0-0,0,0,0,0,1,0,0,Elizabethtown,Juniata_Elizabethtown_1-26-2022
14,Grace Nazih,,1,0-0,0-0,0-0,0-0,0,0,1,0,0,1,0,Elizabethtown,Juniata_Elizabethtown_1-26-2022
20,Katie Haefner,,0,0-0,0-0,0-0,0-0,0,0,0,0,0,0,0,Elizabethtown,Juniata_Elizabethtown_1-26-2022
