##,Player,GS,MIN,FG,3PT,FT,ORB-DRB,REB,PF,A,TO,BLK,STL,PTS,Team,game_id
25,Summer McNulty,*,28,6-11,1-2,2-3,2-3,5,1,2,3,0,3,15,Elizabethtown,Elizabethtown_Dickinson_11-16-2024
34,DaniRae Renno,*,25,7-12,0-0,0-0,2-8,10,1,2,0,2,1,14,Elizabethtown,Elizabethtown_Dickinson_11-16-2024
30,Jess King,*,24,2-7,0-0,0-0,0-8,8,3,2,0,0,1,4,Elizabethtown,Elizabethtown_Dickinson_11-16-2024
02,Makenna Mummert,*,13,1-4,0-1,0-0,0-0,0,2,0,2,0,0,2,Elizabethtown,Elizabethtown_Dickinson_11-16-2024
05,Ella Gordon,*,26,0-2,0-1,1-2,0-0,0,1,4,0,1,2,1,Elizabethtown,Elizabethtown_Dickinson_11-16-2024
04,Cyleigh Wilson,,18,5-7,5-6,0-0,0-1,1,1,1,1,0,1,15,Elizabethtown,Elizabethtown_Dickinson_11-16-2024
03,Lindsay Boyd,,19,3-5,3-3,2-2,1-2,3,2,2,2,0,1,11,Elizabethtown,Elizabethtown_Dickinson_11-16-2024
31,Allyia Kennedy,,20,3-8,0-2,4-4,2-0,2,2,2,1,0,3,10,Elizabethtown,Elizabethtown_Dickinson_11-16-2024
40,Grace O'Connor,,10,1-4,1-1,0-0,1-2,3,0,1,2,1,0,3,Elizabethtown,Elizabethtown_Dickinson_11-16-2024
11,Kamryn Mengel,,3,0-0,0-0,3-4,0-0,0,1,0,0,0,0,3,Elizabethtown,Elizabethtown_Dickinson_11-16-2024
21,Ashley Adamson,,3,1-1,1-1,0-0,0-1,1,0,0,1,0,0,3,Elizabethtown,Elizabethtown_Dickinson_11-16-2024
15,Kiley Wilhelm,,3,0-0,0-0,2-2,0-0,0,0,0,0,0,0,2,Elizabethtown,Elizabethtown_Dickinson_11-16-2024
10,Cadence Anderson,,3,0-1,0-1,0-0,0-0,0,0,0,0,0,0,0,Elizabethtown,Elizabethtown_Dickinson_11-16-2024
24,Ellie Fasick,,3,0-0,0-0,0-0,0-2,2,1,0,1,0,0,0,Elizabethtown,Elizabethtown_Dickinson_11-16-2024
14,Ava Chapman,,1,0-0,0-0,0-0,0-0,0,0,0,0,0,1,0,Elizabethtown,Elizabethtown_Dickinson_11-16-2024
35,Peyton Houlihan,,1,0-0,0-0,0-0,0-0,0,0,1,0,0,0,0,Elizabethtown,Elizabethtown_Dickinson_11-16-2024
13,Megan Elias,,0+,0-0,0-0,0-0,0-0,0,0,0,0,0,0,0,Elizabethtown,Elizabethtown_Dickinson_11-16-2024
20,Mallory Elias,,0+,0-0,0-0,0-0,0-0,0,0,0,0,0,0,0,Elizabethtown,Elizabethtown_Dickinson_11-16-2024
22,Alex Gonzalez,,0+,0-0,0-0,0-0,0-0,0,0,0,0,0,0,0,Elizabethtown,Elizabethtown_Dickinson_11-16-2024
11,Victoria Zerbe,*,29,5-10,0-1,3-4,2-3,5,2,1,2,0,1,13,Dickinson,Elizabethtown_Dickinson_11-16-2024
12,Clair Marion,*,26,4-13,1-8,0-0,1-8,9,1,1,2,1,4,9,Dickinson,Elizabethtown_Dickinson_11-16-2024
03,Clare Cronley,*,23,1-3,1-2,0-0,0-1,1,2,0,1,1,0,3,Dickinson,Elizabethtown_Dickinson_11-16-2024
04,Caitlin Blackman,*,29,1-7,0-2,0-0,0-1,1,2,3,8,0,1,2,Dickinson,Elizabethtown_Dickinson_11-16-2024
43,Abby John,*,24,0-1,0-0,0-0,1-3,4,0,1,1,2,1,0,Dickinson,Elizabethtown_Dickinson_11-16-2024
10,Lizzie McGrath,,22,3-8,1-4,4-6,1-2,3,2,1,0,0,0,11,Dickinson,Elizabethtown_Dickinson_11-16-2024
24,Molly Heron,,8,2-6,0-0,0-1,1-0,1,1,0,1,0,0,4,Dickinson,Elizabethtown_Dickinson_11-16-2024
15,Emma Landes,,16,1-2,0-0,0-0,0-1,1,2,0,3,0,1,2,Dickinson,Elizabethtown_Dickinson_11-16-2024
22,Ella Smith,,12,1-2,0-0,0-0,2-1,3,0,1,1,0,0,2,Dickinson,Elizabethtown_Dickinson_11-16-2024
14,Esther Nlebemuo,,4,1-1,0-0,0-0,1-0,1,1,1,0,0,0,2,Dickinson,Elizabethtown_Dickinson_11-16-2024
05,Addison Cadwell,,3,0-2,0-0,0-0,1-0,1,1,0,0,0,1,0,Dickinson,Elizabethtown_Dickinson_11-16-2024
01,Leah Dubin,,2,0-2,0-0,0-0,0-0,0,0,0,0,0,0,0,Dickinson,Elizabethtown_Dickinson_11-16-2024
25,Gabby Smelcer,,2,0-1,0-1,0-0,0-0,0,0,0,0,0,0,0,Dickinson,Elizabethtown_Dickinson_11-16-2024
