##,Player,GS,MIN,FG,3PT,FT,ORB-DRB,REB,PF,A,TO,BLK,STL,PTS,Team,game_id
03,Kenzie Selvaggi,*,34,6-16,4-10,2-2,7-2,9,0,1,7,0,1,18,Susquehanna,Susquehanna_York (Pa.)_1-2-2023
21,Julia Roth,*,33,7-13,0-0,0-5,8-5,13,2,3,2,0,3,14,Susquehanna,Susquehanna_York (Pa.)_1-2-2023
30,Kaitlyn Lynch,*,36,4-11,1-5,1-1,2-5,7,2,5,2,0,0,10,Susquehanna,Susquehanna_York (Pa.)_1-2-2023
00,Julia Pinckert,*,37,2-7,1-5,2-2,0-6,6,3,1,5,2,0,7,Susquehanna,Susquehanna_York (Pa.)_1-2-2023
14,Isabella Schwabe,*,26,2-7,0-0,1-4,4-2,6,1,0,0,3,0,5,Susquehanna,Susquehanna_York (Pa.)_1-2-2023
44,Olivia Brandt,,21,1-5,0-1,1-2,2-3,5,1,1,3,0,0,3,Susquehanna,Susquehanna_York (Pa.)_1-2-2023
13,Kate Hildebrandt,,7,0-1,0-1,0-0,0-2,2,3,0,0,0,0,0,Susquehanna,Susquehanna_York (Pa.)_1-2-2023
05,Lauren Klein,,5,0-3,0-2,0-0,0-0,0,0,0,0,0,0,0,Susquehanna,Susquehanna_York (Pa.)_1-2-2023
02,Vanessa Sabol,,1,0-0,0-0,0-0,0-0,0,0,0,0,0,0,0,Susquehanna,Susquehanna_York (Pa.)_1-2-2023
14,Taylor Burda,*,35,4-13,4-12,1-2,1-1,2,1,2,2,0,1,13,York (Pa.),Susquehanna_York (Pa.)_1-2-2023
25,Bradi Zumbrum,*,31,4-7,1-2,3-4,0-5,5,4,0,2,0,0,12,York (Pa.),Susquehanna_York (Pa.)_1-2-2023
11,Savannah Wilson,*,30,3-15,0-4,0-0,0-2,2,1,4,1,0,7,6,York (Pa.),Susquehanna_York (Pa.)_1-2-2023
02,Tori Geitner,*,30,2-9,1-6,0-0,0-1,1,1,3,2,0,2,5,York (Pa.),Susquehanna_York (Pa.)_1-2-2023
22,Brooklyn Naylor,*,23,2-2,0-0,1-1,1-3,4,3,0,3,2,0,5,York (Pa.),Susquehanna_York (Pa.)_1-2-2023
20,Taylor Brenneman,,17,2-2,0-0,2-2,0-4,4,3,1,3,0,0,6,York (Pa.),Susquehanna_York (Pa.)_1-2-2023
15,Alyssa Hocker,,19,2-7,0-1,0-0,1-2,3,1,1,0,0,1,4,York (Pa.),Susquehanna_York (Pa.)_1-2-2023
03,Carey Smith,,10,0-2,0-1,0-0,0-0,0,0,0,1,0,0,0,York (Pa.),Susquehanna_York (Pa.)_1-2-2023
30,Bailey Springer,,5,0-1,0-0,0-0,1-0,1,0,0,0,1,0,0,York (Pa.),Susquehanna_York (Pa.)_1-2-2023
