##,Player,GS,MIN,FG,3PT,FT,ORB-DRB,REB,PF,A,TO,BLK,STL,PTS,Team,game_id
23,"Nieberlein,Kayla",*,36,8-17,0-0,5-7,6-5,11,1,5,3,1,0,21,Salisbury,Salisbury_Drew_12-18-2024
24,"Miller,Nicole",*,39,6-13,3-8,1-2,1-1,2,3,1,2,0,2,16,Salisbury,Salisbury_Drew_12-18-2024
42,"Plaugher,Abby",*,36,3-11,0-3,2-3,3-4,7,4,6,2,0,2,8,Salisbury,Salisbury_Drew_12-18-2024
12,"Rumbaugh,Tori",*,36,2-6,0-2,0-0,0-2,2,3,2,1,0,1,4,Salisbury,Salisbury_Drew_12-18-2024
20,"Juhring,Jen",*,22,1-7,0-1,0-0,5-3,8,2,6,2,0,0,2,Salisbury,Salisbury_Drew_12-18-2024
22,"Tolar,Remy",,16,3-7,0-2,0-0,3-7,10,0,0,0,0,0,6,Salisbury,Salisbury_Drew_12-18-2024
21,"Lilly,Kisa",,8,1-4,1-3,0-0,0-0,0,2,1,0,0,0,3,Salisbury,Salisbury_Drew_12-18-2024
44,"Inacio,Ella",,6,0-0,0-0,0-0,1-1,2,1,0,4,0,0,0,Salisbury,Salisbury_Drew_12-18-2024
10,"Switzer,Abbie",,1,0-0,0-0,0-0,0-0,0,0,0,1,0,0,0,Salisbury,Salisbury_Drew_12-18-2024
02,"Beyer,Maddie",*,28,8-15,5-8,0-0,0-4,4,3,2,0,0,0,21,Drew,Salisbury_Drew_12-18-2024
14,"Pica,Gianna",*,33,4-12,1-4,2-4,1-4,5,2,3,4,1,0,11,Drew,Salisbury_Drew_12-18-2024
30,"Diaz,Miabella",*,23,3-3,0-0,2-3,1-3,4,2,2,0,0,3,8,Drew,Salisbury_Drew_12-18-2024
04,"Rachilla,Amy",*,35,1-7,0-2,4-4,0-3,3,0,2,1,0,2,6,Drew,Salisbury_Drew_12-18-2024
20,"Hezel,Brenna",*,25,3-5,0-0,0-0,2-0,2,3,1,2,3,1,6,Drew,Salisbury_Drew_12-18-2024
11,"Kingsley,Jocelyn",,18,3-4,0-0,2-2,2-3,5,1,3,1,0,2,8,Drew,Salisbury_Drew_12-18-2024
22,"Hezel,Gracie",,14,2-3,0-0,0-0,0-3,3,1,0,0,1,0,4,Drew,Salisbury_Drew_12-18-2024
03,"Lalo,Isabelle",,4,1-1,1-1,0-0,0-0,0,0,1,1,0,0,3,Drew,Salisbury_Drew_12-18-2024
24,"Altomare,Alice",,11,0-5,0-5,0-0,1-0,1,1,0,0,0,0,0,Drew,Salisbury_Drew_12-18-2024
23,"Aliotta,Olivia",,8,0-2,0-1,0-0,1-1,2,2,0,0,0,1,0,Drew,Salisbury_Drew_12-18-2024
10,"Bass,Emily",,1,0-0,0-0,0-0,0-0,0,0,0,0,0,0,0,Drew,Salisbury_Drew_12-18-2024
