##,Player,GS,MIN,FG,3PT,FT,ORB-DRB,REB,PF,A,TO,BLK,STL,PTS,Team,game_id
12,"Marion,Clair",*,33,10-26,6-11,2-3,3-7,10,1,2,3,1,2,28,Dickinson,Dickinson_Susquehanna_12-7-2022
03,"Kolb,Mia",*,29,0-9,0-1,3-4,3-1,4,1,0,1,0,3,3,Dickinson,Dickinson_Susquehanna_12-7-2022
04,"Blackman,Caitlin",*,34,1-3,0-0,0-0,1-6,7,1,3,1,0,1,2,Dickinson,Dickinson_Susquehanna_12-7-2022
23,"Montgomery,Kate",*,24,1-4,0-0,0-2,3-6,9,1,1,1,2,0,2,Dickinson,Dickinson_Susquehanna_12-7-2022
15,"Neigel,Gina",*,21,1-6,0-1,0-0,2-2,4,1,0,3,0,0,2,Dickinson,Dickinson_Susquehanna_12-7-2022
21,"Weinstein,Jenna",,15,2-7,0-0,0-0,3-1,4,2,1,0,0,0,4,Dickinson,Dickinson_Susquehanna_12-7-2022
05,"Hollenshead,Lindsey",,19,1-6,0-3,0-0,0-3,3,2,1,1,1,0,2,Dickinson,Dickinson_Susquehanna_12-7-2022
34,"Ali-Goukoye,Indatou",,2,1-1,0-0,0-0,0-0,0,0,0,0,0,0,2,Dickinson,Dickinson_Susquehanna_12-7-2022
11,"Zerbe,Victoria",,5,0-1,0-0,1-2,0-1,1,0,0,0,0,0,1,Dickinson,Dickinson_Susquehanna_12-7-2022
40,"Chapman,Mia",,11,0-0,0-0,0-0,0-1,1,1,0,0,0,1,0,Dickinson,Dickinson_Susquehanna_12-7-2022
43,"John,Abby",,3,0-0,0-0,0-0,0-0,0,0,0,0,0,0,0,Dickinson,Dickinson_Susquehanna_12-7-2022
22,"Smith,Ella",,2,0-0,0-0,0-0,0-0,0,0,0,0,0,1,0,Dickinson,Dickinson_Susquehanna_12-7-2022
10,"Haramis,Irene",,1,0-0,0-0,0-0,0-0,0,0,0,0,0,0,0,Dickinson,Dickinson_Susquehanna_12-7-2022
24,"Heron,Molly",,1,0-0,0-0,0-0,0-0,0,0,0,0,0,0,0,Dickinson,Dickinson_Susquehanna_12-7-2022
30,"Lynch,Kaitlyn",*,36,3-11,1-4,1-2,1-2,3,3,0,3,0,1,8,Susquehanna,Dickinson_Susquehanna_12-7-2022
00,"Pinckert,Julia",*,35,2-8,2-7,0-0,0-7,7,1,1,6,0,1,6,Susquehanna,Dickinson_Susquehanna_12-7-2022
03,"Selvaggi,Kenzie",*,29,3-12,0-5,0-0,0-5,5,0,3,4,0,2,6,Susquehanna,Dickinson_Susquehanna_12-7-2022
25,"Goldenziel,Alicia",*,30,2-6,0-1,0-0,1-5,6,0,0,1,3,0,4,Susquehanna,Dickinson_Susquehanna_12-7-2022
14,"Schwabe,Isabella",*,33,1-4,0-0,0-0,1-2,3,3,2,3,2,0,2,Susquehanna,Dickinson_Susquehanna_12-7-2022
13,"Hildebrandt,Kate",,15,1-6,1-3,0-0,1-2,3,2,1,1,0,1,3,Susquehanna,Dickinson_Susquehanna_12-7-2022
02,"Sabol,Vanessa",,11,1-2,0-0,0-1,2-5,7,2,1,0,0,0,2,Susquehanna,Dickinson_Susquehanna_12-7-2022
12,"George,Carly",,5,0-1,0-0,0-0,0-0,0,1,0,0,0,0,0,Susquehanna,Dickinson_Susquehanna_12-7-2022
05,"Klein,Lauren",,4,0-1,0-0,0-0,1-0,1,0,0,0,0,0,0,Susquehanna,Dickinson_Susquehanna_12-7-2022
31,"Meehan,Grace",,2,0-0,0-0,0-0,0-0,0,0,1,0,0,0,0,Susquehanna,Dickinson_Susquehanna_12-7-2022
