##,Player,GS,MIN,FG,3PT,FT,ORB-DRB,REB,PF,A,TO,BLK,STL,PTS,Team,game_id
12,"Dufner,Meghan",*,37,3-8,0-3,10-10,0-6,6,3,5,8,0,1,16,Lycoming,Lycoming_Wilkes_12-6-2023
22,"Lockard,Emily",*,32,6-14,0-0,0-0,2-6,8,3,3,4,0,3,12,Lycoming,Lycoming_Wilkes_12-6-2023
21,"Yoh,Ashley",*,33,3-12,0-0,1-2,2-3,5,1,1,1,0,1,7,Lycoming,Lycoming_Wilkes_12-6-2023
25,"Goldenziel,Alicia",*,30,2-5,0-0,2-2,5-1,6,2,2,1,0,1,6,Lycoming,Lycoming_Wilkes_12-6-2023
10,"Wetzel,Mya",*,28,2-7,2-7,0-0,0-1,1,3,2,2,1,4,6,Lycoming,Lycoming_Wilkes_12-6-2023
34,"Star,Lisa",,6,3-4,0-0,0-0,2-2,4,1,0,1,1,0,6,Lycoming,Lycoming_Wilkes_12-6-2023
02,"Abdo,Kami",,21,1-6,1-4,1-2,0-3,3,3,0,1,0,0,4,Lycoming,Lycoming_Wilkes_12-6-2023
14,"McMurtrie,Ann-Marie",,8,0-2,0-2,0-0,0-0,0,0,1,1,0,1,0,Lycoming,Lycoming_Wilkes_12-6-2023
20,"Pumputis,Jillian",,2,0-0,0-0,0-0,0-0,0,0,0,0,0,0,0,Lycoming,Lycoming_Wilkes_12-6-2023
24,"Fave,Isabella",,2,0-1,0-0,0-0,0-0,0,0,0,0,0,0,0,Lycoming,Lycoming_Wilkes_12-6-2023
15,"Hartman,Makenna",,1,0-0,0-0,0-0,0-0,0,1,0,0,0,0,0,Lycoming,Lycoming_Wilkes_12-6-2023
11,"Matos,Yamirelis",*,32,6-12,4-7,5-6,1-5,6,3,1,5,1,4,21,Wilkes,Lycoming_Wilkes_12-6-2023
12,"Simpson,Taylor",*,22,4-8,3-6,0-0,1-1,2,2,0,1,1,0,11,Wilkes,Lycoming_Wilkes_12-6-2023
21,"Shober,Erin",*,27,1-7,0-2,5-8,0-4,4,4,2,0,4,0,7,Wilkes,Lycoming_Wilkes_12-6-2023
05,"Babcock,Brenna",*,36,2-5,0-0,0-2,1-3,4,1,1,4,1,1,4,Wilkes,Lycoming_Wilkes_12-6-2023
02,"Marino,Julia",*,34,1-2,0-0,0-0,0-1,1,3,4,4,0,2,2,Wilkes,Lycoming_Wilkes_12-6-2023
04,"Robel,Madison",,16,0-3,0-0,3-4,3-5,8,1,0,1,1,0,3,Wilkes,Lycoming_Wilkes_12-6-2023
22,"Stout,Emma",,13,1-2,0-0,0-0,0-0,0,3,0,3,0,1,2,Wilkes,Lycoming_Wilkes_12-6-2023
13,"Holden,Reagan",,8,1-3,0-2,0-0,0-1,1,1,0,1,0,0,2,Wilkes,Lycoming_Wilkes_12-6-2023
00,"Askins,Julianna",,12,0-5,0-3,0-0,1-0,1,1,2,2,0,2,0,Wilkes,Lycoming_Wilkes_12-6-2023
