##,Player,GS,MIN,FG,3PT,FT,ORB-DRB,REB,PF,A,TO,BLK,STL,PTS,Team,game_id
00,"Pinckert,Julia",*,19,5-12,3-6,0-0,3-5,8,1,3,1,0,3,13,Susquehanna,Susquehanna_Penn College_11-9-2024
05,"Klein,Lauren",*,27,3-9,1-4,5-6,1-4,5,0,2,0,0,1,12,Susquehanna,Susquehanna_Penn College_11-9-2024
12,"George,Carly",*,18,4-7,0-0,2-2,3-3,6,5,0,1,0,1,10,Susquehanna,Susquehanna_Penn College_11-9-2024
24,"Maffei,Zoie",*,27,3-7,0-2,0-0,1-3,4,1,3,3,0,1,6,Susquehanna,Susquehanna_Penn College_11-9-2024
14,"Meehan,Grace",*,15,2-2,1-1,0-0,0-0,0,2,2,2,0,0,5,Susquehanna,Susquehanna_Penn College_11-9-2024
15,"Greek,Annie",,25,6-10,3-5,0-0,2-2,4,4,3,2,0,2,15,Susquehanna,Susquehanna_Penn College_11-9-2024
11,"Weyant,Sydney",,28,2-7,1-4,2-2,1-3,4,1,3,1,2,1,7,Susquehanna,Susquehanna_Penn College_11-9-2024
32,"Servitto,Greta",,10,1-2,0-1,2-3,0-3,3,2,0,0,0,0,4,Susquehanna,Susquehanna_Penn College_11-9-2024
33,"Dorsey,Bri",,19,1-3,0-0,0-0,0-6,6,4,0,1,0,2,2,Susquehanna,Susquehanna_Penn College_11-9-2024
25,"Pukszyn,Emma",,12,0-2,0-0,1-2,0-0,0,2,0,1,0,0,1,Susquehanna,Susquehanna_Penn College_11-9-2024
22,"Parlante,Gigi",*,34,4-11,0-0,8-16,7-6,13,4,1,5,0,1,16,Penn College,Susquehanna_Penn College_11-9-2024
05,"Pardee,Emily",*,34,6-11,0-0,2-2,0-1,1,1,2,2,1,2,14,Penn College,Susquehanna_Penn College_11-9-2024
25,"Teats,Rachel",*,37,2-15,1-4,2-4,1-3,4,3,1,1,0,2,7,Penn College,Susquehanna_Penn College_11-9-2024
23,"Troup,Lexi",*,22,1-5,0-1,2-2,0-6,6,1,0,4,0,2,4,Penn College,Susquehanna_Penn College_11-9-2024
10,"Galbreath,Kenni",*,31,0-1,0-0,0-0,1-1,2,2,2,2,0,0,0,Penn College,Susquehanna_Penn College_11-9-2024
20,"Herzer,Kayla",,3,0-0,0-0,2-2,0-1,1,1,0,0,0,0,2,Penn College,Susquehanna_Penn College_11-9-2024
04,"Miller,Kayleigh",,12,0-2,0-1,0-0,0-1,1,0,1,0,0,0,0,Penn College,Susquehanna_Penn College_11-9-2024
21,"Andreas,RaeAnna",,12,0-2,0-1,0-0,0-1,1,0,0,1,0,0,0,Penn College,Susquehanna_Penn College_11-9-2024
33,"Baker,Keeley",,9,0-0,0-0,0-2,0-3,3,1,0,3,0,1,0,Penn College,Susquehanna_Penn College_11-9-2024
11,"Kopinetz,Brooke",,6,0-2,0-2,0-0,0-0,0,0,0,0,0,0,0,Penn College,Susquehanna_Penn College_11-9-2024
