##,Player,GS,MIN,FG,3PT,FT,ORB-DRB,REB,PF,A,TO,BLK,STL,PTS,Team,game_id
13,"Scoblick,Anna",*,22,6-8,0-0,5-6,1-6,7,2,0,1,1,1,17,Catholic,Catholic_Wilkes_1-20-2024
05,"White,Sarah",*,23,6-10,4-7,0-0,2-3,5,1,3,2,0,1,16,Catholic,Catholic_Wilkes_1-20-2024
22,"Mulvaney,Carly",*,24,2-10,0-3,0-0,2-8,10,1,2,1,0,2,4,Catholic,Catholic_Wilkes_1-20-2024
30,"Fernandez,Tori",*,23,2-5,0-3,0-0,4-2,6,3,2,4,1,3,4,Catholic,Catholic_Wilkes_1-20-2024
10,"Flaherty,Kerry",*,18,1-3,1-2,0-0,0-2,2,2,1,0,0,0,3,Catholic,Catholic_Wilkes_1-20-2024
11,"Kennedy,Amelia",,21,3-6,0-2,5-6,1-3,4,1,3,0,0,0,11,Catholic,Catholic_Wilkes_1-20-2024
50,"Dragone,Angelina",,8,4-5,0-0,0-0,1-1,2,2,0,1,0,2,8,Catholic,Catholic_Wilkes_1-20-2024
02,"Melchionni,Anna",,4,2-2,0-0,0-0,0-3,3,1,0,0,0,0,4,Catholic,Catholic_Wilkes_1-20-2024
20,"Beirne,Kaleigh",,12,1-6,0-1,1-3,0-1,1,1,0,2,1,1,3,Catholic,Catholic_Wilkes_1-20-2024
15,"Aromando,Molly",,11,1-7,0-1,0-0,1-0,1,3,0,0,0,0,2,Catholic,Catholic_Wilkes_1-20-2024
03,"Travieso,Sofia",,9,1-3,0-0,0-0,2-2,4,0,0,2,0,1,2,Catholic,Catholic_Wilkes_1-20-2024
04,"McLaughlin,Molly",,9,1-2,0-1,0-0,0-2,2,2,0,2,0,0,2,Catholic,Catholic_Wilkes_1-20-2024
12,"Hanley,Sydney",,5,0-0,0-0,2-2,1-0,1,1,0,0,0,0,2,Catholic,Catholic_Wilkes_1-20-2024
25,"Iacone,Ella",,4,1-2,0-1,0-0,0-0,0,1,0,0,0,0,2,Catholic,Catholic_Wilkes_1-20-2024
21,"Cronin,Sophie",,4,0-0,0-0,0-2,0-0,0,2,1,0,0,1,0,Catholic,Catholic_Wilkes_1-20-2024
43,"DeGross,Sienna",,3,0-1,0-1,0-0,0-1,1,0,0,0,0,0,0,Catholic,Catholic_Wilkes_1-20-2024
11,"Matos,Yamirelis",*,32,3-16,1-8,3-8,1-6,7,2,1,3,0,2,10,Wilkes,Catholic_Wilkes_1-20-2024
05,"Babcock,Brenna",*,27,1-6,0-2,4-8,3-4,7,0,2,2,0,1,6,Wilkes,Catholic_Wilkes_1-20-2024
21,"Shober,Erin",*,15,3-8,0-0,0-0,2-1,3,5,0,1,2,0,6,Wilkes,Catholic_Wilkes_1-20-2024
10,"Evanosky,Nadia",*,24,1-8,0-3,0-0,1-1,2,4,1,2,2,2,2,Wilkes,Catholic_Wilkes_1-20-2024
02,"Marino,Julia",*,29,0-3,0-0,0-0,0-2,2,4,3,3,0,1,0,Wilkes,Catholic_Wilkes_1-20-2024
12,"Simpson,Taylor",,18,3-7,1-3,0-2,0-1,1,0,0,2,0,1,7,Wilkes,Catholic_Wilkes_1-20-2024
04,"Robel,Madison",,22,2-5,0-0,2-6,2-3,5,2,0,3,0,0,6,Wilkes,Catholic_Wilkes_1-20-2024
22,"Stout,Emma",,14,1-6,0-3,0-0,0-1,1,0,0,0,0,1,2,Wilkes,Catholic_Wilkes_1-20-2024
13,"Holden,Reagan",,10,0-0,0-0,0-0,2-0,2,1,0,0,0,1,0,Wilkes,Catholic_Wilkes_1-20-2024
25,"Edwards,Tess",,6,0-1,0-0,0-0,0-1,1,0,0,0,0,0,0,Wilkes,Catholic_Wilkes_1-20-2024
20,"Raville,Emma",,3,0-0,0-0,0-0,0-0,0,0,0,1,0,0,0,Wilkes,Catholic_Wilkes_1-20-2024
