##,Player,GS,MIN,FG,3PT,FT,ORB-DRB,REB,PF,A,TO,BLK,STL,PTS,Team,game_id
30,Kaitlyn Lynch,*,40,12-21,1-4,4-4,1-1,2,3,2,5,1,1,29,Susquehanna University,Susquehanna University_Moravian University_2-18-2023
21,Julia Roth,*,39,9-15,0-0,5-6,3-10,13,3,1,0,1,1,23,Susquehanna University,Susquehanna University_Moravian University_2-18-2023
5,Lauren Klein,*,31,1-2,0-0,1-1,1-1,2,3,1,0,0,0,3,Susquehanna University,Susquehanna University_Moravian University_2-18-2023
3,Kenzie Selvaggi,*,30,1-5,0-2,0-0,0-3,3,2,4,7,0,0,2,Susquehanna University,Susquehanna University_Moravian University_2-18-2023
44,Olivia Brandt,*,21,1-3,0-0,0-0,1-2,3,3,1,1,0,1,2,Susquehanna University,Susquehanna University_Moravian University_2-18-2023
2,Vanessa Sabol,,15,2-4,0-0,0-0,1-1,2,2,1,4,0,1,4,Susquehanna University,Susquehanna University_Moravian University_2-18-2023
14,Isabella Schwabe,,20,1-3,0-0,0-0,2-2,4,3,4,3,2,1,2,Susquehanna University,Susquehanna University_Moravian University_2-18-2023
13,Kate Hildebrandt,,4,0-0,0-0,0-0,0-1,1,0,0,2,0,0,0,Susquehanna University,Susquehanna University_Moravian University_2-18-2023
20,Tessa Zamolyi,*,33,6-14,1-2,9-9,4-4,8,3,1,1,1,1,22,Moravian University,Susquehanna University_Moravian University_2-18-2023
1,Sam Osorio,*,28,8-17,0-0,1-2,3-3,6,4,0,1,0,4,17,Moravian University,Susquehanna University_Moravian University_2-18-2023
24,Morgan Amy,*,36,3-6,3-4,2-2,0-1,1,1,5,4,0,0,11,Moravian University,Susquehanna University_Moravian University_2-18-2023
5,Emily Markowski,*,35,4-9,1-2,2-3,4-3,7,3,0,2,0,2,11,Moravian University,Susquehanna University_Moravian University_2-18-2023
25,Ashley Robinson,*,20,2-4,0-0,2-2,0-0,0,0,3,1,1,0,6,Moravian University,Susquehanna University_Moravian University_2-18-2023
2,Kayla Yoegel,,23,2-7,0-2,0-0,0-4,4,1,0,0,0,1,4,Moravian University,Susquehanna University_Moravian University_2-18-2023
14,Reganne Flannery,,11,0-2,0-1,0-0,0-1,1,0,2,1,1,1,0,Moravian University,Susquehanna University_Moravian University_2-18-2023
10,Brielle Guarente,,11,0-2,0-0,0-0,0-0,0,0,0,2,0,0,0,Moravian University,Susquehanna University_Moravian University_2-18-2023
12,Mikayla Anderson,,3,0-0,0-0,0-0,0-1,1,1,1,0,0,0,0,Moravian University,Susquehanna University_Moravian University_2-18-2023
