##,Player,GS,MIN,FG,3PT,FT,ORB-DRB,REB,PF,A,TO,BLK,STL,PTS,Team,game_id
21,"McFadden,Alayna",*,37,4-18,0-3,8-8,2-3,5,1,1,1,0,1,16,Goucher,Goucher_Neumann_12-10-2021
04,"Williams,Anise",*,35,4-16,1-3,1-2,2-3,5,4,4,2,0,4,10,Goucher,Goucher_Neumann_12-10-2021
22,"Nwuli,Sydney",*,13,2-3,0-0,0-2,4-3,7,5,1,1,0,1,4,Goucher,Goucher_Neumann_12-10-2021
32,"Flynn,Claire",*,14,1-2,1-2,0-0,1-0,1,4,1,1,0,0,3,Goucher,Goucher_Neumann_12-10-2021
34,"Cavoli,Julia",*,8,0-2,0-1,0-0,0-1,1,0,0,1,0,0,0,Goucher,Goucher_Neumann_12-10-2021
15,"Kees,Ta'Niya",,22,4-7,1-2,0-2,0-1,1,5,0,2,0,4,9,Goucher,Goucher_Neumann_12-10-2021
12,"Haggins,Briyah",,17,2-4,0-1,0-0,0-1,1,0,1,0,1,2,4,Goucher,Goucher_Neumann_12-10-2021
03,"Avery,Jorryn",,27,1-6,0-2,0-0,0-0,0,2,1,4,0,1,2,Goucher,Goucher_Neumann_12-10-2021
10,"Carini,Belle",,15,1-2,0-0,0-0,0-0,0,1,0,0,0,3,2,Goucher,Goucher_Neumann_12-10-2021
30,"Cox,Ava",,1,1-1,0-0,0-0,0-0,0,0,0,0,0,0,2,Goucher,Goucher_Neumann_12-10-2021
05,"Gonzales,Serrena",,10,0-0,0-0,0-0,0-0,0,2,1,0,0,0,0,Goucher,Goucher_Neumann_12-10-2021
25,"Bailey,Lydia",,1,0-0,0-0,0-0,0-0,0,0,0,0,0,0,0,Goucher,Goucher_Neumann_12-10-2021
30,"Harris,Tierra",*,30,6-7,0-0,1-5,3-6,9,2,1,0,2,1,13,Neumann,Goucher_Neumann_12-10-2021
25,"Hunt,Terea",*,32,5-12,0-1,1-2,3-1,4,1,3,6,0,0,11,Neumann,Goucher_Neumann_12-10-2021
32,"Wardrop,Jacqueline",*,23,3-4,1-1,2-2,1-3,4,2,1,4,0,0,9,Neumann,Goucher_Neumann_12-10-2021
23,"Keebler,Chelsea",*,19,2-7,2-6,0-2,0-0,0,1,2,0,0,0,6,Neumann,Goucher_Neumann_12-10-2021
13,"Wills,Allyson",*,21,1-5,0-0,0-0,1-3,4,1,1,2,0,0,2,Neumann,Goucher_Neumann_12-10-2021
24,"Collins,Dymond",,29,1-5,0-0,6-9,1-5,6,2,2,5,1,1,8,Neumann,Goucher_Neumann_12-10-2021
03,"Breisblatt,Aubrie",,15,2-2,0-0,3-4,2-0,2,0,0,1,0,0,7,Neumann,Goucher_Neumann_12-10-2021
21,"Klieber,Lauren",,14,2-6,1-3,0-0,3-2,5,1,0,3,0,0,5,Neumann,Goucher_Neumann_12-10-2021
20,"Fowler,Aijea",,4,2-2,1-1,0-0,1-0,1,0,1,1,0,0,5,Neumann,Goucher_Neumann_12-10-2021
02,"Glanz,Kate",,4,1-1,0-0,0-0,0-1,1,0,0,1,0,1,2,Neumann,Goucher_Neumann_12-10-2021
00,"Pagliuso,Olivia",,5,0-0,0-0,0-0,1-0,1,3,0,1,0,0,0,Neumann,Goucher_Neumann_12-10-2021
44,"Asaka,Hannah",,3,0-1,0-0,0-0,0-0,0,1,0,0,0,1,0,Neumann,Goucher_Neumann_12-10-2021
05,"Stewart,Madison",,1,0-0,0-0,0-0,0-1,1,1,0,1,1,0,0,Neumann,Goucher_Neumann_12-10-2021
