##,Player,GS,MIN,FG,3PT,FT,ORB-DRB,REB,PF,A,TO,BLK,STL,PTS,Team,game_id
12,"O'Connor,Flannery",*,34,3-17,0-4,6-6,5-10,15,4,0,4,1,0,12,Framingham St.,Framingham St._Scranton_3-1-2024
01,"Haselton,Katherine",*,26,2-7,0-1,7-7,1-3,4,3,2,5,0,0,11,Framingham St.,Framingham St._Scranton_3-1-2024
44,"Carpenter,Gwendolyn",*,39,2-5,1-2,1-2,0-5,5,2,1,4,0,0,6,Framingham St.,Framingham St._Scranton_3-1-2024
24,"Yelle,Kelsey",*,28,1-3,0-0,0-0,1-4,5,0,0,1,0,0,2,Framingham St.,Framingham St._Scranton_3-1-2024
03,"Moreno,Michelle",*,19,1-6,0-0,0-0,3-2,5,0,3,3,1,0,2,Framingham St.,Framingham St._Scranton_3-1-2024
34,"Martin,Abigail",,19,2-4,0-1,0-0,1-0,1,2,1,1,0,1,4,Framingham St.,Framingham St._Scranton_3-1-2024
00,"Grant,Bryanna",,1,1-1,0-0,0-0,0-1,1,0,0,0,0,0,2,Framingham St.,Framingham St._Scranton_3-1-2024
04,"Rayko,Chloe",,21,0-4,0-2,0-0,1-2,3,0,0,1,0,0,0,Framingham St.,Framingham St._Scranton_3-1-2024
10,"Gannon,Brodie",,6,0-1,0-1,0-0,0-0,0,0,1,0,0,0,0,Framingham St.,Framingham St._Scranton_3-1-2024
22,"Redford,Gabriella",,3,0-0,0-0,0-0,0-0,0,0,0,0,0,0,0,Framingham St.,Framingham St._Scranton_3-1-2024
02,"Tavanese,Jenna",,2,0-0,0-0,0-0,0-0,0,0,0,0,0,0,0,Framingham St.,Framingham St._Scranton_3-1-2024
05,"Capone,Bridget",,1,0-0,0-0,0-0,0-0,0,0,0,0,0,0,0,Framingham St.,Framingham St._Scranton_3-1-2024
25,"McKeon,Ava",,1,0-0,0-0,0-0,0-0,0,0,0,0,0,0,0,Framingham St.,Framingham St._Scranton_3-1-2024
21,"Ryan,Maddy",*,23,3-8,0-0,6-6,5-1,6,1,3,0,0,0,12,Scranton,Framingham St._Scranton_3-1-2024
11,"Kranson,Kaci",*,22,5-14,2-6,0-0,0-2,2,0,0,1,1,0,12,Scranton,Framingham St._Scranton_3-1-2024
13,"Hartnett,Maddie",*,27,4-11,2-6,0-0,2-2,4,2,3,0,1,1,10,Scranton,Framingham St._Scranton_3-1-2024
00,"Angelini,Hannah",*,30,3-7,2-4,0-0,0-3,3,1,4,2,3,1,8,Scranton,Framingham St._Scranton_3-1-2024
01,"Romanowski,Kaeli",*,24,2-9,0-2,3-4,0-3,3,1,4,0,0,4,7,Scranton,Framingham St._Scranton_3-1-2024
12,"Sloan,Jenna",,18,1-4,1-2,0-0,2-2,4,2,0,1,0,1,3,Scranton,Framingham St._Scranton_3-1-2024
20,"Lamanna,Meghan",,13,1-4,1-3,0-0,0-1,1,1,0,0,0,0,3,Scranton,Framingham St._Scranton_3-1-2024
10,"Lynch,Allie",,7,1-1,1-1,0-0,0-0,0,0,0,0,0,1,3,Scranton,Framingham St._Scranton_3-1-2024
33,"Quigley,Kyra",,16,1-2,0-0,0-0,3-5,8,4,0,0,2,1,2,Scranton,Framingham St._Scranton_3-1-2024
05,"Gorski,Katie",,17,0-3,0-3,0-0,1-1,2,1,0,1,2,1,0,Scranton,Framingham St._Scranton_3-1-2024
22,"Nolan,Leah",,1,0-0,0-0,0-0,0-0,0,0,0,0,0,0,0,Scranton,Framingham St._Scranton_3-1-2024
23,"Larrabee,Jenna",,1,0-0,0-0,0-0,0-0,0,0,0,0,0,0,0,Scranton,Framingham St._Scranton_3-1-2024
30,"Steele,Mackenzie",,1,0-1,0-0,0-0,0-0,0,0,0,0,0,0,0,Scranton,Framingham St._Scranton_3-1-2024
