##,Player,GS,MIN,FG,3PT,FT,ORB-DRB,REB,PF,A,TO,BLK,STL,PTS,Team,game_id
02,"Boykin,Meona",*,14,10-20,1-6,7-9,2-1,3,5,3,2,0,10,28,Goucher,Goucher_Lycoming_1-18-2025
22,"Turner,Merci",*,12,3-7,2-6,8-10,0-1,1,4,2,3,0,2,16,Goucher,Goucher_Lycoming_1-18-2025
23,"Towns,Lauryn",*,11,2-6,0-1,5-8,3-3,6,3,0,4,0,1,9,Goucher,Goucher_Lycoming_1-18-2025
21,"Holmes,Savannah",*,11,2-4,0-1,0-0,2-1,3,1,1,1,0,0,4,Goucher,Goucher_Lycoming_1-18-2025
25,"Knox,Sanai",*,12,1-5,0-0,1-2,2-0,2,4,0,0,0,1,3,Goucher,Goucher_Lycoming_1-18-2025
20,"Whitaker,Amira",,16,13-20,1-4,5-6,4-2,6,4,1,0,0,3,32,Goucher,Goucher_Lycoming_1-18-2025
31,"Edens,Nia",,17,6-17,1-10,5-9,1-1,2,4,3,1,1,5,18,Goucher,Goucher_Lycoming_1-18-2025
12,"Haggins,Briyah",,16,3-6,1-3,0-0,2-4,6,3,4,2,0,0,7,Goucher,Goucher_Lycoming_1-18-2025
04,"Igwe,Chi",,14,2-4,0-0,0-2,0-2,2,4,1,2,0,1,4,Goucher,Goucher_Lycoming_1-18-2025
15,"George,Nia",,10,1-3,0-1,1-2,2-1,3,3,4,0,0,1,3,Goucher,Goucher_Lycoming_1-18-2025
06,"Vaselaros,Kiara",,9,1-1,1-1,0-0,1-2,3,0,3,0,0,3,3,Goucher,Goucher_Lycoming_1-18-2025
34,"Sherman,Darby",,2,0-2,0-2,1-2,0-0,0,0,0,0,0,0,1,Goucher,Goucher_Lycoming_1-18-2025
03,"Villanueva,Maiya",,6,0-3,0-3,0-0,0-1,1,1,1,0,0,0,0,Goucher,Goucher_Lycoming_1-18-2025
12,"Dufner,Meghan",*,35,6-13,2-2,14-16,2-5,7,2,6,11,0,0,28,Lycoming,Goucher_Lycoming_1-18-2025
14,"Fisher,Allison",*,31,6-11,2-5,0-0,3-4,7,3,2,7,0,0,14,Lycoming,Goucher_Lycoming_1-18-2025
21,"Yoh,Ashley",*,27,1-7,0-0,9-12,2-7,9,1,1,4,0,2,11,Lycoming,Goucher_Lycoming_1-18-2025
02,"Abdo,Kami",*,18,4-7,0-2,1-4,1-0,1,5,6,4,0,0,9,Lycoming,Goucher_Lycoming_1-18-2025
25,"Goldenziel,Alicia",*,18,1-2,0-0,4-4,2-1,3,5,6,3,1,1,6,Lycoming,Goucher_Lycoming_1-18-2025
24,"Reisinger,Alyssa",,28,12-16,0-0,7-10,5-6,11,5,3,4,0,2,31,Lycoming,Goucher_Lycoming_1-18-2025
10,"Wetzel,Mya",,26,5-14,5-11,1-2,0-7,7,4,3,6,0,1,16,Lycoming,Goucher_Lycoming_1-18-2025
04,"McMurtrie,Ann-Marie",,5,0-0,0-0,0-0,0-3,3,4,0,1,0,0,0,Lycoming,Goucher_Lycoming_1-18-2025
15,"Hartman,Makenna",,5,0-0,0-0,0-0,0-0,0,3,0,0,0,0,0,Lycoming,Goucher_Lycoming_1-18-2025
05,"McCracken,Jocelyn",,4,0-0,0-0,0-0,0-0,0,0,0,0,0,0,0,Lycoming,Goucher_Lycoming_1-18-2025
32,"Stone,Sydnie",,3,0-0,0-0,0-0,0-0,0,2,0,0,0,0,0,Lycoming,Goucher_Lycoming_1-18-2025
