##,Player,GS,MIN,FG,3PT,FT,ORB-DRB,REB,PF,A,TO,BLK,STL,PTS,Team,game_id
22,"Lockard,Emily",*,30,7-11,0-0,0-1,8-5,13,1,0,2,2,2,14,Lycoming,Lycoming_King's (PA)_11-18-2023
21,"Yoh,Ashley",*,30,0-1,0-0,7-10,1-1,2,0,1,3,0,1,7,Lycoming,Lycoming_King's (PA)_11-18-2023
12,"Dufner,Meghan",*,35,2-8,0-3,2-2,0-5,5,0,4,2,1,1,6,Lycoming,Lycoming_King's (PA)_11-18-2023
25,"Goldenziel,Alicia",*,21,2-9,0-0,0-0,1-1,2,2,1,1,0,2,4,Lycoming,Lycoming_King's (PA)_11-18-2023
10,"Wetzel,Mya",*,33,1-7,1-6,0-4,0-7,7,2,2,1,0,2,3,Lycoming,Lycoming_King's (PA)_11-18-2023
02,"Abdo,Kami",,26,4-6,0-1,2-2,1-1,2,0,3,1,0,0,10,Lycoming,Lycoming_King's (PA)_11-18-2023
34,"Star,Lisa",,13,3-4,0-0,2-4,2-3,5,2,0,2,1,1,8,Lycoming,Lycoming_King's (PA)_11-18-2023
14,"McMurtrie,Ann-Marie",,8,1-1,1-1,0-0,0-1,1,0,0,0,0,0,3,Lycoming,Lycoming_King's (PA)_11-18-2023
15,"Hartman,Makenna",,4,0-1,0-0,0-0,0-0,0,0,0,1,0,0,0,Lycoming,Lycoming_King's (PA)_11-18-2023
12,"Lindsay,Alli",*,20,5-10,3-5,0-0,0-1,1,2,1,3,1,0,13,King's (PA),Lycoming_King's (PA)_11-18-2023
22,"Dickson,Gianna",*,35,4-12,0-1,0-0,1-6,7,1,0,3,0,0,8,King's (PA),Lycoming_King's (PA)_11-18-2023
24,"Costello,Caileigh",*,28,3-9,0-0,0-0,2-1,3,3,2,2,0,0,6,King's (PA),Lycoming_King's (PA)_11-18-2023
03,"Hines,Juleesah",*,28,1-1,0-0,1-2,3-2,5,1,1,1,0,1,3,King's (PA),Lycoming_King's (PA)_11-18-2023
11,"Costello,Brenna",*,19,0-2,0-0,0-0,1-2,3,4,2,1,0,2,0,King's (PA),Lycoming_King's (PA)_11-18-2023
00,"Wallace,Deanna",,13,3-5,1-1,1-1,0-1,1,0,1,2,0,0,8,King's (PA),Lycoming_King's (PA)_11-18-2023
20,"Murray,Rowan",,10,2-6,1-1,0-0,0-2,2,4,1,0,1,0,5,King's (PA),Lycoming_King's (PA)_11-18-2023
01,"Lewis,Cadie",,24,1-5,1-3,1-2,1-2,3,1,4,1,0,0,4,King's (PA),Lycoming_King's (PA)_11-18-2023
15,"Orth,Layla",,12,0-4,0-2,0-0,1-1,2,2,1,2,0,0,0,King's (PA),Lycoming_King's (PA)_11-18-2023
04,"Shepherd,Kathy",,7,0-0,0-0,0-0,0-0,0,1,0,0,0,0,0,King's (PA),Lycoming_King's (PA)_11-18-2023
02,"Olmstead,Megan",,2,0-0,0-0,0-0,0-0,0,0,0,0,0,0,0,King's (PA),Lycoming_King's (PA)_11-18-2023
43,"Varner,Brandy",,2,0-1,0-0,0-0,0-1,1,1,0,0,1,0,0,King's (PA),Lycoming_King's (PA)_11-18-2023
