##,Player,GS,MIN,FG,3PT,FT,ORB-DRB,REB,PF,A,TO,BLK,STL,PTS,Team,game_id
21,Bri Bodtorf,*,42,6-13,0-2,6-8,5-9,14,3,5,5,2,3,18,Juniata,Juniata_Penn State-Harrisburg_11-27-2022
13,Haily Sherman,*,38,5-12,1-3,3-3,2-5,7,4,0,3,0,1,14,Juniata,Juniata_Penn State-Harrisburg_11-27-2022
05,Steph Emert,*,37,2-10,1-5,9-10,0-8,8,3,0,3,0,3,14,Juniata,Juniata_Penn State-Harrisburg_11-27-2022
03,Kynnedy Miller,*,38,2-11,2-6,3-4,2-1,3,4,1,6,0,4,9,Juniata,Juniata_Penn State-Harrisburg_11-27-2022
35,Sarah Betts,*,36,1-6,0-3,3-4,0-3,3,3,3,3,0,1,5,Juniata,Juniata_Penn State-Harrisburg_11-27-2022
24,Emma Coolidge,,16,1-4,0-0,3-4,4-5,9,0,0,2,0,1,5,Juniata,Juniata_Penn State-Harrisburg_11-27-2022
22,Aleya Eisenberg,,7,0-0,0-0,0-0,0-0,0,1,1,1,0,0,0,Juniata,Juniata_Penn State-Harrisburg_11-27-2022
11,Olivia Berg,,5,0-0,0-0,0-0,0-0,0,0,0,0,0,0,0,Juniata,Juniata_Penn State-Harrisburg_11-27-2022
44,Emily McCann,,5,0-2,0-1,0-0,0-0,0,3,0,1,0,0,0,Juniata,Juniata_Penn State-Harrisburg_11-27-2022
34,Dani Scipioni,,2,0-0,0-0,0-0,0-0,0,0,0,0,0,0,0,Juniata,Juniata_Penn State-Harrisburg_11-27-2022
TM,TMTeam,,0,0-0,0-0,0-0,3-4,7,0,0,2,0,0,0,Juniata,Juniata_Penn State-Harrisburg_11-27-2022
04,Jayla Galbreath,*,39,5-15,1-7,2-3,0-1,1,4,4,3,0,4,13,Penn State-Harrisburg,Juniata_Penn State-Harrisburg_11-27-2022
11,Kendis Butler,*,33,3-11,3-10,3-4,1-4,5,3,2,1,1,0,12,Penn State-Harrisburg,Juniata_Penn State-Harrisburg_11-27-2022
10,Jenna Montana,*,33,3-7,1-4,0-2,0-5,5,1,2,2,0,1,7,Penn State-Harrisburg,Juniata_Penn State-Harrisburg_11-27-2022
35,Olivia Richardson,*,27,3-8,0-0,0-0,3-3,6,1,0,7,0,0,6,Penn State-Harrisburg,Juniata_Penn State-Harrisburg_11-27-2022
24,Bailey Oehmig,*,28,2-7,0-3,0-0,0-3,3,5,0,3,0,3,4,Penn State-Harrisburg,Juniata_Penn State-Harrisburg_11-27-2022
20,Ciani Redd-Howard,,29,5-9,3-4,2-7,1-5,6,4,1,3,0,2,15,Penn State-Harrisburg,Juniata_Penn State-Harrisburg_11-27-2022
32,Mikayla Wright,,11,1-1,0-0,1-1,1-3,4,2,1,2,0,0,3,Penn State-Harrisburg,Juniata_Penn State-Harrisburg_11-27-2022
43,Alli Walton,,4,0-0,0-0,2-2,0-0,0,2,0,2,0,0,2,Penn State-Harrisburg,Juniata_Penn State-Harrisburg_11-27-2022
13,Paige Kubalak,,8,0-1,0-0,0-0,0-1,1,3,0,1,0,0,0,Penn State-Harrisburg,Juniata_Penn State-Harrisburg_11-27-2022
02,Makayla Claggett,,7,0-0,0-0,0-2,0-1,1,2,0,0,0,0,0,Penn State-Harrisburg,Juniata_Penn State-Harrisburg_11-27-2022
23,Macy Carroll,,5,0-2,0-2,0-0,0-0,0,1,1,0,0,0,0,Penn State-Harrisburg,Juniata_Penn State-Harrisburg_11-27-2022
TM,TMTeam,,0,0-0,0-0,0-0,4-1,5,0,0,1,0,0,0,Penn State-Harrisburg,Juniata_Penn State-Harrisburg_11-27-2022
