##,Player,GS,MIN,FG,3PT,FT,ORB-DRB,REB,PF,A,TO,BLK,STL,PTS,Team,game_id
15,"Thompson,Haley",*,29,6-10,0-2,2-4,3-4,7,1,1,7,1,0,14,Hiram,Hiram_Goucher_11-12-2021
02,"Branch,Madison",*,31,5-15,0-5,1-1,3-3,6,1,1,1,0,3,11,Hiram,Hiram_Goucher_11-12-2021
14,"Rakestraw,Maddie",*,33,0-3,0-1,4-4,1-3,4,3,1,4,0,1,4,Hiram,Hiram_Goucher_11-12-2021
24,"Smith,Iyana",*,15,1-2,0-1,2-2,0-3,3,2,2,2,0,0,4,Hiram,Hiram_Goucher_11-12-2021
20,"Bright,Cici",*,15,1-3,0-0,0-0,0-4,4,4,1,2,0,0,2,Hiram,Hiram_Goucher_11-12-2021
23,"Vargas,Selena",,29,4-9,0-0,2-4,2-3,5,5,1,2,0,2,10,Hiram,Hiram_Goucher_11-12-2021
00,"Valaitis,Taylor",,25,1-7,0-4,6-8,2-0,2,4,1,0,0,0,8,Hiram,Hiram_Goucher_11-12-2021
34,"Lichner,Alex",,19,1-1,1-1,0-0,0-2,2,4,0,2,0,0,3,Hiram,Hiram_Goucher_11-12-2021
12,"Frazier,Claire",,4,0-2,0-2,0-0,0-0,0,0,0,0,0,0,0,Hiram,Hiram_Goucher_11-12-2021
21,"McFadden,Alayna",*,36,10-23,1-4,7-9,3-4,7,4,1,0,0,1,28,Goucher,Hiram_Goucher_11-12-2021
04,"Williams,Anise",*,38,3-10,0-2,10-15,0-5,5,4,4,2,0,3,16,Goucher,Hiram_Goucher_11-12-2021
32,"Flynn,Claire",*,24,3-5,1-3,0-0,1-2,3,2,1,6,0,0,7,Goucher,Hiram_Goucher_11-12-2021
23,"Quarles,Kyani",*,29,3-6,0-0,0-2,8-2,10,0,1,3,0,0,6,Goucher,Hiram_Goucher_11-12-2021
34,"Cavoli,Julia",*,27,2-5,1-1,0-0,0-0,0,3,1,2,0,1,5,Goucher,Hiram_Goucher_11-12-2021
22,"Nwuli,Sydney",,12,0-4,0-0,1-2,2-0,2,1,0,0,0,0,1,Goucher,Hiram_Goucher_11-12-2021
12,"Haggins,Briyah",,17,0-2,0-1,0-0,0-2,2,1,0,1,0,0,0,Goucher,Hiram_Goucher_11-12-2021
10,"Carini,Belle",,15,0-2,0-0,0-0,1-0,1,1,0,2,0,0,0,Goucher,Hiram_Goucher_11-12-2021
05,"Gonzales,Serrena",,2,0-0,0-0,0-0,0-1,1,0,0,1,0,0,0,Goucher,Hiram_Goucher_11-12-2021
15,"Kees,Ta'Niya",,0+,0-0,0-0,0-0,0-0,0,0,0,0,0,0,0,Goucher,Hiram_Goucher_11-12-2021
