##,Player,GS,MIN,FG,3PT,FT,ORB-DRB,REB,PF,A,TO,BLK,STL,PTS,Team,game_id
24,Bridget Monaghan,*,37,13-17,2-4,2-2,1-3,4,0,4,1,0,3,30,Scranton,Scranton_Moravian_1-19-2022
1,Abby Anderson,*,28,4-9,0-2,2-3,2-4,6,2,5,2,0,0,10,Scranton,Scranton_Moravian_1-19-2022
32,Sara Walsh,*,19,4-9,1-3,1-2,1-2,3,3,1,0,3,0,10,Scranton,Scranton_Moravian_1-19-2022
0,Hannah Angelini,*,33,2-8,1-3,0-0,2-3,5,1,2,4,0,4,5,Scranton,Scranton_Moravian_1-19-2022
20,Emily Shurina,*,24,2-12,1-8,0-0,0-4,4,0,1,0,0,2,5,Scranton,Scranton_Moravian_1-19-2022
13,Maddie Hartnett,,19,2-3,1-1,0-0,1-3,4,3,0,3,0,1,5,Scranton,Scranton_Moravian_1-19-2022
21,Maddy Ryan,,21,1-3,0-0,2-2,4-4,8,3,1,3,1,0,4,Scranton,Scranton_Moravian_1-19-2022
05,Carly Heineman,,7,0-1,0-0,0-0,0-0,0,0,0,0,0,0,0,Scranton,Scranton_Moravian_1-19-2022
25,Emma Duerr,,6,0-1,0-0,0-0,0-2,2,1,0,2,0,0,0,Scranton,Scranton_Moravian_1-19-2022
33,Kyra Quigley,,3,0-1,0-0,0-0,0-0,0,2,2,1,0,0,0,Scranton,Scranton_Moravian_1-19-2022
40,Danielle McCurdy,,3,0-1,0-0,0-0,0-0,0,2,0,1,0,0,0,Scranton,Scranton_Moravian_1-19-2022
TM,TMTeam,,0,0-0,0-0,0-0,2-6,8,0,0,0,0,0,0,Scranton,Scranton_Moravian_1-19-2022
2,Kayla Yoegel,*,25,7-14,3-6,2-2,0-3,3,3,0,1,0,2,19,Moravian,Scranton_Moravian_1-19-2022
4,Jackie Kelly,*,30,3-11,1-6,2-2,2-1,3,3,0,0,0,2,9,Moravian,Scranton_Moravian_1-19-2022
24,Morgan Amy,*,33,2-8,1-4,0-0,2-5,7,1,5,5,0,1,5,Moravian,Scranton_Moravian_1-19-2022
5,Emily Markowski,*,31,0-5,0-2,4-6,1-2,3,4,2,0,1,0,4,Moravian,Scranton_Moravian_1-19-2022
1,Sam Osorio,*,22,1-8,0-0,1-2,5-6,11,3,0,2,0,1,3,Moravian,Scranton_Moravian_1-19-2022
25,Ashley Robinson,,22,2-7,0-0,4-4,1-2,3,0,0,2,0,1,8,Moravian,Scranton_Moravian_1-19-2022
12,Mikayla Anderson,,9,1-1,0-0,0-0,0-1,1,0,2,1,0,0,2,Moravian,Scranton_Moravian_1-19-2022
10,Brielle Guarente,,18,0-5,0-0,1-2,0-2,2,3,0,5,0,0,1,Moravian,Scranton_Moravian_1-19-2022
30,Gracie Hezel,,5,0-3,0-0,0-0,3-0,3,0,0,1,1,0,0,Moravian,Scranton_Moravian_1-19-2022
40,Sara Geary,,5,0-0,0-0,0-0,0-2,2,0,0,0,0,0,0,Moravian,Scranton_Moravian_1-19-2022
TM,TMTeam,,0,0-0,0-0,0-0,1-2,3,0,0,1,0,0,0,Moravian,Scranton_Moravian_1-19-2022
