##,Player,GS,MIN,FG,3PT,FT,ORB-DRB,REB,PF,A,TO,BLK,STL,PTS,Team,game_id
20,Emily Shurina,*,23,6-12,3-9,0-0,2-8,10,3,1,8,1,2,15,Scranton,Scranton_Juniata Women's Basketball_2-27-2021
24,Bridget Monaghan,*,33,4-11,1-3,2-2,0-4,4,0,2,2,0,2,11,Scranton,Scranton_Juniata Women's Basketball_2-27-2021
40,Danielle McCurdy,*,21,2-4,0-0,1-2,2-4,6,0,1,0,3,1,5,Scranton,Scranton_Juniata Women's Basketball_2-27-2021
13,Maddie Hartnett,*,19,0-6,0-4,4-4,0-1,1,0,0,3,0,0,4,Scranton,Scranton_Juniata Women's Basketball_2-27-2021
33,Kyra Quigley,*,14,1-3,0-0,0-0,2-5,7,2,0,4,3,2,2,Scranton,Scranton_Juniata Women's Basketball_2-27-2021
32,Sara Walsh,,11,3-3,2-2,0-0,0-0,0,2,0,2,1,0,8,Scranton,Scranton_Juniata Women's Basketball_2-27-2021
21,Maddy Ryan,,14,1-1,0-0,2-4,0-0,0,4,1,0,0,0,4,Scranton,Scranton_Juniata Women's Basketball_2-27-2021
23,Jenna Larrabee,,8,2-3,0-0,0-0,3-2,5,2,0,1,1,0,4,Scranton,Scranton_Juniata Women's Basketball_2-27-2021
10,Allie  Lynch,,11,1-3,1-1,0-0,0-3,3,1,1,0,0,0,3,Scranton,Scranton_Juniata Women's Basketball_2-27-2021
00,Hannah Angelini,,19,1-3,0-1,0-0,1-2,3,1,3,1,0,0,2,Scranton,Scranton_Juniata Women's Basketball_2-27-2021
22,Leah Nolan,,6,1-1,0-0,0-0,0-1,1,1,1,0,0,1,2,Scranton,Scranton_Juniata Women's Basketball_2-27-2021
30,Mackenzie Steele,,12,0-0,0-0,0-0,0-0,0,1,0,0,0,0,0,Scranton,Scranton_Juniata Women's Basketball_2-27-2021
05,Carly Heineman,,5,0-0,0-0,0-0,0-0,0,1,0,0,0,1,0,Scranton,Scranton_Juniata Women's Basketball_2-27-2021
11,Kayla Farney,,4,0-3,0-2,0-0,0-0,0,0,0,0,0,0,0,Scranton,Scranton_Juniata Women's Basketball_2-27-2021
30,Averie Hess,*,39,4-15,0-3,2-2,0-2,2,1,2,7,0,0,10,Juniata Women's Basketball,Scranton_Juniata Women's Basketball_2-27-2021
33,Gracie Stauffer,*,34,4-11,0-1,2-5,2-6,8,2,1,2,1,0,10,Juniata Women's Basketball,Scranton_Juniata Women's Basketball_2-27-2021
11,Grace Long,*,26,2-8,1-5,4-6,2-3,5,0,0,0,0,1,9,Juniata Women's Basketball,Scranton_Juniata Women's Basketball_2-27-2021
22,Madison Colyer,*,24,3-15,0-3,0-0,5-2,7,4,1,1,0,1,6,Juniata Women's Basketball,Scranton_Juniata Women's Basketball_2-27-2021
23,Cassie Mock,*,31,1-2,1-2,0-0,1-0,1,2,5,4,0,1,3,Juniata Women's Basketball,Scranton_Juniata Women's Basketball_2-27-2021
03,Kynnedy Miller,,22,0-2,0-2,2-3,1-1,2,2,1,1,1,1,2,Juniata Women's Basketball,Scranton_Juniata Women's Basketball_2-27-2021
42,Taylor Vrabel,,7,1-4,0-0,0-2,1-2,3,0,0,2,1,0,2,Juniata Women's Basketball,Scranton_Juniata Women's Basketball_2-27-2021
21,Jamie Mahigel,,17,0-7,0-5,0-0,1-3,4,1,1,0,0,2,0,Juniata Women's Basketball,Scranton_Juniata Women's Basketball_2-27-2021
