##,Player,GS,MIN,FG,3PT,FT,ORB-DRB,REB,PF,A,TO,BLK,STL,PTS,Team,game_id
02,Elise Sylvester,*,25,1-5,0-2,5-6,1-2,3,0,5,3,0,0,7,Gwynedd Mercy Univ.,Gwynedd Mercy Univ._Drew_12-29-2021
15,Haley Crossley,*,25,3-14,0-5,1-4,2-6,8,0,0,1,0,1,7,Gwynedd Mercy Univ.,Gwynedd Mercy Univ._Drew_12-29-2021
11,Lynzie Eggers,*,24,3-9,1-5,0-0,1-2,3,2,0,1,0,1,7,Gwynedd Mercy Univ.,Gwynedd Mercy Univ._Drew_12-29-2021
34,Kelly Owens,*,23,2-6,1-3,0-0,0-0,0,0,0,0,0,1,5,Gwynedd Mercy Univ.,Gwynedd Mercy Univ._Drew_12-29-2021
13,Cayla Sharkey,*,24,1-7,0-4,0-0,0-8,8,1,0,1,3,1,2,Gwynedd Mercy Univ.,Gwynedd Mercy Univ._Drew_12-29-2021
20,Natalie O'Neill,,18,4-10,2-4,0-0,0-4,4,1,1,0,0,1,10,Gwynedd Mercy Univ.,Gwynedd Mercy Univ._Drew_12-29-2021
22,Gabby Marinacci,,13,2-6,1-3,0-0,0-2,2,1,2,0,0,3,5,Gwynedd Mercy Univ.,Gwynedd Mercy Univ._Drew_12-29-2021
23,Ava Casale,,14,2-7,0-3,0-1,0-2,2,1,0,2,0,0,4,Gwynedd Mercy Univ.,Gwynedd Mercy Univ._Drew_12-29-2021
33,Alexis Eagan,,16,1-4,1-4,0-0,1-0,1,0,0,1,0,0,3,Gwynedd Mercy Univ.,Gwynedd Mercy Univ._Drew_12-29-2021
05,Kristen Newsome,,10,0-1,0-0,0-0,0-0,0,0,0,0,0,0,0,Gwynedd Mercy Univ.,Gwynedd Mercy Univ._Drew_12-29-2021
21,Mallory Cree,,8,0-0,0-0,0-0,1-1,2,3,1,2,0,0,0,Gwynedd Mercy Univ.,Gwynedd Mercy Univ._Drew_12-29-2021
20,Erin Frederick,*,24,4-11,0-0,3-4,1-6,7,0,1,2,1,0,11,Drew,Gwynedd Mercy Univ._Drew_12-29-2021
23,Joey Meyers,*,28,2-9,2-6,0-0,3-7,10,0,11,1,0,1,6,Drew,Gwynedd Mercy Univ._Drew_12-29-2021
02,Gwen Alberici,*,23,2-5,1-2,0-0,2-7,9,3,2,1,0,0,5,Drew,Gwynedd Mercy Univ._Drew_12-29-2021
25,Jamie Struble,*,15,1-4,0-1,0-0,0-4,4,0,0,0,1,1,2,Drew,Gwynedd Mercy Univ._Drew_12-29-2021
13,Kyra Mann,*,17,0-3,0-1,0-0,0-1,1,1,0,1,0,0,0,Drew,Gwynedd Mercy Univ._Drew_12-29-2021
04,Katrina Wojtowicz,,19,7-12,6-10,0-0,1-2,3,2,1,1,0,1,20,Drew,Gwynedd Mercy Univ._Drew_12-29-2021
33,Sekya Campbell,,20,7-17,0-0,1-1,6-5,11,2,1,1,0,1,15,Drew,Gwynedd Mercy Univ._Drew_12-29-2021
22,Brooke Timinski,,9,5-10,5-10,0-0,0-3,3,1,1,2,0,0,15,Drew,Gwynedd Mercy Univ._Drew_12-29-2021
03,Izzy Lalo,,11,2-3,1-2,0-0,0-0,0,1,2,1,0,1,5,Drew,Gwynedd Mercy Univ._Drew_12-29-2021
11,Lauren Cruse,,11,1-4,1-3,0-0,0-0,0,1,2,1,0,0,3,Drew,Gwynedd Mercy Univ._Drew_12-29-2021
15,Cecelia Kracht,,13,0-0,0-0,0-0,1-4,5,0,4,1,2,0,0,Drew,Gwynedd Mercy Univ._Drew_12-29-2021
05,Micela Genua,,10,0-1,0-1,0-0,0-1,1,0,2,0,0,0,0,Drew,Gwynedd Mercy Univ._Drew_12-29-2021
