##,Player,GS,MIN,FG,3PT,FT,ORB-DRB,REB,PF,A,TO,BLK,STL,PTS,Team,game_id
25,Erin Doherty,*,24,7-15,4-9,2-2,0-3,3,1,1,1,0,2,20,Catholic,Catholic_York (Pa.)_11-13-2022
01,Rachel Bussanich,*,26,2-6,0-1,6-6,5-7,12,2,0,2,1,1,10,Catholic,Catholic_York (Pa.)_11-13-2022
22,Carly Mulvaney,*,21,4-9,2-5,0-0,2-5,7,1,1,1,0,1,10,Catholic,Catholic_York (Pa.)_11-13-2022
04,Erin Thompson,*,30,3-8,0-4,0-0,0-0,0,3,3,1,0,2,6,Catholic,Catholic_York (Pa.)_11-13-2022
33,Keegan Douglas,*,25,1-4,0-2,0-0,0-1,1,1,2,1,0,0,2,Catholic,Catholic_York (Pa.)_11-13-2022
12,Sammie McCarter,,21,2-6,1-3,0-0,1-2,3,1,1,0,0,0,5,Catholic,Catholic_York (Pa.)_11-13-2022
10,Amelia Baldo,,14,2-6,1-2,0-0,0-3,3,0,2,1,0,0,5,Catholic,Catholic_York (Pa.)_11-13-2022
13,Anna Scoblick,,16,2-4,0-0,0-1,3-3,6,2,2,1,3,1,4,Catholic,Catholic_York (Pa.)_11-13-2022
15,Molly Aromando,,12,0-2,0-1,3-4,0-1,1,0,0,0,1,0,3,Catholic,Catholic_York (Pa.)_11-13-2022
05,Sarah White,,9,1-5,0-2,0-0,0-0,0,0,0,0,0,0,2,Catholic,Catholic_York (Pa.)_11-13-2022
20,Kaleigh Beirne,,2,0-1,0-0,0-0,1-1,2,0,0,1,0,0,0,Catholic,Catholic_York (Pa.)_11-13-2022
TM,TMTeam,,0,0-0,0-0,0-0,1-3,4,0,0,0,0,0,0,Catholic,Catholic_York (Pa.)_11-13-2022
14,Taylor Burda,*,35,6-14,5-10,0-1,1-6,7,2,1,0,1,1,17,York (Pa.),Catholic_York (Pa.)_11-13-2022
25,Bradi Zumbrum,*,40,5-12,0-0,3-6,3-4,7,4,2,4,1,1,13,York (Pa.),Catholic_York (Pa.)_11-13-2022
02,Tori Geitner,*,26,3-6,2-5,2-2,1-6,7,1,2,2,0,3,10,York (Pa.),Catholic_York (Pa.)_11-13-2022
11,Savannah Wilson,*,35,2-7,2-4,2-2,0-3,3,2,5,4,0,1,8,York (Pa.),Catholic_York (Pa.)_11-13-2022
22,Brooklyn Naylor,*,13,0-3,0-0,0-0,0-4,4,3,1,0,0,0,0,York (Pa.),Catholic_York (Pa.)_11-13-2022
05,Rosalynn Diehl,,12,1-1,1-1,1-2,0-1,1,2,0,0,0,0,4,York (Pa.),Catholic_York (Pa.)_11-13-2022
20,Taylor Brenneman,,18,1-6,0-1,0-1,0-1,1,3,2,2,0,1,2,York (Pa.),Catholic_York (Pa.)_11-13-2022
15,Alyssa Hocker,,13,0-2,0-0,0-0,0-4,4,1,1,3,0,0,0,York (Pa.),Catholic_York (Pa.)_11-13-2022
03,Carey Smith,,8,0-1,0-0,0-0,0-0,0,1,0,1,0,0,0,York (Pa.),Catholic_York (Pa.)_11-13-2022
TM,TMTeam,,0,0-0,0-0,0-0,3-2,5,0,0,1,0,0,0,York (Pa.),Catholic_York (Pa.)_11-13-2022
