##,Player,GS,MIN,FG,3PT,FT,ORB-DRB,REB,PF,A,TO,BLK,STL,PTS,Team,game_id
21,"Rhoades, Hanna",*,38+,10-13,5-6,1-1,0-2,2,0,1,3,1,0,26,Arcadia,Arcadia_Goucher_11-12-2022
11,"Weaver, Mara",*,36+,4-7,3-5,1-2,0-4,4,3,0,3,0,2,12,Arcadia,Arcadia_Goucher_11-12-2022
5,"Glasser-Nehls, Scarlett",*,40+,3-9,1-5,0-0,1-4,5,2,7,5,0,3,7,Arcadia,Arcadia_Goucher_11-12-2022
2,"Beam, Abby",*,30,1-6,0-2,0-0,0-1,1,2,1,6,0,3,2,Arcadia,Arcadia_Goucher_11-12-2022
13,"Bell, Delaney",*,16+,0-1,0-1,1-2,1-3,4,3,2,1,1,0,1,Arcadia,Arcadia_Goucher_11-12-2022
10,"Meredith, Kylie",,24+,2-7,0-1,3-10,3-7,10,2,2,1,0,0,7,Arcadia,Arcadia_Goucher_11-12-2022
4,"Zolty, Ally",,14+,0-2,0-0,3-4,0-0,0,0,0,1,0,0,3,Arcadia,Arcadia_Goucher_11-12-2022
32,"Bigler, Mirgan",,1+,0-0,0-0,0-0,0-0,0,1,0,1,0,0,0,Arcadia,Arcadia_Goucher_11-12-2022
12,"Haggins, Briyah",*,36+,6-17,1-3,0-1,3-3,6,1,1,6,0,2,13,Goucher,Arcadia_Goucher_11-12-2022
23,"Quarles, Kyani",*,25+,4-6,0-0,5-7,7-3,10,5,0,2,0,0,13,Goucher,Arcadia_Goucher_11-12-2022
5,"Smith, Kyla",*,39+,5-19,1-3,1-2,0-9,9,3,3,8,1,2,12,Goucher,Arcadia_Goucher_11-12-2022
4,"Cavoli, Julia",*,37+,2-5,2-4,0-0,1-1,2,1,0,1,0,1,6,Goucher,Arcadia_Goucher_11-12-2022
22,"Nwuli, Sydney",*,11+,0-3,0-0,0-0,2-4,6,5,0,0,0,0,0,Goucher,Arcadia_Goucher_11-12-2022
21,"Flynn, Claire",,28+,1-6,1-4,0-0,1-0,1,4,0,2,0,0,3,Goucher,Arcadia_Goucher_11-12-2022
30,"Cox, Ava",,14+,0-0,0-0,0-0,0-0,0,1,0,0,0,0,0,Goucher,Arcadia_Goucher_11-12-2022
3,"Pace, GVahn",,6+,0-1,0-0,0-0,0-1,1,1,1,1,0,0,0,Goucher,Arcadia_Goucher_11-12-2022
34,"Sherman, Darby",,3+,0-1,0-1,0-0,0-0,0,0,0,1,0,1,0,Goucher,Arcadia_Goucher_11-12-2022
