##,Player,GS,MIN,FG,3PT,FT,ORB-DRB,REB,PF,A,TO,BLK,STL,PTS,Team,game_id
2,Kayla Yoegel,*,30,7-18,2-4,4-4,0-1,1,1,2,1,1,0,20,Moravian,Moravian_Muhlenberg_12-8-2021
23,Madison Amy,*,34,3-9,3-9,0-0,0-1,1,2,5,3,1,1,9,Moravian,Moravian_Muhlenberg_12-8-2021
4,Jackie Kelly,*,26,2-10,2-9,1-2,3-2,5,2,1,1,0,0,7,Moravian,Moravian_Muhlenberg_12-8-2021
24,Morgan Amy,*,35,1-2,1-2,2-2,1-2,3,1,5,1,0,0,5,Moravian,Moravian_Muhlenberg_12-8-2021
1,Sam Osorio,*,19,1-6,0-0,1-4,1-1,2,3,1,3,0,1,3,Moravian,Moravian_Muhlenberg_12-8-2021
30,Gracie Hezel,,16,4-6,0-0,1-2,0-4,4,2,1,0,0,0,9,Moravian,Moravian_Muhlenberg_12-8-2021
10,Brielle Guarente,,24,3-8,0-1,0-0,3-4,7,0,0,2,0,1,6,Moravian,Moravian_Muhlenberg_12-8-2021
15,Sydney DeFranco,,1,0-0,0-0,1-2,0-0,0,0,0,0,0,0,1,Moravian,Moravian_Muhlenberg_12-8-2021
25,Ashley Robinson,,6,0-1,0-0,0-0,0-0,0,1,0,0,0,0,0,Moravian,Moravian_Muhlenberg_12-8-2021
20,Anika Buzzy,,5,0-1,0-0,0-0,1-1,2,0,0,0,0,0,0,Moravian,Moravian_Muhlenberg_12-8-2021
12,Mikayla Anderson,,3,0-0,0-0,0-0,0-1,1,2,0,0,0,0,0,Moravian,Moravian_Muhlenberg_12-8-2021
3,Vicky Donovan,,1,0-0,0-0,0-0,0-0,0,1,0,0,0,0,0,Moravian,Moravian_Muhlenberg_12-8-2021
35,Sara Peretti,*,26,9-16,0-0,1-2,6-6,12,4,1,2,2,0,19,Muhlenberg,Moravian_Muhlenberg_12-8-2021
33,Margaux Eripret,*,22,7-12,0-0,4-4,3-5,8,2,1,3,1,2,18,Muhlenberg,Moravian_Muhlenberg_12-8-2021
32,Tara Szawaluk,*,34,5-8,5-6,2-2,1-2,3,2,5,3,0,1,17,Muhlenberg,Moravian_Muhlenberg_12-8-2021
45,Mikaela McGarvey,*,29,3-8,2-4,0-2,1-9,10,1,4,0,0,1,8,Muhlenberg,Moravian_Muhlenberg_12-8-2021
4,Tori Dowd,*,24,0-0,0-0,0-0,2-1,3,2,3,3,0,1,0,Muhlenberg,Moravian_Muhlenberg_12-8-2021
22,Amanda Gorski,,17,4-5,0-0,0-0,0-1,1,3,0,1,0,1,8,Muhlenberg,Moravian_Muhlenberg_12-8-2021
30,Emily Unger,,10,2-4,2-4,0-0,0-0,0,2,2,0,0,1,6,Muhlenberg,Moravian_Muhlenberg_12-8-2021
21,Abigail Scheidel,,12,1-5,1-3,0-0,1-1,2,0,1,1,0,0,3,Muhlenberg,Moravian_Muhlenberg_12-8-2021
14,Maddie Fagan,,7,0-0,0-0,0-0,0-0,0,1,0,1,0,0,0,Muhlenberg,Moravian_Muhlenberg_12-8-2021
44,Jenna Stockfeder,,7,0-2,0-0,0-0,0-2,2,0,0,0,1,0,0,Muhlenberg,Moravian_Muhlenberg_12-8-2021
23,Caroline Horst,,6,0-1,0-0,0-0,0-2,2,0,1,1,0,0,0,Muhlenberg,Moravian_Muhlenberg_12-8-2021
2,Rachel Saxton,,4,0-2,0-2,0-0,0-0,0,0,1,0,0,0,0,Muhlenberg,Moravian_Muhlenberg_12-8-2021
15,Laura Horner,,1,0-0,0-0,0-2,0-0,0,1,0,0,0,0,0,Muhlenberg,Moravian_Muhlenberg_12-8-2021
20,Emily Vaughan,,1,0-0,0-0,0-0,0-0,0,0,0,0,0,0,0,Muhlenberg,Moravian_Muhlenberg_12-8-2021
