##,Player,GS,MIN,FG,3PT,FT,ORB-DRB,REB,PF,A,TO,BLK,STL,PTS,Team,game_id
22,Emily Lockard,*,27,6-11,0-0,2-2,1-1,2,2,0,3,0,1,14,Lycoming,Lycoming_Elizabethtown_11-12-2022
21,Ashley Yoh,*,29,2-5,0-0,3-4,0-4,4,3,3,5,2,1,7,Lycoming,Lycoming_Elizabethtown_11-12-2022
12,Meghan Dufner,*,31,2-9,1-5,1-2,1-1,2,2,1,10,0,3,6,Lycoming,Lycoming_Elizabethtown_11-12-2022
25,Kenzie Reed,*,26,2-2,0-0,0-0,1-1,2,4,2,1,1,0,4,Lycoming,Lycoming_Elizabethtown_11-12-2022
10,Mya Wetzel,*,17,1-1,1-1,0-0,0-1,1,2,2,6,0,1,3,Lycoming,Lycoming_Elizabethtown_11-12-2022
20,Jillian Pumputis,,22,5-8,2-5,1-1,1-3,4,1,3,2,0,0,13,Lycoming,Lycoming_Elizabethtown_11-12-2022
02,Kami Abdo,,19,2-4,2-3,0-0,0-2,2,4,1,2,0,0,6,Lycoming,Lycoming_Elizabethtown_11-12-2022
34,Victoria Burton,,17,0-3,0-0,2-2,0-1,1,1,1,0,0,1,2,Lycoming,Lycoming_Elizabethtown_11-12-2022
04,Francine Bacon,,4,1-1,0-0,0-0,0-0,0,1,0,1,0,0,2,Lycoming,Lycoming_Elizabethtown_11-12-2022
13,Mia Rudalavage,,7,0-0,0-0,0-0,0-1,1,0,1,0,0,0,0,Lycoming,Lycoming_Elizabethtown_11-12-2022
03,Sarah Lanphear,,1,0-0,0-0,0-0,0-0,0,0,0,0,0,0,0,Lycoming,Lycoming_Elizabethtown_11-12-2022
25,Summer McNulty,*,16,8-15,1-2,0-0,0-2,2,2,2,0,0,0,17,Elizabethtown,Lycoming_Elizabethtown_11-12-2022
34,DaniRae Renno,*,20,5-7,0-0,1-4,6-6,12,1,4,1,3,0,11,Elizabethtown,Lycoming_Elizabethtown_11-12-2022
04,Cyleigh Wilson,*,20,3-6,2-4,0-0,1-1,2,1,4,0,0,1,8,Elizabethtown,Lycoming_Elizabethtown_11-12-2022
03,Lindsay Boyd,*,14,3-5,1-2,1-2,1-0,1,1,1,0,0,3,8,Elizabethtown,Lycoming_Elizabethtown_11-12-2022
30,Jessica King,*,18,1-5,0-0,3-3,3-1,4,0,3,2,0,1,5,Elizabethtown,Lycoming_Elizabethtown_11-12-2022
13,Taylor Huyck,,15,2-7,2-3,2-2,0-0,0,0,0,0,0,1,8,Elizabethtown,Lycoming_Elizabethtown_11-12-2022
35,Cass Peris,,13,4-6,0-0,0-0,0-0,0,0,0,4,0,1,8,Elizabethtown,Lycoming_Elizabethtown_11-12-2022
31,Allyia Kennedy,,11,1-2,0-0,5-6,2-3,5,1,0,1,0,1,7,Elizabethtown,Lycoming_Elizabethtown_11-12-2022
02,Makenna Mummert,,18,1-4,0-1,1-2,0-0,0,2,1,3,0,0,3,Elizabethtown,Lycoming_Elizabethtown_11-12-2022
24,Ellie Fasick,,20,1-1,0-0,0-0,1-3,4,1,1,3,0,2,2,Elizabethtown,Lycoming_Elizabethtown_11-12-2022
12,Georgia Panopoulos,,9,0-0,0-0,2-2,1-0,1,3,0,3,0,1,2,Elizabethtown,Lycoming_Elizabethtown_11-12-2022
14,Kaeli Romanowski,,11,0-3,0-1,1-2,1-0,1,2,1,2,0,4,1,Elizabethtown,Lycoming_Elizabethtown_11-12-2022
33,Clare Marchese,,15,0-3,0-2,0-0,1-1,2,2,0,2,0,0,0,Elizabethtown,Lycoming_Elizabethtown_11-12-2022
