##,Player,GS,MIN,FG,3PT,FT,ORB-DRB,REB,PF,A,TO,BLK,STL,PTS,Team,game_id
34,DaniRae Renno,*,31,10-15,0-0,0-0,1-4,5,3,0,3,0,0,20,Elizabethtown,Elizabethtown_Stevenson_1-2-2023
25,Summer McNulty,*,18,4-10,0-1,3-3,0-2,2,3,2,0,0,1,11,Elizabethtown,Elizabethtown_Stevenson_1-2-2023
03,Lindsay Boyd,*,22,4-6,0-1,2-4,1-1,2,2,1,3,1,0,10,Elizabethtown,Elizabethtown_Stevenson_1-2-2023
04,Cyleigh Wilson,*,24,3-6,3-6,0-0,0-5,5,1,3,0,0,0,9,Elizabethtown,Elizabethtown_Stevenson_1-2-2023
30,Jessica King,*,28,2-3,0-0,2-3,1-5,6,2,2,2,1,1,6,Elizabethtown,Elizabethtown_Stevenson_1-2-2023
14,Kaeli Romanowski,,20,2-2,0-0,5-5,0-0,0,2,4,3,0,4,9,Elizabethtown,Elizabethtown_Stevenson_1-2-2023
13,Taylor Huyck,,14,2-2,1-1,4-4,0-1,1,0,0,1,0,0,9,Elizabethtown,Elizabethtown_Stevenson_1-2-2023
35,Cass Peris,,18,4-5,0-0,0-0,3-3,6,1,0,2,0,0,8,Elizabethtown,Elizabethtown_Stevenson_1-2-2023
02,Makenna Mummert,,12,1-2,0-0,2-2,0-0,0,3,2,1,0,1,4,Elizabethtown,Elizabethtown_Stevenson_1-2-2023
33,Clare Marchese,,7,0-1,0-1,0-0,1-0,1,0,0,2,0,1,0,Elizabethtown,Elizabethtown_Stevenson_1-2-2023
24,Ellie Fasick,,3,0-0,0-0,0-0,0-0,0,0,0,1,0,1,0,Elizabethtown,Elizabethtown_Stevenson_1-2-2023
31,Allyia Kennedy,,3,0-0,0-0,0-0,0-0,0,1,0,0,0,0,0,Elizabethtown,Elizabethtown_Stevenson_1-2-2023
00,Laci Johnson,*,26,5-15,1-5,0-0,0-2,2,1,1,1,0,1,11,Stevenson,Elizabethtown_Stevenson_1-2-2023
11,Aysia Ferguson,*,23,3-8,0-1,3-4,0-1,1,0,4,1,0,1,9,Stevenson,Elizabethtown_Stevenson_1-2-2023
01,Morgan Pennick,*,18,1-5,0-1,0-0,0-1,1,3,1,2,0,1,2,Stevenson,Elizabethtown_Stevenson_1-2-2023
02,Kalea Wynter,*,15,1-2,0-0,0-0,1-1,2,2,0,0,0,0,2,Stevenson,Elizabethtown_Stevenson_1-2-2023
30,Maleah Smith,*,17,0-2,0-0,0-0,3-2,5,0,0,2,0,0,0,Stevenson,Elizabethtown_Stevenson_1-2-2023
22,Emori Jeselskis,,15,4-4,1-1,0-0,0-0,0,2,1,3,0,1,9,Stevenson,Elizabethtown_Stevenson_1-2-2023
13,Destiny Towns,,12,4-4,0-0,0-2,0-0,0,2,0,0,0,0,8,Stevenson,Elizabethtown_Stevenson_1-2-2023
32,Aliyah Jean-Jacques,,7,3-4,0-0,2-2,2-0,2,4,0,0,0,0,8,Stevenson,Elizabethtown_Stevenson_1-2-2023
33,Tessa Boswell,,19,2-3,1-2,1-2,0-2,2,2,1,1,0,1,6,Stevenson,Elizabethtown_Stevenson_1-2-2023
12,Morgan DeBeary,,1,0-0,0-0,3-4,0-0,0,0,0,0,0,0,3,Stevenson,Elizabethtown_Stevenson_1-2-2023
24,Erin Dixon,,19,1-7,0-0,0-0,0-1,1,1,1,2,0,0,2,Stevenson,Elizabethtown_Stevenson_1-2-2023
44,Sanaa Thorne,,7,0-1,0-0,2-2,1-0,1,0,0,1,0,1,2,Stevenson,Elizabethtown_Stevenson_1-2-2023
04,Stephenae Lawrence,,9,0-0,0-0,0-0,1-0,1,2,2,0,0,0,0,Stevenson,Elizabethtown_Stevenson_1-2-2023
15,Michelle Mesquita,,5,0-0,0-0,0-0,1-1,2,0,0,2,0,0,0,Stevenson,Elizabethtown_Stevenson_1-2-2023
21,Ellie Boswell,,4,0-2,0-1,0-2,1-0,1,0,0,0,0,0,0,Stevenson,Elizabethtown_Stevenson_1-2-2023
03,Mia Martinez,,3,0-0,0-0,0-0,0-0,0,0,0,0,0,0,0,Stevenson,Elizabethtown_Stevenson_1-2-2023
