##,Player,GS,MIN,FG,3PT,FT,ORB-DRB,REB,PF,A,TO,BLK,STL,PTS,Team,game_id
21,"Shober,Erin",*,33,7-15,0-0,3-3,1-6,7,5,0,3,5,0,17,Wilkes,Wilkes_Moravian_2-14-2024
12,"Simpson,Taylor",*,32,4-9,3-7,0-0,0-5,5,1,0,3,0,0,11,Wilkes,Wilkes_Moravian_2-14-2024
05,"Babcock,Brenna",*,31,3-7,0-0,2-6,2-6,8,0,4,1,0,0,8,Wilkes,Wilkes_Moravian_2-14-2024
02,"Marino,Julia",*,40,1-5,0-1,1-2,1-3,4,1,3,4,0,0,3,Wilkes,Wilkes_Moravian_2-14-2024
10,"Evanosky,Nadia",*,33,1-9,0-2,0-0,1-0,1,2,2,2,0,2,2,Wilkes,Wilkes_Moravian_2-14-2024
22,"Stout,Emma",,12,2-4,2-3,0-0,0-1,1,3,0,0,0,0,6,Wilkes,Wilkes_Moravian_2-14-2024
04,"Robel,Madison",,12,0-4,0-2,0-0,0-2,2,1,0,1,0,1,0,Wilkes,Wilkes_Moravian_2-14-2024
13,"Holden,Reagan",,7,0-1,0-1,0-0,0-0,0,0,0,1,0,0,0,Wilkes,Wilkes_Moravian_2-14-2024
10,"Guarente,Brielle",*,38,7-14,0-0,0-0,2-2,4,1,4,1,1,3,14,Moravian,Wilkes_Moravian_2-14-2024
24,"Lustig,Lizzie",*,39,5-12,0-3,2-2,3-7,10,1,1,0,2,2,12,Moravian,Wilkes_Moravian_2-14-2024
01,"Osorio,Sam",*,20,1-5,0-0,6-6,3-5,8,2,0,1,2,0,8,Moravian,Wilkes_Moravian_2-14-2024
14,"Flannery,Reganne",*,33,1-3,1-2,2-2,0-6,6,1,5,1,0,0,5,Moravian,Wilkes_Moravian_2-14-2024
21,"Steffen,Grace",*,19,0-6,0-0,2-4,1-0,1,5,0,1,1,0,2,Moravian,Wilkes_Moravian_2-14-2024
20,"Herbert,Lanie",,17,3-3,0-0,0-0,0-4,4,0,0,0,0,0,6,Moravian,Wilkes_Moravian_2-14-2024
04,"Cartagena,Jayda",,16,2-8,0-0,0-0,0-2,2,0,1,3,0,0,4,Moravian,Wilkes_Moravian_2-14-2024
22,"Vassallo,Juliana",,10,2-6,0-4,0-0,0-3,3,1,0,0,0,0,4,Moravian,Wilkes_Moravian_2-14-2024
12,"Anderson,Mikayla",,8,0-2,0-0,0-0,0-1,1,0,1,2,0,1,0,Moravian,Wilkes_Moravian_2-14-2024
