##,Player,GS,MIN,FG,3PT,FT,ORB-DRB,REB,PF,A,TO,BLK,STL,PTS,Team,game_id
01,Sam Osorio,*,32,8-12,0-0,5-8,3-5,8,3,2,2,2,3,21,Moravian University,Moravian University_Immaculata University_11-11-2023
10,Brielle Guarente,*,34,5-12,0-1,2-2,4-5,9,4,3,1,0,1,12,Moravian University,Moravian University_Immaculata University_11-11-2023
21,Grace Steffen,*,20,3-6,0-0,4-8,2-2,4,3,0,3,1,1,10,Moravian University,Moravian University_Immaculata University_11-11-2023
22,Juliana Vassallo,*,19,3-9,1-1,0-0,1-2,3,3,0,2,0,0,7,Moravian University,Moravian University_Immaculata University_11-11-2023
14,Reganne Flannery,*,36,2-9,1-4,0-0,0-0,0,2,5,3,2,5,5,Moravian University,Moravian University_Immaculata University_11-11-2023
12,Mikayla Anderson,,18,3-6,0-0,2-2,1-2,3,2,1,0,0,4,8,Moravian University,Moravian University_Immaculata University_11-11-2023
24,Lizzie Lustig,,25,2-9,0-1,3-5,4-2,6,3,1,3,0,1,7,Moravian University,Moravian University_Immaculata University_11-11-2023
04,Jayda Cartagena,,8,0-3,0-0,1-2,1-1,2,2,1,1,0,0,1,Moravian University,Moravian University_Immaculata University_11-11-2023
20,Lanie Herbert,,5,0-0,0-0,0-0,0-2,2,0,1,0,0,0,0,Moravian University,Moravian University_Immaculata University_11-11-2023
11,Yarian Fernandez,,3,0-0,0-0,0-0,0-0,0,1,0,0,0,0,0,Moravian University,Moravian University_Immaculata University_11-11-2023
25,Reese Mullins,*,37,6-12,0-2,6-6,1-3,4,1,4,5,4,0,18,Immaculata University,Moravian University_Immaculata University_11-11-2023
03,Tessa Liberatoscioli,*,33,5-8,1-1,6-6,2-7,9,2,2,4,1,4,17,Immaculata University,Moravian University_Immaculata University_11-11-2023
20,Morgan Falcone,*,39,6-12,2-6,2-3,2-3,5,3,2,1,0,1,16,Immaculata University,Moravian University_Immaculata University_11-11-2023
32,Abigail Lentowski,*,26,3-7,0-1,4-7,3-4,7,5,1,3,1,1,10,Immaculata University,Moravian University_Immaculata University_11-11-2023
04,Abigail Boyer,*,24,1-4,0-1,0-0,0-3,3,4,8,2,0,1,2,Immaculata University,Moravian University_Immaculata University_11-11-2023
02,Emma Wagner,,16,3-7,0-1,0-1,0-0,0,2,2,1,2,0,6,Immaculata University,Moravian University_Immaculata University_11-11-2023
30,Francesca Scarpone,,6,1-3,0-0,0-0,0-1,1,2,0,2,0,1,2,Immaculata University,Moravian University_Immaculata University_11-11-2023
33,Olivia Ettorre,,18,0-5,0-0,1-2,0-1,1,4,2,1,0,0,1,Immaculata University,Moravian University_Immaculata University_11-11-2023
10,Julia Pohl,,1,0-0,0-0,0-0,0-0,0,0,1,0,0,1,0,Immaculata University,Moravian University_Immaculata University_11-11-2023
