##,Player,GS,MIN,FG,3PT,FT,ORB-DRB,REB,PF,A,TO,BLK,STL,PTS,Team,game_id
13,"Sherman,Haily",*,31,8-19,2-7,4-4,3-7,10,1,1,5,0,3,22,Juniata,Juniata_Wilkes_2-1-2025
21,"Bodtorf,Bri",*,38,4-11,0-3,5-5,4-6,10,3,6,4,1,4,13,Juniata,Juniata_Wilkes_2-1-2025
04,"Emert,Steph",*,28,5-9,1-4,2-2,2-5,7,5,1,1,0,4,13,Juniata,Juniata_Wilkes_2-1-2025
11,"Berg,Olivia",*,38,2-6,1-3,2-2,1-1,2,2,0,6,1,0,7,Juniata,Juniata_Wilkes_2-1-2025
31,"Gerdich,Laney",*,26,2-5,0-0,3-4,5-2,7,2,2,1,0,1,7,Juniata,Juniata_Wilkes_2-1-2025
24,"Coolidge,Emma",,14,1-4,0-1,1-2,1-4,5,1,1,3,0,0,3,Juniata,Juniata_Wilkes_2-1-2025
35,"Betts,Sarah",,9,1-3,1-2,0-0,0-3,3,1,0,1,0,0,3,Juniata,Juniata_Wilkes_2-1-2025
43,"McCann,Emily",,11,0-3,0-0,0-0,0-0,0,3,0,0,0,0,0,Juniata,Juniata_Wilkes_2-1-2025
40,"Nonemaker,Emelie",,5,0-0,0-0,0-0,0-0,0,1,0,1,0,0,0,Juniata,Juniata_Wilkes_2-1-2025
11,"Matos,Yamirelis",*,38,9-16,1-3,8-11,0-4,4,1,2,6,0,6,27,Wilkes,Juniata_Wilkes_2-1-2025
01,"Warren,Maliyah",*,30,5-13,0-0,2-5,2-3,5,3,0,2,4,0,12,Wilkes,Juniata_Wilkes_2-1-2025
10,"Evanosky,Nadia",*,32,4-4,0-0,0-2,0-5,5,2,0,5,1,5,8,Wilkes,Juniata_Wilkes_2-1-2025
13,"Holden,Reagan",*,26,0-1,0-1,3-4,0-1,1,4,0,1,0,2,3,Wilkes,Juniata_Wilkes_2-1-2025
00,"Askins,Julianna",*,28,0-7,0-6,1-2,1-1,2,1,0,2,0,1,1,Wilkes,Juniata_Wilkes_2-1-2025
22,"Stout,Emma",,8,1-3,1-3,0-0,0-0,0,1,1,0,0,0,3,Wilkes,Juniata_Wilkes_2-1-2025
15,"Wartzenluft,Dana",,6,1-2,0-0,0-0,1-1,2,0,0,2,0,0,2,Wilkes,Juniata_Wilkes_2-1-2025
30,"Bogdan,Delaney",,14,0-2,0-0,0-0,0-1,1,0,0,2,0,1,0,Wilkes,Juniata_Wilkes_2-1-2025
05,"Lundy,Carolyn",,10,0-0,0-0,0-0,0-2,2,2,1,3,0,1,0,Wilkes,Juniata_Wilkes_2-1-2025
03,"Hallberg,Siena",,6,0-0,0-0,0-0,0-1,1,1,0,0,0,0,0,Wilkes,Juniata_Wilkes_2-1-2025
14,"McCance,Kyleen",,2,0-0,0-0,0-0,0-0,0,0,0,1,0,0,0,Wilkes,Juniata_Wilkes_2-1-2025
