##,Player,GS,MIN,FG,3PT,FT,ORB-DRB,REB,PF,A,TO,BLK,STL,PTS,Team,game_id
02,Sophia Larsen,*,40,7-12,3-5,5-9,1-8,9,2,2,7,2,2,22,Raritan Valley,Raritan Valley_Drew_12-1-2024
24,Ona Riopedre,*,36,5-11,1-3,0-0,3-5,8,5,4,6,1,1,11,Raritan Valley,Raritan Valley_Drew_12-1-2024
32,Telma Comba,*,15,4-6,0-0,1-2,0-1,1,5,0,0,0,0,9,Raritan Valley,Raritan Valley_Drew_12-1-2024
34,Julia Fontanillo,*,45,4-10,0-1,0-2,0-4,4,2,11,5,0,4,8,Raritan Valley,Raritan Valley_Drew_12-1-2024
04,P. Aguilera Ortega,*,3,0-0,0-0,2-2,0-0,0,2,0,0,0,0,2,Raritan Valley,Raritan Valley_Drew_12-1-2024
05,Elizabeth May,,38,4-14,2-7,0-0,2-3,5,1,1,0,1,1,10,Raritan Valley,Raritan Valley_Drew_12-1-2024
03,Judith Vila,,18,2-6,1-3,0-0,1-1,2,1,1,2,0,0,5,Raritan Valley,Raritan Valley_Drew_12-1-2024
10,Saionni Patrick,,30,2-9,0-0,0-0,4-8,12,2,0,1,0,0,4,Raritan Valley,Raritan Valley_Drew_12-1-2024
04,Amy Rachilla,*,43,7-16,1-4,7-8,3-3,6,2,8,4,0,1,22,Drew,Raritan Valley_Drew_12-1-2024
14,Gianna Pica,*,42,9-20,1-5,2-5,1-10,11,3,2,2,2,3,21,Drew,Raritan Valley_Drew_12-1-2024
30,Miabella Diaz,*,33,4-11,0-4,2-4,3-4,7,2,0,2,1,1,10,Drew,Raritan Valley_Drew_12-1-2024
20,Brenna Hezel,*,36,2-4,0-0,0-0,1-3,4,4,0,2,1,0,4,Drew,Raritan Valley_Drew_12-1-2024
02,Maddie Beyer,*,27,1-11,0-5,2-4,3-2,5,1,4,2,0,2,4,Drew,Raritan Valley_Drew_12-1-2024
03,Isabelle Lalo,,20,4-9,2-5,0-0,0-2,2,3,0,1,0,1,10,Drew,Raritan Valley_Drew_12-1-2024
22,Gracie Hezel,,11,2-3,0-0,0-0,0-4,4,1,0,1,0,1,4,Drew,Raritan Valley_Drew_12-1-2024
10,Emily Bass,,8,0-1,0-1,0-0,0-0,0,0,1,0,0,0,0,Drew,Raritan Valley_Drew_12-1-2024
11,Jocelyn Kingsley,,5,0-0,0-0,0-0,0-1,1,0,0,0,0,0,0,Drew,Raritan Valley_Drew_12-1-2024
