##,Player,GS,MIN,FG,3PT,FT,ORB-DRB,REB,PF,A,TO,BLK,STL,PTS,Team,game_id
05,"Johnson,Brianna",*,23,6-21,1-5,2-3,3-3,6,1,1,1,0,1,15,Goucher,Goucher_Alvernia_12-16-2023
22,"Turner,Merci",*,26,5-13,2-5,1-2,4-9,13,1,0,3,1,2,13,Goucher,Goucher_Alvernia_12-16-2023
04,"Cavoli,Julia",*,29,2-11,2-7,0-0,2-0,2,1,1,2,0,0,6,Goucher,Goucher_Alvernia_12-16-2023
12,"Haggins,Briyah",*,29,3-8,0-3,0-0,1-4,5,0,1,2,2,0,6,Goucher,Goucher_Alvernia_12-16-2023
03,"Villanueva,Maiya",*,26,0-4,0-4,0-0,1-1,2,0,4,5,0,0,0,Goucher,Goucher_Alvernia_12-16-2023
21,"Holmes,Savannah",,24,5-12,0-4,1-2,3-3,6,3,1,2,0,3,11,Goucher,Goucher_Alvernia_12-16-2023
44,"McCoy,Zion",,18,0-2,0-0,0-0,2-3,5,0,0,0,0,1,0,Goucher,Goucher_Alvernia_12-16-2023
10,"Lavaux,Louise",,14,0-2,0-2,0-0,1-1,2,1,1,2,0,0,0,Goucher,Goucher_Alvernia_12-16-2023
34,"Sherman,Darby",,11,0-4,0-1,0-0,0-2,2,0,0,1,0,0,0,Goucher,Goucher_Alvernia_12-16-2023
02,"Malone,Taliyah",*,25,7-12,5-10,0-0,4-5,9,2,3,3,0,1,19,Alvernia,Goucher_Alvernia_12-16-2023
11,"Karmonick,Jordan",*,31,3-7,3-5,0-0,1-5,6,1,5,0,0,3,9,Alvernia,Goucher_Alvernia_12-16-2023
22,"Williams,Kayla",*,27,4-9,1-3,0-0,2-2,4,0,4,1,1,1,9,Alvernia,Goucher_Alvernia_12-16-2023
03,"Wessels,Tamia",*,24,3-13,0-5,2-4,0-1,1,0,6,0,0,3,8,Alvernia,Goucher_Alvernia_12-16-2023
30,"DeGout,Jennah",*,14,4-9,0-0,0-0,3-2,5,1,0,1,0,1,8,Alvernia,Goucher_Alvernia_12-16-2023
01,"Bradford,Kylie",,19,5-7,0-0,1-2,4-4,8,2,2,1,1,2,11,Alvernia,Goucher_Alvernia_12-16-2023
23,"Ingelido,Jordyn",,19,4-11,0-5,0-0,0-3,3,0,3,0,0,1,8,Alvernia,Goucher_Alvernia_12-16-2023
00,"Brantley,Ky",,5,3-3,0-0,1-1,1-1,2,1,1,1,0,1,7,Alvernia,Goucher_Alvernia_12-16-2023
25,"Janeski,Morgan",,5,2-3,0-0,0-0,0-2,2,1,0,0,0,0,4,Alvernia,Goucher_Alvernia_12-16-2023
12,"Miskar,Madison",,4,1-2,0-1,0-0,0-1,1,0,1,0,0,0,2,Alvernia,Goucher_Alvernia_12-16-2023
14,"Ruth,Meghan",,9,0-2,0-0,0-0,1-3,4,1,0,1,0,0,0,Alvernia,Goucher_Alvernia_12-16-2023
05,"Poole,Ryleigh",,6,0-1,0-1,0-0,0-0,0,0,1,1,0,0,0,Alvernia,Goucher_Alvernia_12-16-2023
10,"Knudsen,Lilliana",,4,0-1,0-1,0-0,0-0,0,0,0,0,0,0,0,Alvernia,Goucher_Alvernia_12-16-2023
04,"Mangum,Jadah",,2,0-0,0-0,0-0,0-1,1,0,0,2,0,1,0,Alvernia,Goucher_Alvernia_12-16-2023
13,"Ferrer,Aaliyah",,2,0-0,0-0,0-0,0-0,0,1,0,1,0,0,0,Alvernia,Goucher_Alvernia_12-16-2023
21,"Arment,Sarah",,2,0-0,0-0,0-0,0-1,1,0,1,0,0,0,0,Alvernia,Goucher_Alvernia_12-16-2023
24,"Meagher,Taylor",,2,0-0,0-0,0-0,0-1,1,0,0,0,0,0,0,Alvernia,Goucher_Alvernia_12-16-2023
