##,Player,GS,MIN,FG,3PT,FT,ORB-DRB,REB,PF,A,TO,BLK,STL,PTS,Team,game_id
01,"Romanowski,Kaeli",*,31,3-6,0-1,7-9,1-6,7,2,2,2,0,6,13,Scranton,Scranton_Catholic_2-8-2025
13,"Hartnett,Maddie",*,36,3-9,1-4,2-2,1-3,4,2,3,0,2,2,9,Scranton,Scranton_Catholic_2-8-2025
11,"Kranson,Kaci",*,27,2-10,1-3,2-2,1-3,4,2,3,4,0,0,7,Scranton,Scranton_Catholic_2-8-2025
33,"Quigley,Kyra",*,9,2-4,0-0,0-0,0-1,1,4,1,2,0,0,4,Scranton,Scranton_Catholic_2-8-2025
20,"Lamanna,Meghan",*,27,1-6,0-2,1-1,0-2,2,1,1,0,0,0,3,Scranton,Scranton_Catholic_2-8-2025
15,"Bennett,Elizabeth",,31,5-14,3-7,3-4,3-5,8,3,0,6,2,0,16,Scranton,Scranton_Catholic_2-8-2025
05,"Gorski,Katie",,19,2-5,0-2,2-2,0-6,6,0,0,0,1,0,6,Scranton,Scranton_Catholic_2-8-2025
12,"Sloan,Jenna",,18,1-3,0-1,2-4,1-1,2,0,2,0,0,4,4,Scranton,Scranton_Catholic_2-8-2025
14,"Stoupakis,Natalie",,2,0-0,0-0,0-0,0-0,0,0,0,0,0,0,0,Scranton,Scranton_Catholic_2-8-2025
33,"Douglas,Keegan",*,34,7-13,2-5,4-4,1-4,5,5,1,4,1,1,20,Catholic,Scranton_Catholic_2-8-2025
13,"Scoblick,Anna",*,36,5-15,0-0,2-6,3-4,7,3,0,5,2,0,12,Catholic,Scranton_Catholic_2-8-2025
22,"Mulvaney,Carly",*,31,3-8,0-1,0-0,3-3,6,4,0,4,0,2,6,Catholic,Scranton_Catholic_2-8-2025
24,"Kenah,Alexa",*,20,1-2,0-1,2-2,0-5,5,4,0,1,2,0,4,Catholic,Scranton_Catholic_2-8-2025
10,"Flaherty,Kerry",*,28,0-6,0-4,0-0,0-3,3,1,0,1,0,1,0,Catholic,Scranton_Catholic_2-8-2025
11,"Kennedy,Amelia",,24,4-10,0-2,3-6,2-3,5,2,1,1,0,1,11,Catholic,Scranton_Catholic_2-8-2025
41,"Blumenthal,Sam",,8,0-2,0-0,0-0,1-1,2,4,0,0,0,0,0,Catholic,Scranton_Catholic_2-8-2025
25,"Kraft,Lauren",,7,0-2,0-2,0-2,0-1,1,1,0,0,0,1,0,Catholic,Scranton_Catholic_2-8-2025
03,"Travieso,Sofia",,4,0-0,0-0,0-0,1-0,1,0,0,0,0,0,0,Catholic,Scranton_Catholic_2-8-2025
34,"Hughes,Maggie",,4,0-0,0-0,0-0,0-0,0,0,0,0,0,0,0,Catholic,Scranton_Catholic_2-8-2025
45,"Cusack,Delaney",,4,0-0,0-0,0-0,0-0,0,0,0,0,0,0,0,Catholic,Scranton_Catholic_2-8-2025
