##,Player,GS,MIN,FG,3PT,FT,ORB-DRB,REB,PF,A,TO,BLK,STL,PTS,Team,game_id
30,"Lynch,Kaitlyn",*,27,6-9,4-4,6-7,2-3,5,4,0,4,0,1,22,Susquehanna,Susquehanna_Drew_2-17-2024
21,"Roth,Julia",*,20,3-7,0-0,2-4,4-2,6,4,1,1,0,2,8,Susquehanna,Susquehanna_Drew_2-17-2024
03,"Selvaggi,Kenzie",*,23,2-5,1-2,1-4,0-1,1,0,0,3,0,0,6,Susquehanna,Susquehanna_Drew_2-17-2024
00,"Pinckert,Julia",*,32,0-6,0-3,2-2,1-5,6,2,5,2,2,0,2,Susquehanna,Susquehanna_Drew_2-17-2024
12,"George,Carly",*,18,1-4,0-0,0-0,2-6,8,2,1,2,0,2,2,Susquehanna,Susquehanna_Drew_2-17-2024
24,"Maffei,Zoie",,27,3-5,0-2,2-2,1-7,8,3,3,1,0,1,8,Susquehanna,Susquehanna_Drew_2-17-2024
05,"Klein,Lauren",,24,2-6,2-3,1-2,0-2,2,1,2,1,0,0,7,Susquehanna,Susquehanna_Drew_2-17-2024
01,"Weyant,Sydney",,3,1-1,1-1,2-2,0-0,0,0,0,0,0,1,5,Susquehanna,Susquehanna_Drew_2-17-2024
31,"Meehan,Grace",,13,1-1,0-0,1-2,0-2,2,2,1,1,0,0,3,Susquehanna,Susquehanna_Drew_2-17-2024
15,"Greek,Annie",,13,0-3,0-3,1-2,1-0,1,3,1,1,0,0,1,Susquehanna,Susquehanna_Drew_2-17-2024
25,"Struble,Jamie",*,30,2-6,0-0,5-6,1-4,5,3,3,4,1,1,9,Drew,Susquehanna_Drew_2-17-2024
22,"Hezel,Gracie",*,15,3-4,0-0,0-0,1-2,3,2,1,1,0,1,6,Drew,Susquehanna_Drew_2-17-2024
04,"Rachilla,Amy",*,21,1-4,0-1,0-0,0-2,2,2,2,2,0,2,2,Drew,Susquehanna_Drew_2-17-2024
12,"Morgan,Maddy",*,12,1-6,0-2,0-0,2-0,2,1,0,0,0,0,2,Drew,Susquehanna_Drew_2-17-2024
05,"Smout,Sarah",*,15,0-5,0-2,0-0,0-2,2,1,0,1,0,1,0,Drew,Susquehanna_Drew_2-17-2024
23,"Aliotta,Olivia",,23,4-11,0-3,3-5,1-2,3,2,1,0,0,0,11,Drew,Susquehanna_Drew_2-17-2024
30,"Diaz,Miabella",,20,2-4,0-0,1-2,4-2,6,2,0,1,0,0,5,Drew,Susquehanna_Drew_2-17-2024
14,"Pica,Gianna",,23,2-8,0-1,0-1,2-1,3,1,0,0,0,0,4,Drew,Susquehanna_Drew_2-17-2024
03,"Lalo,Izzy",,6,1-4,1-3,0-0,0-0,0,1,0,1,0,0,3,Drew,Susquehanna_Drew_2-17-2024
33,"Anderson,Harrison",,1,0-0,0-0,2-2,0-1,1,0,0,0,0,0,2,Drew,Susquehanna_Drew_2-17-2024
02,"Beyer,Maddie",,16,0-5,0-1,0-0,1-1,2,0,1,2,0,2,0,Drew,Susquehanna_Drew_2-17-2024
20,"Hezel,Brenna",,8,0-0,0-0,0-0,0-1,1,2,0,0,0,0,0,Drew,Susquehanna_Drew_2-17-2024
24,"Altomare,Alice",,4,0-2,0-1,0-0,0-0,0,0,0,0,0,1,0,Drew,Susquehanna_Drew_2-17-2024
10,"Bass,Emily",,2,0-0,0-0,0-0,0-0,0,0,0,0,0,0,0,Drew,Susquehanna_Drew_2-17-2024
15,"Debenedittis,Darcy",,2,0-0,0-0,0-0,0-1,1,0,0,0,0,0,0,Drew,Susquehanna_Drew_2-17-2024
01,"Wood,Ryane",,1,0-1,0-1,0-0,0-0,0,1,0,0,0,0,0,Drew,Susquehanna_Drew_2-17-2024
11,"Dobrich,Beth",,1,0-0,0-0,0-0,0-0,0,1,0,1,0,0,0,Drew,Susquehanna_Drew_2-17-2024
