##,Player,GS,MIN,FG,3PT,FT,ORB-DRB,REB,PF,A,TO,BLK,STL,PTS,Team,game_id
33,Gracie Stauffer,*,27,7-10,0-0,3-4,9-7,16,3,0,6,4,2,17,Juniata,Juniata_Catholic_2-16-2021
11,Grace Long,*,34,6-15,3-9,1-2,2-6,8,2,3,3,0,2,16,Juniata,Juniata_Catholic_2-16-2021
22,Madison Colyer,*,35,5-11,2-2,0-0,1-8,9,2,3,6,1,3,12,Juniata,Juniata_Catholic_2-16-2021
23,Cassie Mock,*,35,4-9,1-2,0-0,1-0,1,2,5,1,0,1,9,Juniata,Juniata_Catholic_2-16-2021
30,Averie Hess,*,29,4-13,0-4,0-0,1-1,2,2,5,3,0,0,8,Juniata,Juniata_Catholic_2-16-2021
42,Taylor Vrabel,,11,2-6,0-0,0-0,1-2,3,2,0,0,0,0,4,Juniata,Juniata_Catholic_2-16-2021
21,Jamie Mahigel,,11,1-5,0-3,0-0,1-2,3,0,1,0,1,0,2,Juniata,Juniata_Catholic_2-16-2021
03,Kynnedy Miller,,18,0-3,0-3,0-0,0-0,0,0,2,2,0,0,0,Juniata,Juniata_Catholic_2-16-2021
25,Erin Doherty,*,31,8-19,3-8,0-3,0-3,3,3,1,3,4,2,19,Catholic,Juniata_Catholic_2-16-2021
23,Amanda Johnson,*,32,6-13,0-3,0-0,4-5,9,0,3,1,3,3,12,Catholic,Juniata_Catholic_2-16-2021
01,Rachel Bussanich,*,36,3-12,1-3,0-0,4-5,9,2,0,3,1,5,7,Catholic,Juniata_Catholic_2-16-2021
10,Amelia Baldo,*,30,2-6,1-2,2-4,0-2,2,1,4,1,0,1,7,Catholic,Juniata_Catholic_2-16-2021
12,Sammie McCarter,*,27,3-7,1-3,0-0,1-4,5,1,4,0,0,3,7,Catholic,Juniata_Catholic_2-16-2021
05,Sarah White,,24,4-7,3-6,0-0,1-3,4,0,2,3,0,0,11,Catholic,Juniata_Catholic_2-16-2021
40,Kathryn Greenhut,,14,2-5,0-0,2-4,1-1,2,0,2,2,0,0,6,Catholic,Juniata_Catholic_2-16-2021
20,Kaleigh Beirne,,4,0-0,0-0,0-0,1-0,1,0,1,0,0,0,0,Catholic,Juniata_Catholic_2-16-2021
14,Julia Samar,,1,0-0,0-0,0-0,0-0,0,0,0,0,0,0,0,Catholic,Juniata_Catholic_2-16-2021
