##,Player,GS,MIN,FG,3PT,FT,ORB-DRB,REB,PF,A,TO,BLK,STL,PTS,Team,game_id
11,Grace Long,*,36,5-11,3-6,4-6,2-4,6,1,2,5,0,0,17,Juniata,Juniata_Goucher_2-16-2022
13,Haily Sherman,*,30,6-15,0-1,3-4,0-6,6,3,0,2,1,2,15,Juniata,Juniata_Goucher_2-16-2022
30,Averie Hess,*,28,4-12,0-1,0-0,4-5,9,3,1,3,0,3,8,Juniata,Juniata_Goucher_2-16-2022
23,Cassie Mock,*,33,1-6,0-2,0-0,0-6,6,4,2,5,0,3,2,Juniata,Juniata_Goucher_2-16-2022
03,Kynnedy Miller,*,25,0-3,0-2,2-2,0-1,1,2,0,0,0,0,2,Juniata,Juniata_Goucher_2-16-2022
40,Emelie Nonemaker,,11,1-2,0-0,0-0,0-1,1,0,2,2,0,0,2,Juniata,Juniata_Goucher_2-16-2022
42,Taylor Vrabel,,8,1-1,0-0,0-0,1-2,3,0,0,1,0,1,2,Juniata,Juniata_Goucher_2-16-2022
21,Jamie Mahigel,,7,1-3,0-1,0-0,2-1,3,0,0,0,0,0,2,Juniata,Juniata_Goucher_2-16-2022
05,Steph Emert,,8,0-0,0-0,0-0,0-1,1,0,1,0,0,1,0,Juniata,Juniata_Goucher_2-16-2022
35,Sarah Betts,,6,0-2,0-1,0-0,0-0,0,0,0,1,0,0,0,Juniata,Juniata_Goucher_2-16-2022
34,Dani Scipioni,,5,0-0,0-0,0-0,1-1,2,0,0,0,0,0,0,Juniata,Juniata_Goucher_2-16-2022
22,Aleya Eisenberg,,3,0-0,0-0,0-0,0-0,0,1,0,0,0,0,0,Juniata,Juniata_Goucher_2-16-2022
21,Alayna McFadden,*,36,3-12,0-5,3-6,0-7,7,2,3,3,1,0,9,Goucher,Juniata_Goucher_2-16-2022
23,Kyani Quarles,*,32,2-6,0-0,3-6,2-5,7,3,0,3,2,1,7,Goucher,Juniata_Goucher_2-16-2022
34,Julia Cavoli,*,34,2-8,1-4,0-0,1-3,4,2,1,1,0,2,5,Goucher,Juniata_Goucher_2-16-2022
10,Belle Carini,*,39,2-9,0-0,0-0,0-1,1,2,2,1,0,1,4,Goucher,Juniata_Goucher_2-16-2022
31,Shelby Apostol,*,0,1-1,0-0,0-0,0-0,0,0,0,0,0,0,2,Goucher,Juniata_Goucher_2-16-2022
12,Briyah Haggins,,36,4-8,3-3,0-0,1-4,5,1,2,8,0,2,11,Goucher,Juniata_Goucher_2-16-2022
22,Sydney Nwuli,,15,1-7,0-0,0-0,4-2,6,3,0,3,0,3,2,Goucher,Juniata_Goucher_2-16-2022
05,Serrena Gonzales,,4,1-1,0-0,0-0,0-0,0,1,0,0,0,0,2,Goucher,Juniata_Goucher_2-16-2022
30,Ava Cox,,4,1-2,0-0,0-0,0-1,1,0,0,0,0,0,2,Goucher,Juniata_Goucher_2-16-2022
