##,Player,GS,MIN,FG,3PT,FT,ORB-DRB,REB,PF,A,TO,BLK,STL,PTS,Team,game_id
12,Haley Kennan,*,40,9-15,1-4,4-8,4-16,20,3,2,7,2,5,23,Delaware Valley,Delaware Valley_Juniata_11-20-2021
24,Lauren Moretti,*,34,6-12,3-6,5-6,1-1,2,3,4,3,0,3,20,Delaware Valley,Delaware Valley_Juniata_11-20-2021
44,Taylor Richardson,*,38,5-9,0-0,5-7,2-9,11,3,3,6,0,4,15,Delaware Valley,Delaware Valley_Juniata_11-20-2021
11,Kyarra Williams,*,39,5-11,0-5,3-4,0-2,2,2,2,2,0,1,13,Delaware Valley,Delaware Valley_Juniata_11-20-2021
25,Jenna Schiessl,*,11,1-4,0-3,0-0,0-1,1,1,0,1,0,0,2,Delaware Valley,Delaware Valley_Juniata_11-20-2021
14,Scarlett King,,33,2-6,0-0,1-2,0-0,0,3,3,1,0,0,5,Delaware Valley,Delaware Valley_Juniata_11-20-2021
23,Ajah Kellam,,3,0-2,0-0,0-0,0-0,0,1,0,0,0,0,0,Delaware Valley,Delaware Valley_Juniata_11-20-2021
20,Kaela Stankiewicz,,2,0-0,0-0,0-0,0-1,1,0,0,1,0,0,0,Delaware Valley,Delaware Valley_Juniata_11-20-2021
13,Haily Sherman,*,33,8-15,2-4,3-4,4-4,8,3,1,2,0,1,21,Juniata,Delaware Valley_Juniata_11-20-2021
23,Cassie Mock,*,25,4-5,4-5,2-2,3-1,4,5,6,0,0,1,14,Juniata,Delaware Valley_Juniata_11-20-2021
30,Averie Hess,*,23,3-15,1-6,4-4,0-4,4,3,1,1,0,2,11,Juniata,Delaware Valley_Juniata_11-20-2021
03,Kynnedy Miller,*,22,3-10,2-8,0-0,1-0,1,5,2,3,0,2,8,Juniata,Delaware Valley_Juniata_11-20-2021
11,Grace Long,*,36,2-15,1-9,2-2,4-7,11,3,2,3,0,1,7,Juniata,Delaware Valley_Juniata_11-20-2021
42,Taylor Vrabel,,7,2-3,0-0,0-0,0-0,0,2,0,1,0,0,4,Juniata,Delaware Valley_Juniata_11-20-2021
34,Dani Scipioni,,22,1-6,0-3,1-2,1-0,1,3,3,5,0,2,3,Juniata,Delaware Valley_Juniata_11-20-2021
40,Emelie Nonemaker,,12,0-1,0-0,1-2,0-2,2,0,2,2,0,0,1,Juniata,Delaware Valley_Juniata_11-20-2021
05,Steph Emert,,6,0-0,0-0,0-0,0-0,0,0,1,2,0,0,0,Juniata,Delaware Valley_Juniata_11-20-2021
21,Jamie Mahigel,,6,0-1,0-1,0-0,1-0,1,0,0,1,0,0,0,Juniata,Delaware Valley_Juniata_11-20-2021
35,Sarah Betts,,6,0-1,0-1,0-0,0-0,0,0,0,1,0,0,0,Juniata,Delaware Valley_Juniata_11-20-2021
24,Marta Celebic,,1,0-1,0-1,0-0,0-1,1,0,0,0,0,0,0,Juniata,Delaware Valley_Juniata_11-20-2021
